pts,frame_type,source,confidence,cx,cy,w,h
1536,P,PROP,0.92,3.8718814814814815,4.4136822916666665,3.0092999999999996,5.087599999999999
3072,P,PROP,0.92,3.8119277777777776,4.415505208333333,3.0092999999999996,5.087599999999999
4608,P,PROP,0.92,3.8329925925925923,4.405479166666667,3.0092999999999996,5.087599999999999
6144,P,PROP,0.92,3.820029629629629,4.44740625,3.0092999999999996,5.087599999999999
7680,P,PROP,0.92,3.8038259259259255,4.4419375,3.0092999999999996,5.087599999999999
9216,P,PROP,0.92,3.709844444444444,4.424619791666666,3.0092999999999996,5.087599999999999
10752,P,PROP,0.92,4.204057407407407,4.423708333333333,3.0092999999999996,5.087599999999999
12288,P,PROP,0.92,4.370955555555555,4.406390624999999,3.0092999999999996,5.087599999999999
13824,P,PROP,0.92,4.3369277777777775,4.400010416666666,3.0092999999999996,5.087599999999999
16896,P,PROP,0.92,3.7700185185185187,4.470549999999999,3.4601,5.0029
18432,P,PROP,0.92,3.813768518518519,4.469638541666666,3.4601,5.0029
19968,P,PROP,0.92,3.82025,4.4641697916666665,3.4601,5.0029
21504,P,PROP,0.92,3.7084444444444444,4.471461458333334,3.4601,5.0029
23040,P,PROP,0.92,3.7570555555555556,4.437737500000001,3.4601,5.0029
24576,P,PROP,0.92,3.784601851851852,4.391253125000001,3.4601,5.0029
26112,P,PROP,0.92,3.753814814814815,4.377581250000001,3.4601,5.0029
27648,P,PROP,0.92,3.624185185185185,4.467815625000002,3.4601,5.0029
29184,P,PROP,0.92,3.452425925925926,4.49855,3.4601,5.0029
32256,P,PROP,0.92,3.5833,4.262103124999999,2.4815000000000005,4.06
33792,P,PROP,0.92,3.5865407407407406,4.233847916666666,2.4815000000000005,4.06
35328,P,PROP,0.92,3.547651851851852,4.2028583333333325,2.4815000000000005,4.06
36864,P,PROP,0.92,3.5217259259259257,4.252077083333333,2.4815000000000005,4.06
38400,P,PROP,0.92,3.479596296296296,4.293092708333333,2.4815000000000005,4.06
39936,P,PROP,0.92,3.388855555555555,4.393353124999999,2.4815000000000005,4.06
41472,P,PROP,0.92,3.371031481481481,4.500905208333332,2.4815000000000005,4.06
43008,P,PROP,0.92,3.371031481481481,4.496347916666665,2.4815000000000005,4.06
44544,P,PROP,0.92,3.419642592592592,4.469915625,2.4815000000000005,4.06
47616,P,PROP,0.92,3.718892592592593,3.9223843749999996,1.8424000000000003,3.1639999999999997
49152,P,PROP,0.92,3.6832444444444445,3.978894791666666,1.8424000000000003,3.1639999999999997
50688,P,PROP,0.92,3.6735222222222226,4.059103124999999,1.8424000000000003,3.1639999999999997
52224,P,PROP,0.92,3.670281481481482,4.101941666666666,1.8424000000000003,3.1639999999999997
53760,P,PROP,0.92,3.681624074074074,4.1466031249999995,1.8424000000000003,3.1639999999999997
55296,P,PROP,0.92,3.689725925925926,4.0691291666666665,1.8424000000000003,3.1639999999999997
56832,P,PROP,0.92,3.6767629629629632,4.09465,1.8424000000000003,3.1639999999999997
58368,P,PROP,0.92,3.675142592592593,4.118347916666666,1.8424000000000003,3.1639999999999997
59904,P,PROP,0.92,3.6945870370370373,4.184884374999999,1.8424000000000003,3.1639999999999997
62976,P,PROP,0.92,3.9386018518518515,3.5086697916666667,1.3747999999999998,2.4101
64512,P,PROP,0.92,3.9288796296296296,3.494086458333333,1.3747999999999998,2.4101
66048,P,PROP,0.92,3.9240185185185186,3.4986437499999994,1.3747999999999998,2.4101
67584,P,PROP,0.92,3.9483240740740744,3.513227083333333,1.3747999999999998,2.4101
69120,P,PROP,0.92,3.998555555555556,3.544216666666666,1.3747999999999998,2.4101
70656,P,PROP,0.92,4.030962962962962,3.5998156249999993,1.3747999999999998,2.4101
72192,P,PROP,0.92,4.071472222222222,3.623513541666666,1.3747999999999998,2.4101
73728,P,PROP,0.92,4.1119814814814815,3.628982291666666,1.3747999999999998,2.4101
75264,P,PROP,0.92,4.094157407407407,3.628982291666666,1.3747999999999998,2.4101
78336,P,PROP,0.92,3.7490314814814814,3.3960572916666667,1.0738000000000003,2.1182000000000003
79872,P,PROP,0.92,3.6404666666666667,3.394234375,1.0738000000000003,2.1182000000000003
81408,P,PROP,0.92,3.6113000000000004,3.359598958333333,1.0738000000000003,2.1182000000000003
82944,P,PROP,0.92,3.5367629629629636,3.339546875,1.0738000000000003,2.1182000000000003
84480,P,PROP,0.92,3.4200962962962973,3.324963541666667,1.0738000000000003,2.1182000000000003
86016,P,PROP,0.92,3.366624074074075,3.314026041666667,1.0738000000000003,2.1182000000000003
87552,P,PROP,0.92,3.426577777777779,3.305822916666667,1.0738000000000003,2.1182000000000003
89088,P,PROP,0.92,3.5108370370370383,3.3176718750000003,1.0738000000000003,2.1182000000000003
