pts,frame_type,source,confidence,cx,cy,w,h
0,I,DET,0.92,6.1425,3.9564000000000004,1.5246000000000008,5.194
512,B,PROP,0.92,6.18078125,4.0098722222222225,1.5246000000000008,5.194
1024,B,PROP,0.92,6.215416666666666,4.055242592592593,1.5246000000000008,5.194
1536,P,PROP,0.92,6.237699999999999,4.079548148148148,1.5246000000000008,5.194
2048,B,PROP,0.92,6.237699999999999,4.102233333333333,1.5246000000000008,5.194
2560,B,PROP,0.92,6.237699999999999,4.108714814814815,1.5246000000000008,5.194
3072,P,PROP,0.92,6.237699999999999,4.111955555555555,1.5246000000000008,5.194
3584,B,PROP,0.92,6.237699999999999,4.1200574074074074,1.5246000000000008,5.194
4096,B,PROP,0.92,6.237699999999999,4.129779629629629,1.5246000000000008,5.194
4608,P,PROP,0.92,6.237699999999999,4.129779629629629,1.5246000000000008,5.194
5120,B,PROP,0.92,6.237699999999999,4.1200574074074074,1.5246000000000008,5.194
5632,B,PROP,0.92,6.237699999999999,4.115196296296296,1.5246000000000008,5.194
6144,P,PROP,0.92,6.237699999999999,4.103853703703703,1.5246000000000008,5.194
6656,B,PROP,0.92,6.237699999999999,4.1022333333333325,1.5246000000000008,5.194
7168,B,PROP,0.92,6.237699999999999,4.100612962962962,1.5246000000000008,5.194
7680,P,PROP,0.92,6.237699999999999,4.107094444444443,1.5246000000000008,5.194
8192,B,PROP,0.92,6.237699999999999,4.103853703703702,1.5246000000000008,5.194
8704,B,PROP,0.92,6.237699999999999,4.105474074074073,1.5246000000000008,5.194
9216,P,PROP,0.92,6.237699999999999,4.103853703703702,1.5246000000000008,5.194
9728,B,PROP,0.92,6.237699999999999,4.089270370370369,1.5246000000000008,5.194
10240,B,PROP,0.92,6.237699999999999,4.071446296296295,1.5246000000000008,5.194
10752,P,PROP,0.92,6.237699999999999,4.043899999999999,1.5246000000000008,5.194
11264,B,PROP,0.92,6.237699999999999,4.0390388888888875,1.5246000000000008,5.194
11776,B,PROP,0.92,6.237699999999999,4.043899999999999,1.5246000000000008,5.194
13824,P,PROP,0.92,6.237699999999999,4.034177777777777,1.5246000000000008,5.194
14336,B,PROP,0.92,6.237699999999999,4.055242592592592,1.5246000000000008,5.194
14848,B,PROP,0.92,6.237699999999999,4.052001851851851,1.5246000000000008,5.194
15360,I,DET,0.92,4.55105,3.8426499999999995,1.0184999999999997,5.8527
15872,B,PROP,0.92,4.652221875,3.8475111111111104,1.0184999999999997,5.8527
16384,B,PROP,0.92,4.726050000000001,3.8523722222222214,1.0184999999999997,5.8527
16896,P,PROP,0.92,4.808081250000001,3.8491314814814808,1.0184999999999997,5.8527
17408,B,PROP,0.92,4.877352083333334,3.84427037037037,1.0184999999999997,5.8527
17920,B,PROP,0.92,4.926570833333334,3.8296870370370364,1.0184999999999997,5.8527
18432,P,PROP,0.92,4.998576041666667,3.819964814814814,1.0184999999999997,5.8527
22016,B,PROP,0.92,5.237378125000001,3.9188074074074066,1.0184999999999997,5.8527
22528,B,PROP,0.92,5.261987500000001,3.9317703703703697,1.0184999999999997,5.8527
23040,P,PROP,0.92,5.287508333333334,3.9722796296296288,1.0184999999999997,5.8527
23552,B,PROP,0.92,5.318497916666668,3.9998259259259252,1.0184999999999997,5.8527
24064,B,PROP,0.92,5.351310416666668,3.990103703703703,1.0184999999999997,5.8527
24576,P,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
26112,P,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
26624,B,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
27136,B,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
27648,P,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
28160,B,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
28672,B,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
29184,P,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
29696,B,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
30208,B,PROP,0.92,5.3750083333333345,3.991724074074073,1.0184999999999997,5.8527
30720,I,DET,0.92,2.7811,3.79785,1.5077999999999998,5.6455
31232,B,PROP,0.92,2.7902145833333334,3.7767851851851852,1.5077999999999998,5.6455
31744,B,PROP,0.92,2.79750625,3.762201851851852,1.5077999999999998,5.6455
35840,B,PROP,0.92,3.0071416666666666,3.833498148148148,1.5077999999999998,5.6455
36352,B,PROP,0.92,3.0563604166666667,3.8172944444444443,1.5077999999999998,5.6455
36864,P,PROP,0.92,3.1320114583333334,3.8237759259259256,1.5077999999999998,5.6455
37376,B,PROP,0.92,3.232271875,3.807572222222222,1.5077999999999998,5.6455
37888,B,PROP,0.92,3.3270635416666665,3.820535185185185,1.5077999999999998,5.6455
38400,P,PROP,0.92,3.43188125,3.8124333333333333,1.5077999999999998,5.6455
38912,B,PROP,0.92,3.531230208333333,3.7946092592592593,1.5077999999999998,5.6455
39424,B,PROP,0.92,3.621464583333333,3.7719240740740743,1.5077999999999998,5.6455
39936,P,PROP,0.92,3.700761458333333,3.7492388888888892,1.5077999999999998,5.6455
40448,B,PROP,0.92,3.7600062499999996,3.731414814814815,1.5077999999999998,5.6455
40960,B,PROP,0.92,3.7973760416666664,3.724933333333334,1.5077999999999998,5.6455
