pts,frame_type,source,confidence,cx,cy,w,h
512,B,PROP,0.92,3.109711111111111,3.8905270833333327,1.0157,2.0852999999999997
1024,B,PROP,0.92,3.1194333333333333,3.8896156249999994,1.0157,2.0852999999999997
2048,B,PROP,0.92,3.1810074074074075,3.8896156249999994,1.0157,2.0852999999999997
2560,B,PROP,0.92,3.2215166666666666,3.886881249999999,1.0157,2.0852999999999997
3584,B,PROP,0.92,3.3154981481481482,3.878678124999999,1.0157,2.0852999999999997
4096,B,PROP,0.92,3.3770722222222225,3.875943749999999,1.0157,2.0852999999999997
5120,B,PROP,0.92,3.390035185185185,3.867740624999999,1.0157,2.0852999999999997
5632,B,PROP,0.92,3.3803129629629627,3.867740624999999,1.0157,2.0852999999999997
6656,B,PROP,0.92,3.3446648148148146,3.863183333333332,1.0157,2.0852999999999997
7168,B,PROP,0.92,3.333322222222222,3.863183333333332,1.0157,2.0852999999999997
8192,B,PROP,0.92,3.3009148148148144,3.8640947916666653,1.0157,2.0852999999999997
8704,B,PROP,0.92,3.291192592592592,3.863183333333332,1.0157,2.0852999999999997
9728,B,PROP,0.92,3.2928129629629623,3.861360416666665,1.0157,2.0852999999999997
10240,B,PROP,0.92,3.2928129629629623,3.8549802083333318,1.0157,2.0852999999999997
11264,B,PROP,0.92,3.2879518518518513,3.8485999999999985,1.0157,2.0852999999999997
11776,B,PROP,0.92,3.2847111111111107,3.8485999999999985,1.0157,2.0852999999999997
12800,B,PROP,0.92,3.2782296296296294,3.8458656249999987,1.0157,2.0852999999999997
13312,B,PROP,0.92,3.271748148148148,3.852245833333332,1.0157,2.0852999999999997
14336,B,PROP,0.92,3.2474425925925923,3.856803124999999,1.0157,2.0852999999999997
14848,B,PROP,0.92,3.2442018518518516,3.8613604166666655,1.0157,2.0852999999999997
15872,B,PROP,0.92,2.97582962962963,3.9314187499999997,1.3391000000000002,2.2113
16384,B,PROP,0.92,2.97582962962963,3.935064583333333,1.3391000000000002,2.2113
17408,B,PROP,0.92,2.982311111111111,3.948736458333333,1.3391000000000002,2.2113
17920,B,PROP,0.92,2.987172222222222,3.9542052083333328,1.3391000000000002,2.2113
18944,B,PROP,0.92,2.987172222222222,3.9696999999999996,1.3391000000000002,2.2113
19456,B,PROP,0.92,2.9887925925925924,3.968788541666666,1.3391000000000002,2.2113
20480,B,PROP,0.92,2.9904129629629628,3.948736458333333,1.3391000000000002,2.2113
20992,B,PROP,0.92,2.992033333333333,3.937798958333333,1.3391000000000002,2.2113
22016,B,PROP,0.92,2.987172222222222,3.9204812499999995,1.3391000000000002,2.2113
22528,B,PROP,0.92,2.9774499999999997,3.9104552083333326,1.3391000000000002,2.2113
23552,B,PROP,0.92,2.9466629629629626,3.9004291666666657,1.3391000000000002,2.2113
24064,B,PROP,0.92,2.9288388888888885,3.8995177083333323,1.3391000000000002,2.2113
25088,B,PROP,0.92,2.896431481481481,3.915012499999999,1.3391000000000002,2.2113
25600,B,PROP,0.92,2.8769870370370367,3.9241270833333326,1.3391000000000002,2.2113
26624,B,PROP,0.92,2.838098148148148,3.9350645833333324,1.3391000000000002,2.2113
27136,B,PROP,0.92,2.8137925925925926,3.944179166666666,1.3391000000000002,2.2113
28160,B,PROP,0.92,2.7894870370370373,3.950559374999999,1.3391000000000002,2.2113
28672,B,PROP,0.92,2.7846259259259263,3.950559374999999,1.3391000000000002,2.2113
29696,B,PROP,0.92,2.773283333333334,3.935064583333333,1.3391000000000002,2.2113
30208,B,PROP,0.92,2.7700425925925933,3.9095437499999997,1.3391000000000002,2.2113
31232,B,PROP,0.92,3.1906,3.968380208333333,1.5119999999999998,2.7062
31744,B,PROP,0.92,3.19222037037037,3.968380208333333,1.5119999999999998,2.7062
32768,B,PROP,0.92,3.2051833333333333,3.9428593749999994,1.5119999999999998,2.7062
33280,B,PROP,0.92,3.2149055555555557,3.922807291666666,1.5119999999999998,2.7062
34304,B,PROP,0.92,3.237590740740741,3.9182499999999996,1.5119999999999998,2.7062
34816,B,PROP,0.92,3.242451851851852,3.924630208333333,1.5119999999999998,2.7062
35840,B,PROP,0.92,3.2635166666666673,3.9355677083333327,1.5119999999999998,2.7062
36352,B,PROP,0.92,3.271618518518519,3.941947916666666,1.5119999999999998,2.7062
37376,B,PROP,0.92,3.2926833333333336,3.9519739583333324,1.5119999999999998,2.7062
37888,B,PROP,0.92,3.302405555555556,3.9556197916666656,1.5119999999999998,2.7062
38912,B,PROP,0.92,3.3299518518518525,3.9720260416666657,1.5119999999999998,2.7062
39424,B,PROP,0.92,3.344535185185186,3.9683802083333326,1.5119999999999998,2.7062
40448,B,PROP,0.92,3.3591185185185193,3.941947916666666,1.5119999999999998,2.7062
40960,B,PROP,0.92,3.357498148148149,3.936479166666666,1.5119999999999998,2.7062
41984,B,PROP,0.92,3.3510166666666676,3.913692708333333,1.5119999999999998,2.7062
42496,B,PROP,0.92,3.342914814814816,3.903666666666666,1.5119999999999998,2.7062
43520,B,PROP,0.92,3.312127777777779,3.862651041666666,1.5119999999999998,2.7062
44032,B,PROP,0.92,3.295924074074075,3.850802083333333,1.5119999999999998,2.7062
45056,B,PROP,0.92,3.2505537037037047,3.8553593749999995,1.5119999999999998,2.7062
45568,B,PROP,0.92,3.223007407407408,3.8653854166666664,1.5119999999999998,2.7062
46592,B,PROP,0.92,3.1543166666666664,4.057630208333333,1.8606000000000003,3.3312999999999997
47104,B,PROP,0.92,3.1381129629629627,4.063098958333334,1.8606000000000003,3.3312999999999997
48128,B,PROP,0.92,3.117048148148148,4.077682291666666,1.8606000000000003,3.3312999999999997
48640,B,PROP,0.92,3.1024648148148146,4.085885416666666,1.8606000000000003,3.3312999999999997
49664,B,PROP,0.92,3.0765388888888885,4.088619791666666,1.8606000000000003,3.3312999999999997
50176,B,PROP,0.92,3.070057407407407,4.069479166666666,1.8606000000000003,3.3312999999999997
51200,B,PROP,0.92,3.070057407407407,4.027552083333332,1.8606000000000003,3.3312999999999997
51712,B,PROP,0.92,3.073298148148148,4.0211718749999985,1.8606000000000003,3.3312999999999997
52736,B,PROP,0.92,3.0846407407407406,3.9983854166666655,1.8606000000000003,3.3312999999999997
53248,B,PROP,0.92,3.0976037037037036,3.9765104166666654,1.8606000000000003,3.3312999999999997
54272,B,PROP,0.92,3.1073259259259256,3.9436979166666655,1.8606000000000003,3.3312999999999997
54784,B,PROP,0.92,3.097603703703703,3.942786458333332,1.8606000000000003,3.3312999999999997
55808,B,PROP,0.92,3.079779629629629,3.9509895833333317,1.8606000000000003,3.3312999999999997
56320,B,PROP,0.92,3.078159259259259,3.959192708333332,1.8606000000000003,3.3312999999999997
57344,B,PROP,0.92,3.074918518518518,3.975598958333332,1.8606000000000003,3.3312999999999997
57856,B,PROP,0.92,3.073298148148148,3.978333333333332,1.8606000000000003,3.3312999999999997
58880,B,PROP,0.92,3.08464074074074,3.9956510416666657,1.8606000000000003,3.3312999999999997
59392,B,PROP,0.92,3.089501851851851,4.005677083333333,1.8606000000000003,3.3312999999999997
60416,B,PROP,0.92,3.0959833333333324,4.030286458333332,1.8606000000000003,3.3312999999999997
60928,B,PROP,0.92,3.099224074074073,4.024817708333332,1.8606000000000003,3.3312999999999997
61952,B,PROP,0.92,3.23995,4.062048958333333,2.3107,4.070500000000001
62464,B,PROP,0.92,3.2334685185185186,4.031059374999999,2.3107,4.070500000000001
63488,B,PROP,0.92,3.225366666666667,4.030147916666666,2.3107,4.070500000000001
64000,B,PROP,0.92,3.214024074074074,3.9909552083333324,2.3107,4.070500000000001
65024,B,PROP,0.92,3.1864777777777777,3.9344447916666656,2.3107,4.070500000000001
65536,B,PROP,0.92,3.1848574074074074,3.923507291666666,2.3107,4.070500000000001
66560,B,PROP,0.92,3.1508296296296296,3.890694791666666,2.3107,4.070500000000001
67072,B,PROP,0.92,3.1492092592592593,3.8916062499999993,2.3107,4.070500000000001
68096,B,PROP,0.92,3.1508296296296296,3.8925177083333327,2.3107,4.070500000000001
68608,B,PROP,0.92,3.160551851851852,3.8925177083333327,2.3107,4.070500000000001
69632,B,PROP,0.92,3.1751351851851854,3.8979864583333326,2.3107,4.070500000000001
70144,B,PROP,0.92,3.1880981481481485,3.9080124999999994,2.3107,4.070500000000001
71168,B,PROP,0.92,3.2577740740740744,3.928976041666666,2.3107,4.070500000000001
71680,B,PROP,0.92,3.285320370370371,3.9280645833333327,2.3107,4.070500000000001
72704,B,PROP,0.92,3.277218518518519,3.8979864583333326,2.3107,4.070500000000001
73216,B,PROP,0.92,3.2302277777777784,3.857882291666666,2.3107,4.070500000000001
74240,B,PROP,0.92,3.1962000000000006,3.841476041666666,2.3107,4.070500000000001
74752,B,PROP,0.92,3.15082962962963,3.8387416666666656,2.3107,4.070500000000001
75776,B,PROP,0.92,3.1411074074074077,3.829627083333332,2.3107,4.070500000000001
76288,B,PROP,0.92,3.1621722222222224,3.8387416666666656,2.3107,4.070500000000001
77312,B,PROP,0.92,3.298633333333333,4.3519000000000005,2.52,5.2962
77824,B,PROP,0.92,3.2694666666666663,4.3519000000000005,2.52,5.2962
78848,B,PROP,0.92,3.2095129629629624,4.3519000000000005,2.52,5.2962
79360,B,PROP,0.92,3.207892592592592,4.3519000000000005,2.52,5.2962
80384,B,PROP,0.92,3.2889111111111107,4.3519000000000005,2.52,5.2962
80896,B,PROP,0.92,3.334281481481481,4.3519000000000005,2.52,5.2962
81920,B,PROP,0.92,3.486596296296296,4.3519000000000005,2.52,5.2962
82432,B,PROP,0.92,3.530346296296296,4.344608333333334,2.52,5.2962
83456,B,PROP,0.92,3.622707407407407,4.3519000000000005,2.52,5.2962
83968,B,PROP,0.92,3.6129851851851846,4.3519000000000005,2.52,5.2962
84992,B,PROP,0.92,3.519003703703703,4.350077083333334,2.52,5.2962
85504,B,PROP,0.92,3.465531481481481,4.3519000000000005,2.52,5.2962
86528,B,PROP,0.92,3.4347444444444437,4.3519000000000005,2.52,5.2962
87040,B,PROP,0.92,3.4201611111111103,4.3519000000000005,2.52,5.2962
88064,B,PROP,0.92,3.4088185185185176,4.339139583333334,2.52,5.2962
88576,B,PROP,0.92,3.405577777777777,4.327290625000001,2.52,5.2962
89600,B,PROP,0.92,3.3942351851851846,4.321821875,2.52,5.2962
90112,B,PROP,0.92,3.3990962962962956,4.313618750000001,2.52,5.2962
91136,B,PROP,0.92,3.4169203703703697,4.289920833333333,2.52,5.2962
91648,B,PROP,0.92,3.4331240740740734,4.278071875,2.52,5.2962
