pts,frame_type,source,confidence,cx,cy,w,h
1536,P,PROP,0.92,3.249088888888889,3.7793583333333336,0.9723000000000002,2.1231
3072,P,PROP,0.92,3.270153703703704,3.785738541666667,0.9723000000000002,2.1231
4608,P,PROP,0.92,3.2993203703703706,3.796676041666667,0.9723000000000002,2.1231
6144,P,PROP,0.92,3.3220055555555557,3.790295833333334,0.9723000000000002,2.1231
7680,P,PROP,0.92,3.346311111111111,3.7820927083333338,0.9723000000000002,2.1231
9216,P,PROP,0.92,3.3349685185185183,3.7775354166666673,0.9723000000000002,2.1231
10752,P,PROP,0.92,3.2879777777777774,3.7665979166666674,0.9723000000000002,2.1231
12288,P,PROP,0.92,3.2588111111111107,3.755660416666667,0.9723000000000002,2.1231
13824,P,PROP,0.92,3.2247833333333324,3.7474572916666675,0.9723000000000002,2.1231
16896,P,PROP,0.92,3.1219870370370373,3.829772916666667,1.1276999999999997,2.1763
18432,P,PROP,0.92,3.110644444444445,3.848913541666667,1.1276999999999997,2.1763
19968,P,PROP,0.92,3.0587925925925936,3.8516479166666673,1.1276999999999997,2.1763
21504,P,PROP,0.92,3.021524074074075,3.8179239583333335,1.1276999999999997,2.1763
23040,P,PROP,0.92,2.99721851851852,3.8006062500000004,1.1276999999999997,2.1763
24576,P,PROP,0.92,2.945366666666668,3.809720833333334,1.1276999999999997,2.1763
26112,P,PROP,0.92,2.8902740740740755,3.8170125000000006,1.1276999999999997,2.1763
27648,P,PROP,0.92,2.875690740740742,3.8343302083333337,1.1276999999999997,2.1763
29184,P,PROP,0.92,2.857866666666668,3.815189583333334,1.1276999999999997,2.1763
32256,P,PROP,0.92,3.449612962962963,3.823421875,1.4049000000000003,2.6109999999999998
33792,P,PROP,0.92,3.4885018518518516,3.7824062499999997,1.4049000000000003,2.6109999999999998
35328,P,PROP,0.92,3.5322518518518518,3.7951666666666664,1.4049000000000003,2.6109999999999998
36864,P,PROP,0.92,3.576001851851852,3.8152187499999997,1.4049000000000003,2.6109999999999998
38400,P,PROP,0.92,3.6084092592592594,3.847119791666666,1.4049000000000003,2.6109999999999998
39936,P,PROP,0.92,3.6343351851851855,3.819776041666666,1.4049000000000003,2.6109999999999998
41472,P,PROP,0.92,3.647298148148148,3.7851406249999995,1.4049000000000003,2.6109999999999998
43008,P,PROP,0.92,3.647298148148148,3.7368333333333332,1.4049000000000003,2.6109999999999998
44544,P,PROP,0.92,3.647298148148148,3.7295416666666665,1.4049000000000003,2.6109999999999998
47616,P,PROP,0.92,3.2040814814814813,3.972864583333333,1.7395000000000005,3.2865
49152,P,PROP,0.92,3.2057018518518516,3.983802083333333,1.7395000000000005,3.2865
50688,P,PROP,0.92,3.212183333333333,3.9309374999999993,1.7395000000000005,3.2865
52224,P,PROP,0.92,3.2494518518518514,3.8798958333333324,1.7395000000000005,3.2865
53760,P,PROP,0.92,3.311025925925925,3.827031249999999,1.7395000000000005,3.2865
55296,P,PROP,0.92,3.3823222222222213,3.8397916666666663,1.7395000000000005,3.2865
56832,P,PROP,0.92,3.46334074074074,3.8507291666666665,1.7395000000000005,3.2865
58368,P,PROP,0.92,3.529775925925925,3.890833333333333,1.7395000000000005,3.2865
59904,P,PROP,0.92,3.55084074074074,3.89265625,1.7395000000000005,3.2865
62976,P,PROP,0.92,2.882353703703704,4.046021875,2.3450000000000006,4.118799999999999
64512,P,PROP,0.92,2.845085185185185,3.9968031249999996,2.3450000000000006,4.118799999999999
66048,P,PROP,0.92,2.796474074074074,3.973105208333333,2.3450000000000006,4.118799999999999
67584,P,PROP,0.92,2.7381407407407408,3.996803125,2.3450000000000006,4.118799999999999
69120,P,PROP,0.92,2.674946296296296,4.0013604166666665,2.3450000000000006,4.118799999999999
70656,P,PROP,0.92,2.644159259259259,4.019589583333333,2.3450000000000006,4.118799999999999
72192,P,PROP,0.92,2.6182333333333334,3.922974999999999,2.3450000000000006,4.118799999999999
73728,P,PROP,0.92,2.4950851851851854,3.857349999999999,2.3450000000000006,4.118799999999999
75264,P,PROP,0.92,2.3460111111111113,3.847323958333332,2.3450000000000006,4.118799999999999
78336,P,PROP,0.92,3.6054666666666666,4.335078125,2.2253000000000003,5.215000000000001
79872,P,PROP,0.92,3.7010685185185186,3.942239583333333,2.2253000000000003,5.215000000000001
81408,P,PROP,0.92,3.837179629629629,4.368802083333333,2.2253000000000003,5.215000000000001
82944,P,PROP,0.92,3.9003740740740738,4.381562499999999,2.2253000000000003,5.215000000000001
84480,P,PROP,0.92,3.8971333333333327,4.387942708333333,2.2253000000000003,5.215000000000001
86016,P,PROP,0.92,3.874448148148147,4.380651041666667,2.2253000000000003,5.215000000000001
87552,P,PROP,0.92,3.884170370370369,4.377005208333333,2.2253000000000003,5.215000000000001
89088,P,PROP,0.92,3.9246796296296282,4.344192708333333,2.2253000000000003,5.215000000000001
90624,P,PROP,0.92,4.012179629629628,4.301354166666667,2.2253000000000003,5.215000000000001
93696,P,PROP,0.92,3.17415,4.403116666666666,2.8895999999999997,5.0505
95232,P,PROP,0.92,3.2195203703703705,4.47475,2.8895999999999997,5.0505
96768,P,PROP,0.92,3.274612962962963,4.46928125,2.8895999999999997,5.0505
98304,P,PROP,0.92,3.3086407407407408,4.416416666666667,2.8895999999999997,5.0505
99840,P,PROP,0.92,3.3135018518518518,4.380869791666667,2.8895999999999997,5.0505
101376,P,PROP,0.92,3.300538888888889,4.348968750000001,2.8895999999999997,5.0505
102912,P,PROP,0.92,3.2746129629629634,4.379046875000001,2.8895999999999997,5.0505
104448,P,PROP,0.92,3.242205555555556,4.43646875,2.8895999999999997,5.0505
105984,P,PROP,0.92,3.219520370370371,4.47475,2.8895999999999997,5.0505
109056,P,PROP,0.92,3.0425370370370373,3.9418166666666674,2.1588000000000003,3.5434
110592,P,PROP,0.92,3.0344351851851856,3.9090041666666675,2.1588000000000003,3.5434
112128,P,PROP,0.92,3.0473981481481487,3.9017125000000012,2.1588000000000003,3.5434
113664,P,PROP,0.92,3.091148148148149,3.9217645833333346,2.1588000000000003,3.5434
115200,P,PROP,0.92,3.134898148148149,3.966426041666668,2.1588000000000003,3.5434
