# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,2591,0,0.6151,0.1496,0.7611,0.7553
1,2591,0,0.6200,0.1478,0.7660,0.7526
2,2591,0,0.6228,0.1473,0.7676,0.7513
3,2591,0,0.6251,0.1486,0.7710,0.7515
4,2591,0,0.6270,0.1510,0.7724,0.7517
5,2591,0,0.6294,0.1507,0.7732,0.7535
6,2591,0,0.6324,0.1488,0.7727,0.7561
7,2591,0,0.6344,0.1476,0.7735,0.7568
8,2591,0,0.6400,0.1466,0.7739,0.7541
9,2591,0,0.6519,0.1456,0.7740,0.7520
10,2591,0,0.6598,0.1434,0.7733,0.7457
11,2591,0,0.6732,0.1433,0.7755,0.7412
12,2591,0,0.6831,0.1433,0.7816,0.7385
13,2591,0,0.6847,0.1414,0.7881,0.7389
14,2591,0,0.6901,0.1416,0.7938,0.7416
15,2591,0,0.6956,0.1388,0.7980,0.7439
16,2591,0,0.7005,0.1386,0.8036,0.7449
17,2591,0,0.7071,0.1403,0.8193,0.7483
18,2591,0,0.7111,0.1415,0.8354,0.7499
19,2591,0,0.7139,0.1413,0.8500,0.7499
20,2591,0,0.7125,0.1416,0.8625,0.7502
21,2591,0,0.7144,0.1427,0.8685,0.7503
22,2591,0,0.7155,0.1440,0.8718,0.7508
23,2591,0,0.7164,0.1447,0.8738,0.7520
24,2591,0,0.7189,0.1418,0.8745,0.7526
25,2591,0,0.7218,0.1401,0.8745,0.7534
26,2591,0,0.7266,0.1403,0.8737,0.7536
27,2591,0,0.7316,0.1379,0.8733,0.7537
28,2591,0,0.7380,0.1361,0.8726,0.7539
29,2591,0,0.7472,0.1343,0.8724,0.7539
30,2591,0,0.7576,0.1337,0.8729,0.7541
31,2591,0,0.7637,0.1315,0.8739,0.7530
32,2591,0,0.7676,0.1291,0.8771,0.7528
33,2591,0,0.7692,0.1269,0.8824,0.7530
34,2591,0,0.7729,0.1255,0.8867,0.7545
35,2591,0,0.7811,0.1254,0.8925,0.7551
36,2591,0,0.7901,0.1233,0.9012,0.7579
37,2591,0,0.7904,0.1241,0.9219,0.7538
38,2591,0,0.7928,0.1253,0.9367,0.7549
39,2591,0,0.7967,0.1253,0.9483,0.7561
40,2591,0,0.7995,0.1266,0.9555,0.7579
41,2591,0,0.8039,0.1290,0.9585,0.7576
42,2591,0,0.8081,0.1307,0.9594,0.7581
43,2591,0,0.8126,0.1297,0.9590,0.7584
44,2591,0,0.8149,0.1270,0.9589,0.7588
45,2591,0,0.8169,0.1240,0.9589,0.7595
46,2591,0,0.8187,0.1200,0.9589,0.7600
47,2591,0,0.8196,0.1188,0.9579,0.7591
48,2591,0,0.8220,0.1161,0.9574,0.7589
49,2591,0,0.8229,0.1157,0.9581,0.7600
50,2591,0,0.8228,0.1159,0.9583,0.7600
51,2591,0,0.8227,0.1169,0.9595,0.7595
52,2591,0,0.8229,0.1196,0.9608,0.7592
53,2591,0,0.8237,0.1229,0.9628,0.7599
54,2591,0,0.8241,0.1224,0.9660,0.7593
55,2591,0,0.8239,0.1214,0.9699,0.7596
56,2591,0,0.8232,0.1173,0.9722,0.7595
57,2591,0,0.8236,0.1155,0.9751,0.7594
58,2591,0,0.8238,0.1150,0.9766,0.7594
59,2591,0,0.8243,0.1156,0.9777,0.7579
60,2591,0,0.8242,0.1147,0.9784,0.7584
61,2591,0,0.8244,0.1145,0.9788,0.7577
62,2591,0,0.8251,0.1145,0.9789,0.7576
63,2591,0,0.8256,0.1150,0.9788,0.7564
64,2591,0,0.8251,0.1173,0.9781,0.7545
65,2591,0,0.8232,0.1179,0.9772,0.7530
66,2591,0,0.8200,0.1171,0.9753,0.7523
67,2591,0,0.8161,0.1166,0.9731,0.7525
68,2591,0,0.8143,0.1166,0.9703,0.7510
69,2591,0,0.8124,0.1170,0.9667,0.7510
70,2591,0,0.8135,0.1173,0.9642,0.7513
71,2591,0,0.8130,0.1208,0.9616,0.7519
72,2591,0,0.8125,0.1231,0.9586,0.7514
73,2591,0,0.8122,0.1245,0.9556,0.7509
74,2591,0,0.8103,0.1256,0.9529,0.7512
75,2591,0,0.8076,0.1291,0.9526,0.7527
76,2591,0,0.8037,0.1286,0.9522,0.7533
77,2591,0,0.8016,0.1274,0.9517,0.7528
78,2591,0,0.8002,0.1290,0.9492,0.7529
79,2591,0,0.7980,0.1304,0.9404,0.7524
80,2591,0,0.7967,0.1317,0.9289,0.7498
81,2591,0,0.7943,0.1316,0.9183,0.7492
82,2591,0,0.7922,0.1326,0.9092,0.7489
83,2591,0,0.7912,0.1328,0.9033,0.7468
84,2591,0,0.7905,0.1333,0.8991,0.7472
85,2591,0,0.7869,0.1341,0.8932,0.7519
86,2591,0,0.7839,0.1344,0.8880,0.7503
87,2591,0,0.7816,0.1360,0.8828,0.7489
88,2591,0,0.7768,0.1381,0.8779,0.7449
89,2591,0,0.7708,0.1392,0.8732,0.7442
90,2591,0,0.7562,0.1406,0.8714,0.7475
91,2591,0,0.7407,0.1429,0.8699,0.7487
92,2591,0,0.7278,0.1455,0.8692,0.7458
93,2591,0,0.7151,0.1470,0.8692,0.7440
94,2591,0,0.7073,0.1480,0.8694,0.7435
95,2591,0,0.7040,0.1477,0.8693,0.7430
96,2591,0,0.7007,0.1466,0.8690,0.7442
97,2591,0,0.6994,0.1456,0.8680,0.7446
98,2591,0,0.6988,0.1454,0.8659,0.7448
99,2591,0,0.6972,0.1453,0.8601,0.7439
100,2591,0,0.6972,0.1425,0.8502,0.7437
101,2591,0,0.6985,0.1413,0.8419,0.7434
102,2591,0,0.6993,0.1411,0.8324,0.7439
103,2591,0,0.6994,0.1398,0.8221,0.7438
104,2591,0,0.6982,0.1362,0.8131,0.7451
105,2591,0,0.6960,0.1378,0.7991,0.7456
106,2591,0,0.6919,0.1387,0.7820,0.7468
107,2591,0,0.6865,0.1391,0.7703,0.7459
108,2591,0,0.6800,0.1398,0.7639,0.7472
109,2591,0,0.6740,0.1407,0.7601,0.7434
110,2591,0,0.6666,0.1410,0.7588,0.7448
111,2591,0,0.6486,0.1438,0.7580,0.7443
112,2591,0,0.6347,0.1435,0.7581,0.7463
113,2591,0,0.6228,0.1464,0.7583,0.7473
114,2591,0,0.6155,0.1478,0.7573,0.7473
115,2591,0,0.6096,0.1508,0.7567,0.7485
116,2591,0,0.5993,0.1558,0.7568,0.7489
117,2591,0,0.5949,0.1581,0.7564,0.7487
118,2591,0,0.5919,0.1574,0.7547,0.7494
119,2591,0,0.5900,0.1556,0.7500,0.7493
120,2591,0,0.5893,0.1548,0.7440,0.7494
121,2591,0,0.5907,0.1524,0.7360,0.7500
122,2591,0,0.5906,0.1539,0.7263,0.7494
123,2591,0,0.5894,0.1513,0.7120,0.7495
124,2591,0,0.5874,0.1485,0.6988,0.7487
125,2591,0,0.5767,0.1480,0.6867,0.7489
126,2591,0,0.5649,0.1479,0.6771,0.7482
127,2591,0,0.5612,0.1487,0.6656,0.7520
128,2591,0,0.5585,0.1491,0.6540,0.7530
129,2591,0,0.5526,0.1484,0.6488,0.7520
130,2591,0,0.5453,0.1485,0.6463,0.7532
131,2591,0,0.5257,0.1510,0.6455,0.7537
132,2591,0,0.5068,0.1530,0.6453,0.7556
133,2591,0,0.4932,0.1576,0.6452,0.7567
