# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,1826,0,0.1898,0.1244,0.5622,0.7657
1,1826,0,0.1898,0.1247,0.5613,0.7789
2,1826,0,0.1886,0.1223,0.5598,0.7889
3,1826,0,0.1846,0.1202,0.5566,0.7959
4,1826,0,0.1774,0.1188,0.5538,0.8027
5,1826,0,0.1704,0.1178,0.5517,0.8123
6,1826,0,0.1645,0.1160,0.5523,0.8099
7,1826,0,0.1595,0.1152,0.5546,0.8116
8,1826,0,0.1568,0.1112,0.5560,0.8147
9,1826,0,0.1585,0.1060,0.5589,0.8155
10,1826,0,0.1651,0.1017,0.5626,0.8123
11,1826,0,0.1770,0.0983,0.5656,0.8063
12,1826,0,0.1862,0.0954,0.5683,0.8026
13,1826,0,0.1997,0.0938,0.5703,0.7985
14,1826,0,0.2142,0.0924,0.5731,0.8013
15,1826,0,0.2282,0.0920,0.5747,0.8031
16,1826,0,0.2410,0.0909,0.5748,0.8135
17,1826,0,0.2531,0.0885,0.5723,0.8112
18,1826,0,0.2631,0.0895,0.5723,0.8106
19,1826,0,0.2704,0.0883,0.5729,0.8104
20,1826,0,0.2772,0.0852,0.5723,0.8040
21,1826,0,0.2849,0.0819,0.5719,0.8011
22,1826,0,0.2901,0.0802,0.5715,0.8065
23,1826,0,0.2956,0.0807,0.5721,0.8109
24,1826,0,0.2965,0.0824,0.5730,0.8144
25,1826,0,0.2987,0.0825,0.5751,0.8185
26,1826,0,0.2907,0.0856,0.5767,0.8199
27,1826,0,0.2747,0.0855,0.5822,0.8180
28,1826,0,0.2587,0.0863,0.5876,0.8130
29,1826,0,0.2423,0.0879,0.5936,0.8130
30,1826,0,0.2301,0.0883,0.5951,0.8136
31,1826,0,0.2163,0.0900,0.5951,0.8085
32,1826,0,0.2055,0.0931,0.5967,0.8045
33,1826,0,0.1998,0.0966,0.5975,0.8003
34,1826,0,0.1967,0.0988,0.5990,0.7984
35,1826,0,0.1957,0.1002,0.5994,0.7977
36,1826,0,0.1958,0.1000,0.6009,0.7913
37,1826,0,0.1993,0.1038,0.6016,0.7988
38,1826,0,0.2049,0.1068,0.6026,0.8033
39,1826,0,0.2101,0.1122,0.6054,0.8009
40,1826,0,0.2163,0.1131,0.6077,0.8022
41,1826,0,0.2237,0.1178,0.6108,0.7971
42,1826,0,0.2296,0.1206,0.6129,0.7911
43,1826,0,0.2367,0.1225,0.6144,0.7799
44,1826,0,0.2435,0.1240,0.6163,0.7716
45,1826,0,0.2508,0.1248,0.6188,0.7660
46,1826,0,0.2603,0.1251,0.6198,0.7670
47,1826,0,0.2689,0.1257,0.6201,0.7622
48,1826,0,0.2747,0.1274,0.6210,0.7570
49,1826,0,0.2675,0.1274,0.6212,0.7554
50,1826,0,0.2803,0.1292,0.6215,0.7523
51,1826,0,0.2654,0.1298,0.6206,0.7517
52,1826,0,0.2701,0.1314,0.6182,0.7521
53,1826,0,0.2722,0.1340,0.6162,0.7523
54,1826,0,0.2777,0.1368,0.6143,0.7528
55,1826,0,0.2826,0.1376,0.6119,0.7524
56,1826,0,0.2876,0.1404,0.6110,0.7499
57,1826,0,0.2855,0.1427,0.6097,0.7461
58,1826,0,0.2807,0.1442,0.6051,0.7462
59,1826,0,0.2751,0.1452,0.6019,0.7472
60,1826,0,0.2680,0.1458,0.5972,0.7478
61,1826,0,0.2600,0.1462,0.5895,0.7477
62,1826,0,0.2505,0.1461,0.5829,0.7440
63,1826,0,0.2443,0.1455,0.5770,0.7421
64,1826,0,0.2381,0.1444,0.5702,0.7339
65,1826,0,0.2327,0.1443,0.5656,0.7311
66,1826,0,0.2285,0.1453,0.5644,0.7266
67,1826,0,0.2263,0.1465,0.5629,0.7170
68,1826,0,0.2250,0.1490,0.5622,0.7098
69,1826,0,0.2239,0.1514,0.5588,0.7069
70,1826,0,0.2252,0.1533,0.5533,0.7026
71,1826,0,0.2280,0.1549,0.5492,0.7001
72,1826,0,0.2293,0.1564,0.5450,0.6993
73,1826,0,0.2308,0.1577,0.5441,0.6990
74,1826,0,0.2306,0.1587,0.5436,0.6993
75,1826,0,0.2309,0.1605,0.5478,0.6996
76,1826,0,0.2309,0.1630,0.5529,0.6998
77,1826,0,0.2306,0.1667,0.5565,0.7004
78,1826,0,0.2303,0.1699,0.5586,0.6999
79,1826,0,0.2305,0.1720,0.5587,0.6999
80,1826,0,0.2317,0.1748,0.5575,0.7003
81,1826,0,0.2334,0.1774,0.5540,0.7003
82,1826,0,0.2361,0.1799,0.5501,0.6997
83,1826,0,0.2400,0.1823,0.5463,0.6967
84,1826,0,0.2427,0.1844,0.5407,0.6925
85,1826,0,0.2458,0.1867,0.5373,0.6852
86,1826,0,0.2465,0.1874,0.5334,0.6799
87,1826,0,0.2444,0.1876,0.5292,0.6745
88,1826,0,0.2417,0.1886,0.5256,0.6699
89,1826,0,0.2390,0.1904,0.5235,0.6603
90,1826,0,0.2354,0.1925,0.5219,0.6540
91,1826,0,0.2322,0.1938,0.5191,0.6507
92,1826,0,0.2289,0.1949,0.5143,0.6494
93,1826,0,0.2256,0.1960,0.5124,0.6492
94,1826,0,0.2255,0.1970,0.5087,0.6491
95,1826,0,0.2225,0.1988,0.5077,0.6492
96,1826,0,0.2218,0.2007,0.5080,0.6484
97,1826,0,0.2221,0.2025,0.5086,0.6496
98,1826,0,0.2243,0.2045,0.5088,0.6503
99,1826,0,0.2269,0.2071,0.5094,0.6510
100,1826,0,0.2303,0.2092,0.5086,0.6517
101,1826,0,0.2373,0.2110,0.5071,0.6525
102,1826,0,0.2431,0.2135,0.5044,0.6519
103,1826,0,0.2502,0.2147,0.5021,0.6484
104,1826,0,0.2559,0.2153,0.4989,0.6451
105,1826,0,0.2617,0.2154,0.4949,0.6419
106,1826,0,0.2692,0.2154,0.4933,0.6388
107,1826,0,0.2732,0.2154,0.4980,0.6348
108,1826,0,0.2766,0.2155,0.5034,0.6305
109,1826,0,0.2791,0.2165,0.5061,0.6248
110,1826,0,0.2800,0.2172,0.5137,0.6183
111,1826,0,0.2808,0.2182,0.5184,0.6150
112,1826,0,0.2815,0.2190,0.5189,0.6146
113,1826,0,0.2815,0.2201,0.5200,0.6143
114,1826,0,0.2824,0.2213,0.5213,0.6133
115,1826,0,0.2842,0.2226,0.5229,0.6147
116,1826,0,0.2866,0.2241,0.5233,0.6153
117,1826,0,0.2894,0.2251,0.5232,0.6156
118,1826,0,0.2923,0.2267,0.5221,0.6155
119,1826,0,0.2941,0.2297,0.5202,0.6148
120,1826,0,0.2967,0.2322,0.5185,0.6144
121,1826,0,0.3000,0.2335,0.5172,0.6146
122,1826,0,0.3026,0.2354,0.5165,0.6135
123,1826,0,0.3073,0.2373,0.5168,0.6100
124,1826,0,0.3100,0.2386,0.5173,0.6074
125,1826,0,0.3133,0.2395,0.5183,0.6039
126,1826,0,0.3163,0.2397,0.5207,0.6001
127,1826,0,0.3190,0.2398,0.5216,0.5983
128,1826,0,0.3199,0.2408,0.5229,0.5977
129,1826,0,0.3217,0.2416,0.5260,0.5958
130,1826,0,0.3236,0.2421,0.5321,0.5920
131,1826,0,0.3269,0.2424,0.5364,0.5899
132,1826,0,0.3312,0.2424,0.5383,0.5886
133,1826,0,0.3362,0.2421,0.5393,0.5877
134,1826,0,0.3382,0.2416,0.5418,0.5872
135,1826,0,0.3400,0.2417,0.5434,0.5867
136,1826,0,0.3423,0.2419,0.5452,0.5853
137,1826,0,0.3427,0.2424,0.5464,0.5845
138,1826,0,0.3448,0.2430,0.5469,0.5857
139,1826,0,0.3511,0.2448,0.5473,0.5862
140,1826,0,0.3572,0.2456,0.5485,0.5862
141,1826,0,0.3594,0.2459,0.5489,0.5862
142,1826,0,0.3616,0.2461,0.5496,0.5858
143,1826,0,0.3677,0.2450,0.5541,0.5822
144,1826,0,0.3698,0.2445,0.5558,0.5808
145,1826,0,0.3741,0.2443,0.5591,0.5806
146,1826,0,0.3796,0.2438,0.5610,0.5803
147,1826,0,0.3824,0.2442,0.5568,0.5804
148,1826,0,0.3832,0.2449,0.5448,0.5802
149,1826,0,0.3854,0.2459,0.5321,0.5793
150,1826,0,0.3866,0.2473,0.5266,0.5749
151,1826,0,0.3878,0.2471,0.5247,0.5728
152,1826,0,0.3875,0.2476,0.5244,0.5704
153,1826,0,0.3852,0.2478,0.5242,0.5693
154,1826,0,0.3812,0.2474,0.5235,0.5715
155,1826,0,0.3712,0.2474,0.5222,0.5714
156,1826,0,0.3623,0.2476,0.5238,0.5721
157,1826,0,0.3493,0.2478,0.5335,0.5721
158,1826,0,0.3411,0.2478,0.5443,0.5743
159,1826,0,0.3280,0.2474,0.5543,0.5744
160,1826,0,0.3200,0.2476,0.5588,0.5751
161,1826,0,0.3116,0.2480,0.5614,0.5761
162,1826,0,0.3097,0.2481,0.5618,0.5756
163,1826,0,0.3101,0.2482,0.5564,0.5749
164,1826,0,0.3117,0.2479,0.5514,0.5752
165,1826,0,0.3143,0.2479,0.5416,0.5753
166,1826,0,0.3167,0.2478,0.5353,0.5743
167,1826,0,0.3173,0.2471,0.5254,0.5763
168,1826,0,0.3171,0.2470,0.5180,0.5775
169,1826,0,0.3161,0.2462,0.5123,0.5788
170,1826,0,0.3122,0.2458,0.5068,0.5808
171,1826,0,0.3100,0.2452,0.5047,0.5813
172,1826,0,0.3089,0.2449,0.5054,0.5814
173,1826,0,0.3087,0.2445,0.5054,0.5811
174,1826,0,0.3061,0.2436,0.5066,0.5812
175,1826,0,0.3017,0.2434,0.5076,0.5808
176,1826,0,0.2987,0.2428,0.5090,0.5807
177,1826,0,0.2931,0.2416,0.5108,0.5808
178,1826,0,0.2866,0.2411,0.5121,0.5803
179,1826,0,0.2797,0.2411,0.5134,0.5805
180,1826,0,0.2738,0.2412,0.5142,0.5811
181,1826,0,0.2706,0.2405,0.5142,0.5811
182,1826,0,0.2616,0.2402,0.5131,0.5802
183,1826,0,0.2513,0.2400,0.5084,0.5796
184,1826,0,0.2391,0.2385,0.5046,0.5808
185,1826,0,0.2350,0.2381,0.5011,0.5831
