# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,353,0,0.3640,0.1832,0.4737,0.7863
1,353,0,0.3767,0.1835,0.4789,0.7852
2,353,0,0.3841,0.1855,0.4882,0.7885
3,353,0,0.3873,0.1868,0.5050,0.7887
4,353,0,0.3897,0.1860,0.5205,0.7902
5,353,0,0.3995,0.1829,0.5367,0.7892
6,353,0,0.4018,0.1837,0.5500,0.7888
7,353,0,0.4053,0.1847,0.5598,0.7880
8,353,0,0.4046,0.1856,0.5648,0.7880
9,353,0,0.4053,0.1852,0.5664,0.7880
10,353,0,0.4065,0.1858,0.5671,0.7878
11,353,0,0.4090,0.1871,0.5673,0.7875
12,353,0,0.4103,0.1868,0.5671,0.7857
13,353,0,0.4131,0.1818,0.5670,0.7854
14,353,0,0.4172,0.1783,0.5668,0.7857
15,353,0,0.4234,0.1765,0.5661,0.7860
16,353,0,0.4318,0.1762,0.5652,0.7859
17,353,0,0.4375,0.1749,0.5651,0.7848
18,353,0,0.4423,0.1751,0.5659,0.7834
19,353,0,0.4540,0.1746,0.5665,0.7838
20,353,0,0.4596,0.1746,0.5683,0.7841
21,353,0,0.4646,0.1739,0.5695,0.7857
22,353,0,0.4671,0.1732,0.5721,0.7865
23,353,0,0.4698,0.1716,0.5752,0.7847
24,353,0,0.4768,0.1715,0.5807,0.7820
25,353,0,0.4802,0.1735,0.5926,0.7821
26,353,0,0.4816,0.1741,0.6088,0.7828
27,353,0,0.4846,0.1748,0.6240,0.7823
28,353,0,0.4932,0.1758,0.6362,0.7817
29,353,0,0.4981,0.1762,0.6455,0.7807
30,353,0,0.5009,0.1772,0.6487,0.7810
31,353,0,0.5050,0.1791,0.6523,0.7814
32,353,0,0.5072,0.1800,0.6543,0.7825
33,353,0,0.5092,0.1792,0.6550,0.7825
34,353,0,0.5119,0.1806,0.6550,0.7829
35,353,0,0.5147,0.1798,0.6549,0.7834
36,353,0,0.5186,0.1783,0.6539,0.7827
37,353,0,0.5257,0.1759,0.6534,0.7834
38,353,0,0.5353,0.1754,0.6542,0.7842
39,353,0,0.5443,0.1752,0.6559,0.7812
40,353,0,0.5536,0.1760,0.6571,0.7755
41,353,0,0.5602,0.1760,0.6612,0.7699
42,353,0,0.5570,0.1762,0.6660,0.7675
43,353,0,0.5648,0.1770,0.6714,0.7664
44,353,0,0.5634,0.1769,0.6773,0.7670
45,353,0,0.5753,0.1781,0.6814,0.7671
46,353,0,0.5850,0.1778,0.6973,0.7702
47,353,0,0.5847,0.1769,0.7146,0.7714
48,353,0,0.5872,0.1778,0.7308,0.7713
49,353,0,0.5907,0.1773,0.7407,0.7702
50,353,0,0.5932,0.1778,0.7489,0.7686
51,353,0,0.5972,0.1792,0.7526,0.7690
52,353,0,0.5985,0.1795,0.7546,0.7693
53,353,0,0.5994,0.1784,0.7557,0.7694
54,353,0,0.6007,0.1772,0.7560,0.7702
55,353,0,0.6039,0.1733,0.7557,0.7703
56,353,0,0.6085,0.1715,0.7551,0.7699
57,353,0,0.6122,0.1694,0.7541,0.7706
58,353,0,0.6186,0.1668,0.7536,0.7706
59,353,0,0.6244,0.1657,0.7534,0.7695
60,353,0,0.6327,0.1640,0.7538,0.7674
61,353,0,0.6394,0.1626,0.7552,0.7672
62,353,0,0.6459,0.1618,0.7564,0.7680
63,353,0,0.6544,0.1614,0.7590,0.7681
64,353,0,0.6641,0.1608,0.7621,0.7687
65,353,0,0.6657,0.1598,0.7650,0.7695
66,353,0,0.6679,0.1587,0.7690,0.7695
67,353,0,0.6726,0.1582,0.7756,0.7685
68,353,0,0.6754,0.1599,0.7878,0.7686
