pts,frame_type,source,confidence,cx,cy,w,h
1536,P,PROP,0.92,4.365666666666666,4.4540125,2.9309,5.0603
3072,P,PROP,0.92,4.999231481481481,4.435783333333334,2.9309,5.0603
4608,P,PROP,0.92,4.872842592592593,4.4230229166666675,2.9309,5.0603
6144,P,PROP,0.92,5.33950925925926,4.392944791666667,2.9309,5.0603
7680,P,PROP,0.92,5.318444444444446,4.390210416666667,2.9309,5.0603
9216,P,PROP,0.92,5.352472222222223,4.394767708333334,2.9309,5.0603
10752,P,PROP,0.92,5.392981481481482,4.381095833333334,2.9309,5.0603
12288,P,PROP,0.92,5.448074074074075,4.3592208333333335,2.9309,5.0603
13824,P,PROP,0.92,5.46751851851852,4.3428145833333325,2.9309,5.0603
16896,P,PROP,0.92,3.5742129629629633,4.6297999999999995,2.5291,4.7404
18432,P,PROP,0.92,3.546666666666667,4.6297999999999995,2.5291,4.7404
19968,P,PROP,0.92,3.5093981481481484,4.6297999999999995,2.5291,4.7404
21504,P,PROP,0.92,3.5742129629629633,4.621596875,2.5291,4.7404
23040,P,PROP,0.92,3.6147222222222224,4.5915187500000005,2.5291,4.7404
24576,P,PROP,0.92,3.6212037037037037,4.569643750000001,2.5291,4.7404
26112,P,PROP,0.92,3.6163425925925927,4.626154166666667,2.5291,4.7404
27648,P,PROP,0.92,3.6163425925925927,4.6297999999999995,2.5291,4.7404
29184,P,PROP,0.92,3.6681944444444445,4.6297999999999995,2.5291,4.7404
32256,P,PROP,0.92,3.3651981481481483,3.8445604166666665,1.8829999999999998,3.2319
33792,P,PROP,0.92,3.3700592592592593,3.818128125,1.8829999999999998,3.2319
35328,P,PROP,0.92,3.3522351851851853,3.850940625,1.8829999999999998,3.2319
36864,P,PROP,0.92,3.258253703703704,3.8937791666666666,1.8829999999999998,3.2319
38400,P,PROP,0.92,3.225846296296297,3.9703416666666667,1.8829999999999998,3.2319
39936,P,PROP,0.92,3.190198148148149,4.026852083333334,1.8829999999999998,3.2319
41472,P,PROP,0.92,3.1885777777777786,4.02320625,1.8829999999999998,3.2319
43008,P,PROP,0.92,3.156170370370371,4.011357291666667,1.8829999999999998,3.2319
44544,P,PROP,0.92,3.133485185185186,4.0259406250000005,1.8829999999999998,3.2319
47616,P,PROP,0.92,3.63357037037037,3.7427979166666665,1.2824000000000002,2.5655
49152,P,PROP,0.92,3.6141259259259257,3.769230208333333,1.2824000000000002,2.5655
50688,P,PROP,0.92,3.638431481481481,3.7646729166666666,1.2824000000000002,2.5655
52224,P,PROP,0.92,3.638431481481481,3.7500895833333336,1.2824000000000002,2.5655
53760,P,PROP,0.92,3.63357037037037,3.7482666666666673,1.2824000000000002,2.5655
55296,P,PROP,0.92,3.654635185185185,3.765584375000001,1.2824000000000002,2.5655
56832,P,PROP,0.92,3.6902833333333334,3.7865479166666676,1.2824000000000002,2.5655
58368,P,PROP,0.92,3.7388944444444445,3.833943750000001,1.2824000000000002,2.5655
59904,P,PROP,0.92,3.7632,3.859464583333334,1.2824000000000002,2.5655
62976,P,PROP,0.92,3.6152796296296303,3.4652552083333332,1.0647000000000002,2.1651000000000002
64512,P,PROP,0.92,3.6233814814814824,3.4734583333333338,1.0647000000000002,2.1651000000000002
66048,P,PROP,0.92,3.556946296296297,3.4862187500000004,1.0647000000000002,2.1651000000000002
67584,P,PROP,0.92,3.514816666666668,3.495333333333334,1.0647000000000002,2.1651000000000002
69120,P,PROP,0.92,3.424075925925927,3.4771041666666673,1.0647000000000002,2.1651000000000002
70656,P,PROP,0.92,3.356020370370371,3.4825729166666677,1.0647000000000002,2.1651000000000002
72192,P,PROP,0.92,3.262038888888889,3.469812500000001,1.0647000000000002,2.1651000000000002
