pts,frame_type,source,confidence,cx,cy,w,h
0,I,DET,0.92,3.0999499999999998,3.8171,0.9582999999999997,2.1811999999999996
512,B,PROP,0.92,3.109672222222222,3.838975,0.9582999999999997,2.1811999999999996
1024,B,PROP,0.92,3.1291166666666665,3.8435322916666665,0.9582999999999997,2.1811999999999996
1536,P,PROP,0.92,3.156662962962963,3.84444375,0.9582999999999997,2.1811999999999996
2048,B,PROP,0.92,3.1728666666666667,3.8435322916666665,0.9582999999999997,2.1811999999999996
2560,B,PROP,0.92,3.182588888888889,3.842620833333333,0.9582999999999997,2.1811999999999996
3072,P,PROP,0.92,3.18582962962963,3.842620833333333,0.9582999999999997,2.1811999999999996
3584,B,PROP,0.92,3.1906907407407408,3.842620833333333,0.9582999999999997,2.1811999999999996
4096,B,PROP,0.92,3.200412962962963,3.8417093749999998,0.9582999999999997,2.1811999999999996
4608,P,PROP,0.92,3.211755555555556,3.836240625,0.9582999999999997,2.1811999999999996
5120,B,PROP,0.92,3.216616666666667,3.8316833333333333,0.9582999999999997,2.1811999999999996
5632,B,PROP,0.92,3.221477777777778,3.825303125,0.9582999999999997,2.1811999999999996
6144,P,PROP,0.92,3.221477777777778,3.82256875,0.9582999999999997,2.1811999999999996
6656,B,PROP,0.92,3.2117555555555555,3.8198343749999997,0.9582999999999997,2.1811999999999996
7168,B,PROP,0.92,3.184209259259259,3.8198343749999997,0.9582999999999997,2.1811999999999996
7680,P,PROP,0.92,3.142079629629629,3.8170999999999995,0.9582999999999997,2.1811999999999996
8192,B,PROP,0.92,3.116153703703703,3.8170999999999995,0.9582999999999997,2.1811999999999996
8704,B,PROP,0.92,3.0788851851851846,3.8170999999999995,0.9582999999999997,2.1811999999999996
9216,P,PROP,0.92,3.0561999999999996,3.8189229166666663,0.9582999999999997,2.1811999999999996
9728,B,PROP,0.92,3.027033333333333,3.8189229166666663,0.9582999999999997,2.1811999999999996
10240,B,PROP,0.92,3.005968518518518,3.8189229166666663,0.9582999999999997,2.1811999999999996
10752,P,PROP,0.92,2.9946259259259254,3.8198343749999997,0.9582999999999997,2.1811999999999996
11264,B,PROP,0.92,2.988144444444444,3.820745833333333,0.9582999999999997,2.1811999999999996
11776,B,PROP,0.92,2.9800425925925924,3.8198343749999997,0.9582999999999997,2.1811999999999996
12288,P,PROP,0.92,2.9751814814814814,3.8198343749999997,0.9582999999999997,2.1811999999999996
12800,B,PROP,0.92,2.973561111111111,3.8198343749999997,0.9582999999999997,2.1811999999999996
13312,B,PROP,0.92,2.9687,3.8170999999999995,0.9582999999999997,2.1811999999999996
13824,P,PROP,0.92,2.963838888888889,3.8070739583333326,0.9582999999999997,2.1811999999999996
14336,B,PROP,0.92,2.963838888888889,3.7952249999999994,0.9582999999999997,2.1811999999999996
14848,B,PROP,0.92,2.958977777777778,3.7924906249999992,0.9582999999999997,2.1811999999999996
15360,I,DET,0.92,3.2556999999999996,3.8486000000000002,1.3076,2.1672
15872,B,PROP,0.92,3.2540796296296293,3.850422916666667,1.3076,2.1672
16384,B,PROP,0.92,3.25732037037037,3.847688541666667,1.3076,2.1672
16896,P,PROP,0.92,3.262181481481481,3.850422916666667,1.3076,2.1672
17408,B,PROP,0.92,3.2638018518518512,3.8495114583333336,1.3076,2.1672
17920,B,PROP,0.92,3.267042592592592,3.850422916666667,1.3076,2.1672
18432,P,PROP,0.92,3.2702833333333325,3.8568031250000003,1.3076,2.1672
18944,B,PROP,0.92,3.276764814814814,3.861360416666667,1.3076,2.1672
19456,B,PROP,0.92,3.278385185185184,3.8668291666666668,1.3076,2.1672
19968,P,PROP,0.92,3.2800055555555545,3.8713864583333333,1.3076,2.1672
20480,B,PROP,0.92,3.2848666666666655,3.878678125,1.3076,2.1672
20992,B,PROP,0.92,3.291348148148147,3.88688125,1.3076,2.1672
21504,P,PROP,0.92,3.291348148148147,3.88688125,1.3076,2.1672
22016,B,PROP,0.92,3.283246296296295,3.8795895833333334,1.3076,2.1672
22528,B,PROP,0.92,3.286487037037036,3.870475,1.3076,2.1672
23040,P,PROP,0.92,3.286487037037036,3.862271875,1.3076,2.1672
23552,B,PROP,0.92,3.2719037037037024,3.8540687499999997,1.3076,2.1672
24064,B,PROP,0.92,3.263801851851851,3.846777083333333,1.3076,2.1672
24576,P,PROP,0.92,3.2540796296296284,3.84313125,1.3076,2.1672
25088,B,PROP,0.92,3.2411166666666653,3.8376625,1.3076,2.1672
25600,B,PROP,0.92,3.2232925925925913,3.827636458333333,1.3076,2.1672
26112,P,PROP,0.92,3.210329629629628,3.8130531249999997,1.3076,2.1672
26624,B,PROP,0.92,3.186024074074073,3.805761458333333,1.3076,2.1672
