pts,frame_type,source,confidence,cx,cy,w,h
1536,P,PROP,0.92,3.156662962962963,3.84444375,0.9582999999999997,2.1811999999999996
3072,P,PROP,0.92,3.18582962962963,3.842620833333333,0.9582999999999997,2.1811999999999996
4608,P,PROP,0.92,3.211755555555556,3.836240625,0.9582999999999997,2.1811999999999996
6144,P,PROP,0.92,3.221477777777778,3.82256875,0.9582999999999997,2.1811999999999996
7680,P,PROP,0.92,3.142079629629629,3.8170999999999995,0.9582999999999997,2.1811999999999996
9216,P,PROP,0.92,3.0561999999999996,3.8189229166666663,0.9582999999999997,2.1811999999999996
10752,P,PROP,0.92,2.9946259259259254,3.8198343749999997,0.9582999999999997,2.1811999999999996
12288,P,PROP,0.92,2.9751814814814814,3.8198343749999997,0.9582999999999997,2.1811999999999996
13824,P,PROP,0.92,2.963838888888889,3.8070739583333326,0.9582999999999997,2.1811999999999996
16896,P,PROP,0.92,3.262181481481481,3.850422916666667,1.3076,2.1672
18432,P,PROP,0.92,3.2702833333333325,3.8568031250000003,1.3076,2.1672
19968,P,PROP,0.92,3.2800055555555545,3.8713864583333333,1.3076,2.1672
21504,P,PROP,0.92,3.291348148148147,3.88688125,1.3076,2.1672
23040,P,PROP,0.92,3.286487037037036,3.862271875,1.3076,2.1672
24576,P,PROP,0.92,3.2540796296296284,3.84313125,1.3076,2.1672
26112,P,PROP,0.92,3.210329629629628,3.8130531249999997,1.3076,2.1672
27648,P,PROP,0.92,3.1455148148148133,3.805761458333333,1.3076,2.1672
29184,P,PROP,0.92,3.08718148148148,3.8230791666666666,1.3076,2.1672
32256,P,PROP,0.92,3.438296296296296,3.8741645833333336,1.5428000000000002,2.5529
33792,P,PROP,0.92,3.425333333333333,3.8495552083333333,1.5428000000000002,2.5529
35328,P,PROP,0.92,3.425333333333333,3.8459093749999997,1.5428000000000002,2.5529
36864,P,PROP,0.92,3.399407407407407,3.799425,1.5428000000000002,2.5529
38400,P,PROP,0.92,3.3961666666666663,3.7684354166666667,1.5428000000000002,2.5529
39936,P,PROP,0.92,3.3815833333333334,3.773904166666667,1.5428000000000002,2.5529
41472,P,PROP,0.92,3.3880648148148147,3.791221875,1.5428000000000002,2.5529
43008,P,PROP,0.92,3.4058888888888887,3.81583125,1.5428000000000002,2.5529
44544,P,PROP,0.92,3.4366759259259263,3.7675239583333333,1.5428000000000002,2.5529
47616,P,PROP,0.92,3.458868518518518,3.93159375,1.7997000000000003,3.1465000000000005
49152,P,PROP,0.92,3.4378037037037035,3.928859375,1.7997000000000003,3.1465000000000005
50688,P,PROP,0.92,3.4070166666666664,3.950734375,1.7997000000000003,3.1465000000000005
52224,P,PROP,0.92,3.4491462962962958,3.96440625,1.7997000000000003,3.1465000000000005
53760,P,PROP,0.92,3.478312962962963,3.97534375,1.7997000000000003,3.1465000000000005
55296,P,PROP,0.92,3.4928962962962964,3.88784375,1.7997000000000003,3.1465000000000005
56832,P,PROP,0.92,3.513961111111111,3.8641458333333336,1.7997000000000003,3.1465000000000005
58368,P,PROP,0.92,3.557711111111111,3.8131041666666667,1.7997000000000003,3.1465000000000005
59904,P,PROP,0.92,3.6516925925925925,3.8231302083333336,1.7997000000000003,3.1465000000000005
62976,P,PROP,0.92,3.2789814814814813,4.164132291666666,2.2050000000000005,4.0502
64512,P,PROP,0.92,3.423194444444444,4.163220833333334,2.2050000000000005,4.0502
66048,P,PROP,0.92,3.4393981481481477,4.108533333333334,2.2050000000000005,4.0502
67584,P,PROP,0.92,3.389166666666666,4.020121875000001,2.2050000000000005,4.0502
69120,P,PROP,0.92,3.2935648148148142,4.021033333333334,2.2050000000000005,4.0502
70656,P,PROP,0.92,3.1380092592592588,4.0392625,2.2050000000000005,4.0502
72192,P,PROP,0.92,3.037546296296296,4.057491666666667,2.2050000000000005,4.0502
73728,P,PROP,0.92,2.9241203703703698,4.031970833333334,2.2050000000000005,4.0502
75264,P,PROP,0.92,2.8252777777777776,3.9462937500000006,2.2050000000000005,4.0502
78336,P,PROP,0.92,3.6164592592592593,4.366833333333333,2.7138999999999998,5.172299999999999
79872,P,PROP,0.92,3.5386814814814813,4.375036458333334,2.7138999999999998,5.172299999999999
81408,P,PROP,0.92,3.550024074074074,4.377770833333333,2.7138999999999998,5.172299999999999
82944,P,PROP,0.92,3.6553481481481485,4.3768593749999996,2.7138999999999998,5.172299999999999
84480,P,PROP,0.92,3.7298851851851857,4.387796874999999,2.7138999999999998,5.172299999999999
86016,P,PROP,0.92,3.783357407407408,4.393265624999999,2.7138999999999998,5.172299999999999
87552,P,PROP,0.92,3.872477777777778,4.377770833333333,2.7138999999999998,5.172299999999999
89088,P,PROP,0.92,3.9178481481481486,4.369567708333332,2.7138999999999998,5.172299999999999
90624,P,PROP,0.92,3.9129870370370377,4.359541666666665,2.7138999999999998,5.172299999999999
93696,P,PROP,0.92,3.4154166666666668,4.358586458333334,2.6915000000000004,5.126099999999999
95232,P,PROP,0.92,3.4332407407407404,4.365878125,2.6915000000000004,5.126099999999999
96768,P,PROP,0.92,3.455925925925925,4.43695,2.6915000000000004,5.126099999999999
98304,P,PROP,0.92,3.4688888888888876,4.43695,2.6915000000000004,5.126099999999999
99840,P,PROP,0.92,3.48023148148148,4.424189583333334,2.6915000000000004,5.126099999999999
101376,P,PROP,0.92,3.486712962962961,4.381351041666667,2.6915000000000004,5.126099999999999
102912,P,PROP,0.92,3.4543055555555533,4.356741666666667,2.6915000000000004,5.126099999999999
104448,P,PROP,0.92,3.4089351851851832,4.354007291666667,2.6915000000000004,5.126099999999999
105984,P,PROP,0.92,3.368425925925924,4.405048958333334,2.6915000000000004,5.126099999999999
109056,P,PROP,0.92,3.4335518518518513,4.2163770833333345,2.1839999999999997,3.7870000000000004
110592,P,PROP,0.92,3.4286907407407403,4.197236458333334,2.1839999999999997,3.7870000000000004
112128,P,PROP,0.92,3.4043851851851845,4.159866666666668,2.1839999999999997,3.7870000000000004
113664,P,PROP,0.92,3.4756814814814807,4.127965625000002,2.1839999999999997,3.7870000000000004
115200,P,PROP,0.92,3.595588888888888,4.1434604166666675,2.1839999999999997,3.7870000000000004
116736,P,PROP,0.92,3.718737037037036,4.190856250000001,2.1839999999999997,3.7870000000000004
118272,P,PROP,0.92,3.814338888888888,4.240986458333334,2.1839999999999997,3.7870000000000004
119808,P,PROP,0.92,3.8645703703703695,4.250101041666667,2.1839999999999997,3.7870000000000004
121344,P,PROP,0.92,3.888875925925925,4.235517708333333,2.1839999999999997,3.7870000000000004
124416,P,PROP,0.92,3.0028055555555553,4.025889583333333,1.7871000000000001,2.9617
125952,P,PROP,0.92,2.9947037037037036,4.051410416666665,1.7871000000000001,2.9617
127488,P,PROP,0.92,2.9752592592592597,4.097894791666665,1.7871000000000001,2.9617
129024,P,PROP,0.92,2.962296296296297,4.143467708333331,1.7871000000000001,2.9617
130560,P,PROP,0.92,2.962296296296297,4.13253020833333,1.7871000000000001,2.9617
132096,P,PROP,0.92,2.9639166666666674,4.106097916666664,1.7871000000000001,2.9617
133632,P,PROP,0.92,2.991462962962964,4.08604583333333,1.7871000000000001,2.9617
135168,P,PROP,0.92,3.044935185185186,4.113389583333329,1.7871000000000001,2.9617
136704,P,PROP,0.92,3.0951666666666675,4.136176041666662,1.7871000000000001,2.9617
139776,P,PROP,0.92,2.9338296296296296,3.9253375,1.4329000000000003,2.3393999999999995
141312,P,PROP,0.92,2.9160055555555555,3.9071083333333334,1.4329000000000003,2.3393999999999995
142848,P,PROP,0.92,2.870635185185185,3.8843218750000004,1.4329000000000003,2.3393999999999995
144384,P,PROP,0.92,2.843088888888889,3.897082291666667,1.4329000000000003,2.3393999999999995
145920,P,PROP,0.92,2.7879962962962965,3.9253375,1.4329000000000003,2.3393999999999995
147456,P,PROP,0.92,2.747487037037037,3.9463010416666666,1.4329000000000003,2.3393999999999995
148992,P,PROP,0.92,2.7215611111111113,3.944478125,1.4329000000000003,2.3393999999999995
150528,P,PROP,0.92,2.7102185185185186,3.9535927083333333,1.4329000000000003,2.3393999999999995
152064,P,PROP,0.92,2.702116666666667,3.9463010416666666,1.4329000000000003,2.3393999999999995
