# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,1632,0,0.8409,0.2235,0.9535,0.7786
0,1765,0,0.0083,0.2024,0.1243,0.8142
1,1632,0,0.8428,0.2240,0.9579,0.7791
1,1765,0,0.0018,0.2037,0.1225,0.8145
2,1632,0,0.8433,0.2249,0.9586,0.7781
2,1765,0,0.0000,0.2039,0.1216,0.8151
3,1632,0,0.8437,0.2248,0.9572,0.7767
3,1765,0,0.0000,0.2041,0.1212,0.8130
4,1632,0,0.8441,0.2244,0.9561,0.7751
4,1765,0,0.0000,0.2048,0.1208,0.8101
5,1632,0,0.8476,0.2249,0.9565,0.7742
5,1765,0,0.0000,0.2047,0.1210,0.8074
6,1632,0,0.8519,0.2256,0.9553,0.7726
6,1765,0,0.0000,0.2053,0.1213,0.8069
7,1632,0,0.8538,0.2264,0.9528,0.7704
7,1765,0,0.0000,0.2052,0.1215,0.8066
8,1632,0,0.8539,0.2273,0.9523,0.7682
8,1765,0,0.0000,0.2044,0.1216,0.8067
9,1632,0,0.8531,0.2272,0.9503,0.7660
9,1765,0,0.0000,0.2039,0.1220,0.8067
10,1632,0,0.8499,0.2274,0.9493,0.7657
10,1765,0,0.0000,0.2029,0.1223,0.8061
11,1632,0,0.8468,0.2280,0.9486,0.7660
11,1765,0,0.0002,0.2028,0.1227,0.8056
12,1632,0,0.8466,0.2290,0.9479,0.7662
12,1765,0,0.0012,0.2027,0.1231,0.8057
13,1632,0,0.8435,0.2292,0.9476,0.7663
13,1765,0,0.0018,0.2027,0.1236,0.8062
14,1632,0,0.8405,0.2290,0.9470,0.7656
14,1765,0,0.0021,0.2026,0.1242,0.8062
15,1632,0,0.8385,0.2306,0.9461,0.7646
15,1765,0,0.0020,0.2024,0.1247,0.8057
16,1632,0,0.8329,0.2309,0.9458,0.7652
16,1765,0,0.0032,0.2021,0.1254,0.8052
17,1632,0,0.8232,0.2311,0.9449,0.7640
17,1765,0,0.0022,0.2004,0.1258,0.8050
18,1632,0,0.8167,0.2308,0.9432,0.7638
18,1765,0,0.0024,0.1991,0.1269,0.8048
19,1632,0,0.8135,0.2312,0.9404,0.7616
19,1765,0,0.0014,0.1996,0.1273,0.8056
20,1632,0,0.8096,0.2321,0.9385,0.7622
20,1765,0,0.0013,0.1992,0.1278,0.8062
21,1632,0,0.8087,0.2342,0.9358,0.7609
21,1765,0,0.0009,0.1986,0.1279,0.8068
22,1632,0,0.8049,0.2368,0.9333,0.7619
22,1765,0,0.0011,0.1983,0.1283,0.8072
23,1632,0,0.8031,0.2383,0.9291,0.7648
23,1765,0,0.0027,0.1982,0.1294,0.8066
24,1632,0,0.8016,0.2397,0.9267,0.7656
24,1765,0,0.0036,0.1984,0.1298,0.8062
25,1632,0,0.8034,0.2401,0.9245,0.7674
25,1765,0,0.0038,0.1979,0.1304,0.8061
