# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,6357,0,0.7892,0.2105,0.9142,0.7693
0,6232,0,0.0102,0.2025,0.1232,0.7982
1,6357,0,0.7803,0.2142,0.9166,0.7702
1,6232,0,0.0012,0.2061,0.1180,0.8032
2,6357,0,0.7757,0.2144,0.9168,0.7707
2,6232,0,0.0000,0.2065,0.1164,0.8047
3,6357,0,0.7721,0.2129,0.9146,0.7706
3,6232,0,0.0000,0.2064,0.1159,0.8049
4,6357,0,0.7695,0.2100,0.9103,0.7692
4,6232,0,0.0000,0.2046,0.1162,0.8039
5,6357,0,0.7683,0.2074,0.9050,0.7689
5,6232,0,0.0000,0.2021,0.1158,0.8020
6,6357,0,0.7638,0.2075,0.8969,0.7686
6,6232,0,0.0001,0.1987,0.1162,0.8006
7,6357,0,0.7550,0.2087,0.8863,0.7697
7,6232,0,0.0028,0.1958,0.1174,0.8000
8,6357,0,0.7525,0.2100,0.8706,0.7704
8,6232,0,0.0054,0.1937,0.1182,0.8002
9,6357,0,0.7458,0.2104,0.8520,0.7668
9,6232,0,0.0094,0.1917,0.1191,0.8018
10,6357,0,0.7458,0.2083,0.8382,0.7686
10,6232,0,0.0156,0.1925,0.1244,0.8027
11,6357,0,0.7377,0.2100,0.8317,0.7694
11,6232,0,0.0196,0.1921,0.1275,0.8037
12,6357,0,0.7335,0.2120,0.8296,0.7699
12,6232,0,0.0230,0.1909,0.1297,0.8047
13,6357,0,0.7272,0.2132,0.8286,0.7700
13,6232,0,0.0259,0.1898,0.1304,0.8050
14,6357,0,0.7147,0.2163,0.8271,0.7711
14,6232,0,0.0289,0.1892,0.1319,0.8048
15,6357,0,0.7003,0.2190,0.8273,0.7720
15,6232,0,0.0320,0.1892,0.1339,0.8034
16,6357,0,0.6886,0.2212,0.8263,0.7724
16,6232,0,0.0354,0.1902,0.1394,0.8028
17,6357,0,0.6829,0.2225,0.8260,0.7723
17,6232,0,0.0382,0.1906,0.1460,0.8028
18,6357,0,0.6772,0.2251,0.8264,0.7722
18,6232,0,0.0415,0.1917,0.1537,0.8012
19,6357,0,0.6708,0.2272,0.8265,0.7721
19,6232,0,0.0444,0.1928,0.1681,0.8009
20,6357,0,0.6689,0.2272,0.8264,0.7722
20,6232,0,0.0491,0.1948,0.1820,0.8017
21,6357,0,0.6686,0.2261,0.8263,0.7720
21,6232,0,0.0521,0.1953,0.1947,0.8029
22,6357,0,0.6687,0.2259,0.8249,0.7723
22,6232,0,0.0555,0.1968,0.2055,0.8012
23,6357,0,0.6692,0.2253,0.8210,0.7722
23,6232,0,0.0597,0.1982,0.2143,0.7993
24,6357,0,0.6699,0.2243,0.8174,0.7739
24,6232,0,0.0632,0.1999,0.2202,0.7972
25,6357,0,0.6693,0.2216,0.8115,0.7723
25,6232,0,0.0669,0.1992,0.2233,0.7958
26,6357,0,0.6652,0.2202,0.8052,0.7708
26,6232,0,0.0700,0.2000,0.2243,0.7967
27,6357,0,0.6632,0.2220,0.7943,0.7688
27,6232,0,0.0713,0.2006,0.2253,0.7964
28,6357,0,0.6566,0.2231,0.7835,0.7667
28,6232,0,0.0720,0.2015,0.2256,0.7985
29,6357,0,0.6560,0.2237,0.7692,0.7658
29,6232,0,0.0706,0.2023,0.2260,0.7963
30,6357,0,0.6508,0.2227,0.7542,0.7640
30,6232,0,0.0712,0.2028,0.2255,0.7961
31,6357,0,0.6497,0.2227,0.7386,0.7647
31,6232,0,0.0720,0.2018,0.2252,0.7959
32,6357,0,0.6416,0.2201,0.7291,0.7698
32,6232,0,0.0737,0.1992,0.2225,0.7985
33,6357,0,0.6397,0.2194,0.7241,0.7695
33,6232,0,0.0799,0.1969,0.2222,0.7998
34,6357,0,0.6339,0.2211,0.7207,0.7700
34,6232,0,0.0851,0.1941,0.2228,0.7996
35,6357,0,0.6270,0.2207,0.7187,0.7671
35,6232,0,0.0906,0.1946,0.2239,0.7962
36,6357,0,0.6123,0.2249,0.7169,0.7698
36,6232,0,0.0970,0.1939,0.2242,0.7922
