# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,496,0,0.2854,0.0959,0.6794,0.8259
1,496,0,0.2854,0.0961,0.6796,0.8259
2,496,0,0.2848,0.0957,0.6794,0.8259
3,496,0,0.2847,0.0963,0.6793,0.8260
4,496,0,0.2847,0.0960,0.6789,0.8260
5,496,0,0.2847,0.0931,0.6775,0.8256
6,496,0,0.2849,0.0956,0.6785,0.8256
7,496,0,0.2848,0.0965,0.6787,0.8260
8,496,0,0.2845,0.0972,0.6787,0.8263
9,496,0,0.2847,0.0976,0.6788,0.8263
10,496,0,0.2850,0.0972,0.6788,0.8258
11,496,0,0.2850,0.0941,0.6780,0.8256
12,496,0,0.2850,0.0958,0.6789,0.8255
13,496,0,0.2851,0.0963,0.6793,0.8255
14,496,0,0.2853,0.0972,0.6794,0.8258
15,496,0,0.2855,0.0972,0.6795,0.8258
16,496,0,0.2853,0.0973,0.6794,0.8257
17,496,0,0.2858,0.0942,0.6785,0.8259
18,496,0,0.2857,0.0935,0.6782,0.8260
19,496,0,0.2859,0.0940,0.6778,0.8260
20,496,0,0.2864,0.0962,0.6785,0.8256
21,496,0,0.2867,0.0973,0.6788,0.8254
22,496,0,0.2865,0.0978,0.6789,0.8254
23,496,0,0.2864,0.0982,0.6789,0.8256
24,496,0,0.2863,0.0954,0.6776,0.8258
25,496,0,0.2858,0.0937,0.6769,0.8256
26,496,0,0.2861,0.0955,0.6777,0.8252
27,496,0,0.2868,0.0966,0.6782,0.8252
28,496,0,0.2871,0.0977,0.6786,0.8251
29,496,0,0.2872,0.0981,0.6787,0.8252
30,496,0,0.2871,0.0980,0.6785,0.8252
31,496,0,0.2870,0.0977,0.6786,0.8250
32,496,0,0.2867,0.0970,0.6789,0.8250
33,496,0,0.2867,0.0970,0.6789,0.8252
34,496,0,0.2868,0.0978,0.6790,0.8252
35,496,0,0.2866,0.0982,0.6789,0.8255
36,496,0,0.2863,0.0982,0.6786,0.8257
37,496,0,0.2862,0.0986,0.6784,0.8259
38,496,0,0.2859,0.0984,0.6780,0.8261
39,496,0,0.2856,0.0977,0.6779,0.8262
40,496,0,0.2855,0.0975,0.6780,0.8261
41,496,0,0.2861,0.0978,0.6782,0.8262
42,496,0,0.2867,0.0983,0.6784,0.8263
43,496,0,0.2864,0.0980,0.6784,0.8263
44,496,0,0.2858,0.0977,0.6781,0.8262
45,496,0,0.2862,0.0975,0.6782,0.8263
46,496,0,0.2864,0.0932,0.6773,0.8266
47,496,0,0.2866,0.0954,0.6779,0.8268
48,496,0,0.2869,0.0967,0.6781,0.8269
49,496,0,0.2869,0.0976,0.6782,0.8268
50,496,0,0.2869,0.0975,0.6782,0.8270
51,496,0,0.2864,0.0977,0.6782,0.8274
52,496,0,0.2867,0.0977,0.6778,0.8274
53,496,0,0.2865,0.0972,0.6778,0.8273
54,496,0,0.2864,0.0964,0.6780,0.8271
55,496,0,0.2868,0.0968,0.6782,0.8269
56,496,0,0.2871,0.0973,0.6784,0.8267
57,496,0,0.2871,0.0980,0.6784,0.8265
58,496,0,0.2867,0.0983,0.6784,0.8267
59,496,0,0.2872,0.0981,0.6781,0.8268
60,496,0,0.2876,0.0977,0.6778,0.8267
61,496,0,0.2880,0.0975,0.6777,0.8264
62,496,0,0.2883,0.0979,0.6779,0.8264
63,496,0,0.2879,0.0987,0.6784,0.8263
64,496,0,0.2878,0.0991,0.6784,0.8262
65,496,0,0.2871,0.0998,0.6784,0.8262
66,496,0,0.2872,0.0997,0.6785,0.8259
67,496,0,0.2872,0.0989,0.6784,0.8258
68,496,0,0.2875,0.0983,0.6781,0.8259
69,496,0,0.2877,0.0986,0.6781,0.8260
70,496,0,0.2870,0.0989,0.6783,0.8264
71,496,0,0.2865,0.0992,0.6786,0.8264
