# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,1265,0,0.3948,0.1986,0.8281,0.9167
1,1265,0,0.3994,0.1950,0.8270,0.9168
2,1265,0,0.4029,0.1932,0.8274,0.9173
3,1265,0,0.4054,0.1898,0.8280,0.9176
4,1265,0,0.4076,0.1912,0.8283,0.9181
5,1265,0,0.4101,0.1916,0.8282,0.9181
6,1265,0,0.4123,0.1975,0.8325,0.9189
7,1265,0,0.4146,0.1993,0.8314,0.9185
8,1265,0,0.4196,0.1964,0.8292,0.9182
9,1265,0,0.4238,0.1938,0.8284,0.9185
10,1265,0,0.4304,0.1935,0.8286,0.9182
11,1265,0,0.4363,0.1944,0.8284,0.9180
12,1265,0,0.4407,0.1948,0.8288,0.9183
13,1265,0,0.4455,0.1961,0.8295,0.9179
14,1265,0,0.4485,0.1977,0.8298,0.9157
15,1265,0,0.4491,0.1972,0.8324,0.9122
16,1265,0,0.4416,0.1976,0.8333,0.9070
17,1265,0,0.4306,0.1955,0.8342,0.9016
18,1265,0,0.4179,0.1969,0.8350,0.8985
19,1265,0,0.4120,0.1981,0.8364,0.8976
20,1265,0,0.4089,0.1968,0.8367,0.8973
21,1265,0,0.4087,0.1959,0.8368,0.8981
22,1265,0,0.4082,0.1961,0.8375,0.8986
23,1265,0,0.4090,0.1939,0.8381,0.8993
24,1265,0,0.4107,0.1944,0.8380,0.8997
25,1265,0,0.4123,0.1955,0.8368,0.8998
26,1265,0,0.4128,0.1943,0.8361,0.9003
27,1265,0,0.4142,0.1954,0.8354,0.9006
28,1265,0,0.4139,0.1974,0.8348,0.9011
29,1265,0,0.4134,0.1947,0.8348,0.9015
30,1265,0,0.4132,0.1934,0.8352,0.9016
31,1265,0,0.4136,0.1953,0.8358,0.9015
32,1265,0,0.4137,0.1947,0.8363,0.9015
33,1265,0,0.4132,0.1947,0.8366,0.9015
34,1265,0,0.4129,0.1929,0.8366,0.9017
35,1265,0,0.4124,0.1904,0.8366,0.9016
36,1265,0,0.4127,0.1894,0.8363,0.9015
37,1265,0,0.4140,0.1915,0.8355,0.9018
38,1265,0,0.4147,0.1934,0.8348,0.9020
39,1265,0,0.4143,0.1947,0.8343,0.9019
40,1265,0,0.4144,0.1943,0.8337,0.9019
