# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,1265,0,0.2387,0.3214,0.8195,0.8538
1,1265,0,0.2377,0.3206,0.8197,0.8524
2,1265,0,0.2357,0.3215,0.8243,0.8554
3,1265,0,0.2340,0.3212,0.8312,0.8552
4,1265,0,0.2335,0.3213,0.8293,0.8564
5,1265,0,0.2332,0.3204,0.8326,0.8567
6,1265,0,0.2348,0.3199,0.8251,0.8551
7,1265,0,0.2365,0.3199,0.8216,0.8525
8,1265,0,0.2381,0.3198,0.8203,0.8512
9,1265,0,0.2386,0.3203,0.8200,0.8508
10,1265,0,0.2394,0.3207,0.8198,0.8514
11,1265,0,0.2400,0.3211,0.8197,0.8509
12,1265,0,0.2361,0.3215,0.8287,0.8545
13,1265,0,0.2368,0.3215,0.8277,0.8563
14,1265,0,0.2374,0.3209,0.8272,0.8571
15,1265,0,0.2383,0.3197,0.8270,0.8580
16,1265,0,0.2391,0.3180,0.8308,0.8589
17,1265,0,0.2432,0.3177,0.8237,0.8553
18,1265,0,0.2462,0.3174,0.8212,0.8537
19,1265,0,0.2439,0.3171,0.8237,0.8538
20,1265,0,0.2429,0.3166,0.8257,0.8543
21,1265,0,0.2422,0.3166,0.8263,0.8545
22,1265,0,0.2441,0.3168,0.8220,0.8525
23,1265,0,0.2457,0.3158,0.8206,0.8524
24,1265,0,0.2417,0.3152,0.8243,0.8555
25,1265,0,0.2406,0.3129,0.8250,0.8547
26,1265,0,0.2408,0.3112,0.8257,0.8542
27,1265,0,0.2419,0.3102,0.8257,0.8553
28,1265,0,0.2436,0.3088,0.8259,0.8557
29,1265,0,0.2446,0.3083,0.8261,0.8559
30,1265,0,0.2452,0.3083,0.8259,0.8558
31,1265,0,0.2457,0.3084,0.8247,0.8556
32,1265,0,0.2457,0.3090,0.8259,0.8572
33,1265,0,0.2446,0.3094,0.8265,0.8578
34,1265,0,0.2417,0.3107,0.8265,0.8584
35,1265,0,0.2406,0.3109,0.8265,0.8585
36,1265,0,0.2401,0.3110,0.8268,0.8581
37,1265,0,0.2424,0.3109,0.8266,0.8578
38,1265,0,0.2428,0.3109,0.8246,0.8552
39,1265,0,0.2448,0.3097,0.8242,0.8552
40,1265,0,0.2483,0.3108,0.8214,0.8545
41,1265,0,0.2475,0.3099,0.8227,0.8545
42,1265,0,0.2499,0.3111,0.8250,0.8565
43,1265,0,0.2498,0.3122,0.8255,0.8576
44,1265,0,0.2487,0.3126,0.8258,0.8586
45,1265,0,0.2468,0.3128,0.8260,0.8590
46,1265,0,0.2456,0.3126,0.8263,0.8589
47,1265,0,0.2465,0.3117,0.8262,0.8588
48,1265,0,0.2470,0.3111,0.8262,0.8587
49,1265,0,0.2494,0.3098,0.8264,0.8584
50,1265,0,0.2507,0.3103,0.8225,0.8556
51,1265,0,0.2529,0.3109,0.8215,0.8543
52,1265,0,0.2536,0.3116,0.8209,0.8540
53,1265,0,0.2511,0.3113,0.8233,0.8533
54,1265,0,0.2501,0.3113,0.8248,0.8539
55,1265,0,0.2516,0.3121,0.8259,0.8564
56,1265,0,0.2525,0.3124,0.8268,0.8572
57,1265,0,0.2530,0.3121,0.8268,0.8580
58,1265,0,0.2533,0.3117,0.8269,0.8581
59,1265,0,0.2555,0.3117,0.8271,0.8577
