# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,2968,0,0.0688,0.2094,0.2297,0.7435
1,2968,0,0.0881,0.1985,0.2125,0.7473
2,2968,0,0.0948,0.1934,0.2132,0.7495
3,2968,0,0.0973,0.1915,0.2155,0.7510
4,2968,0,0.0988,0.1913,0.2139,0.7493
5,2968,0,0.0988,0.1919,0.2143,0.7486
6,2968,0,0.1001,0.1929,0.2156,0.7489
7,2968,0,0.1005,0.1929,0.2166,0.7488
8,2968,0,0.1014,0.1933,0.2180,0.7490
9,2968,0,0.1031,0.1943,0.2199,0.7489
10,2968,0,0.1046,0.1953,0.2193,0.7477
11,2968,0,0.1058,0.1960,0.2204,0.7475
12,2968,0,0.1071,0.1968,0.2244,0.7481
13,2968,0,0.1083,0.1978,0.2247,0.7475
14,2968,0,0.1097,0.1979,0.2229,0.7484
15,2968,0,0.1115,0.1980,0.2205,0.7487
16,2968,0,0.1131,0.1970,0.2215,0.7477
17,2968,0,0.1141,0.1964,0.2234,0.7464
18,2968,0,0.1147,0.1966,0.2235,0.7447
19,2968,0,0.1167,0.1978,0.2248,0.7444
20,2968,0,0.1180,0.1984,0.2268,0.7443
21,2968,0,0.1192,0.1980,0.2300,0.7441
22,2968,0,0.1206,0.1983,0.2325,0.7443
23,2968,0,0.1218,0.1980,0.2338,0.7447
24,2968,0,0.1231,0.2000,0.2337,0.7463
25,2968,0,0.1237,0.1999,0.2343,0.7486
26,2968,0,0.1247,0.1995,0.2366,0.7496
27,2968,0,0.1262,0.1977,0.2369,0.7500
28,2968,0,0.1262,0.1979,0.2440,0.7502
29,2968,0,0.1269,0.1972,0.2477,0.7497
30,2968,0,0.1281,0.1959,0.2486,0.7494
31,2968,0,0.1302,0.1950,0.2493,0.7495
32,2968,0,0.1332,0.1958,0.2528,0.7495
33,2968,0,0.1361,0.1963,0.2572,0.7502
34,2968,0,0.1406,0.1952,0.2602,0.7502
35,2968,0,0.1473,0.1940,0.2641,0.7497
36,2968,0,0.1537,0.1928,0.2660,0.7494
37,2968,0,0.1569,0.1916,0.2695,0.7487
38,2968,0,0.1607,0.1906,0.2718,0.7485
39,2968,0,0.1619,0.1902,0.2726,0.7485
40,2968,0,0.1664,0.1893,0.2742,0.7497
41,2968,0,0.1679,0.1890,0.2747,0.7501
42,2968,0,0.1710,0.1878,0.2786,0.7503
43,2968,0,0.1741,0.1890,0.2846,0.7494
44,2968,0,0.1766,0.1902,0.2926,0.7489
45,2968,0,0.1789,0.1912,0.3037,0.7488
46,2968,0,0.1816,0.1924,0.3132,0.7488
47,2968,0,0.1845,0.1924,0.3226,0.7482
48,2968,0,0.1866,0.1927,0.3282,0.7483
49,2968,0,0.1873,0.1939,0.3313,0.7486
50,2968,0,0.1874,0.1949,0.3338,0.7496
51,2968,0,0.1875,0.1950,0.3344,0.7499
52,2968,0,0.1876,0.1949,0.3353,0.7491
53,2968,0,0.1879,0.1943,0.3358,0.7486
54,2968,0,0.1898,0.1921,0.3356,0.7484
55,2968,0,0.1937,0.1904,0.3354,0.7489
56,2968,0,0.1995,0.1890,0.3361,0.7481
57,2968,0,0.2060,0.1883,0.3413,0.7472
58,2968,0,0.2128,0.1887,0.3443,0.7458
59,2968,0,0.2205,0.1877,0.3449,0.7445
60,2968,0,0.2280,0.1860,0.3454,0.7446
61,2968,0,0.2365,0.1864,0.3495,0.7448
62,2968,0,0.2452,0.1832,0.3540,0.7460
63,2968,0,0.2513,0.1808,0.3601,0.7478
64,2968,0,0.2545,0.1804,0.3667,0.7499
65,2968,0,0.2582,0.1801,0.3659,0.7521
66,2968,0,0.2621,0.1796,0.3684,0.7537
67,2968,0,0.2653,0.1791,0.3723,0.7548
68,2968,0,0.2690,0.1797,0.3770,0.7546
69,2968,0,0.2725,0.1802,0.3850,0.7512
70,2968,0,0.2757,0.1802,0.3930,0.7495
71,2968,0,0.2784,0.1810,0.3992,0.7487
72,2968,0,0.2802,0.1826,0.4041,0.7494
73,2968,0,0.2815,0.1834,0.4066,0.7521
74,2968,0,0.2826,0.1837,0.4088,0.7549
75,2968,0,0.2832,0.1831,0.4100,0.7560
76,2968,0,0.2843,0.1821,0.4108,0.7572
77,2968,0,0.2854,0.1802,0.4126,0.7581
78,2968,0,0.2864,0.1794,0.4136,0.7584
79,2968,0,0.2900,0.1788,0.4153,0.7578
80,2968,0,0.2945,0.1756,0.4169,0.7572
81,2968,0,0.3002,0.1738,0.4187,0.7572
82,2968,0,0.3068,0.1755,0.4220,0.7570
83,2968,0,0.3159,0.1753,0.4245,0.7565
84,2968,0,0.3235,0.1720,0.4292,0.7561
85,2968,0,0.3288,0.1704,0.4334,0.7561
86,2968,0,0.3325,0.1691,0.4368,0.7558
87,2968,0,0.3366,0.1701,0.4399,0.7598
88,2968,0,0.3400,0.1708,0.4431,0.7612
89,2968,0,0.3441,0.1708,0.4468,0.7576
90,2968,0,0.3476,0.1725,0.4525,0.7569
91,2968,0,0.3515,0.1742,0.4631,0.7564
92,2968,0,0.3553,0.1743,0.4748,0.7553
93,2968,0,0.3583,0.1754,0.4857,0.7554
94,2968,0,0.3611,0.1752,0.4930,0.7558
95,2968,0,0.3628,0.1751,0.4968,0.7567
96,2968,0,0.3631,0.1751,0.4984,0.7576
97,2968,0,0.3632,0.1760,0.5001,0.7577
98,2968,0,0.3629,0.1770,0.5004,0.7577
99,2968,0,0.3624,0.1774,0.5018,0.7581
100,2968,0,0.3629,0.1763,0.5019,0.7582
101,2968,0,0.3652,0.1771,0.5019,0.7577
102,2968,0,0.3677,0.1768,0.5026,0.7578
103,2968,0,0.3722,0.1769,0.5055,0.7583
104,2968,0,0.3796,0.1769,0.5087,0.7564
105,2968,0,0.3880,0.1779,0.5139,0.7551
106,2968,0,0.3970,0.1771,0.5167,0.7541
107,2968,0,0.4070,0.1763,0.5209,0.7519
108,2968,0,0.4180,0.1739,0.5259,0.7551
109,2968,0,0.4249,0.1717,0.5286,0.7564
110,2968,0,0.4290,0.1713,0.5295,0.7598
111,2968,0,0.4322,0.1719,0.5352,0.7616
112,2968,0,0.4370,0.1725,0.5402,0.7644
113,2968,0,0.4418,0.1736,0.5482,0.7656
114,2968,0,0.4448,0.1736,0.5582,0.7644
115,2968,0,0.4465,0.1738,0.5697,0.7613
116,2968,0,0.4477,0.1743,0.5783,0.7595
117,2968,0,0.4479,0.1743,0.5838,0.7582
118,2968,0,0.4481,0.1739,0.5874,0.7590
119,2968,0,0.4488,0.1742,0.5902,0.7598
120,2968,0,0.4486,0.1748,0.5925,0.7608
121,2968,0,0.4482,0.1739,0.5927,0.7609
122,2968,0,0.4482,0.1720,0.5926,0.7601
123,2968,0,0.4503,0.1706,0.5956,0.7588
124,2968,0,0.4538,0.1692,0.5988,0.7590
125,2968,0,0.4596,0.1696,0.6013,0.7585
126,2968,0,0.4659,0.1693,0.6068,0.7577
127,2968,0,0.4747,0.1695,0.6116,0.7589
128,2968,0,0.4857,0.1682,0.6146,0.7594
129,2968,0,0.4955,0.1678,0.6197,0.7603
130,2968,0,0.5057,0.1646,0.6234,0.7598
131,2968,0,0.5149,0.1648,0.6280,0.7601
132,2968,0,0.5216,0.1635,0.6296,0.7607
133,2968,0,0.5253,0.1638,0.6306,0.7617
134,2968,0,0.5279,0.1639,0.6360,0.7621
135,2968,0,0.5300,0.1637,0.6378,0.7630
136,2968,0,0.5330,0.1668,0.6462,0.7626
137,2968,0,0.5356,0.1671,0.6515,0.7620
138,2968,0,0.5371,0.1676,0.6551,0.7619
139,2968,0,0.5383,0.1687,0.6605,0.7618
140,2968,0,0.5389,0.1693,0.6638,0.7620
141,2968,0,0.5393,0.1710,0.6667,0.7627
142,2968,0,0.5388,0.1736,0.6707,0.7625
143,2968,0,0.5385,0.1739,0.6732,0.7623
144,2968,0,0.5383,0.1735,0.6743,0.7616
145,2968,0,0.5388,0.1728,0.6764,0.7610
146,2968,0,0.5411,0.1711,0.6791,0.7598
147,2968,0,0.5441,0.1697,0.6826,0.7594
148,2968,0,0.5479,0.1691,0.6860,0.7601
149,2968,0,0.5530,0.1689,0.6885,0.7576
150,2968,0,0.5591,0.1686,0.6898,0.7547
151,2968,0,0.5647,0.1688,0.6925,0.7504
152,2968,0,0.5722,0.1665,0.6959,0.7469
153,2968,0,0.5817,0.1666,0.6975,0.7441
154,2968,0,0.5907,0.1671,0.6972,0.7470
155,2968,0,0.5967,0.1672,0.6985,0.7508
156,2968,0,0.6014,0.1678,0.7044,0.7540
157,2968,0,0.6040,0.1684,0.7079,0.7564
158,2968,0,0.6065,0.1673,0.7109,0.7559
159,2968,0,0.6083,0.1645,0.7125,0.7536
160,2968,0,0.6108,0.1657,0.7172,0.7530
161,2968,0,0.6135,0.1660,0.7233,0.7514
162,2968,0,0.6148,0.1674,0.7299,0.7503
163,2968,0,0.6160,0.1675,0.7363,0.7500
164,2968,0,0.6173,0.1661,0.7409,0.7491
165,2968,0,0.6176,0.1686,0.7457,0.7500
166,2968,0,0.6179,0.1699,0.7490,0.7520
167,2968,0,0.6178,0.1701,0.7501,0.7545
168,2968,0,0.6175,0.1704,0.7514,0.7587
169,2968,0,0.6171,0.1686,0.7513,0.7640
170,2968,0,0.6169,0.1665,0.7512,0.7691
171,2968,0,0.6175,0.1645,0.7526,0.7718
172,2968,0,0.6182,0.1618,0.7556,0.7724
173,2968,0,0.6193,0.1585,0.7589,0.7732
174,2968,0,0.6202,0.1562,0.7627,0.7742
175,2968,0,0.6235,0.1551,0.7650,0.7746
176,2968,0,0.6275,0.1552,0.7694,0.7749
177,2968,0,0.6321,0.1547,0.7722,0.7748
178,2968,0,0.6386,0.1543,0.7686,0.7746
179,2968,0,0.6445,0.1540,0.7716,0.7745
