# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,2382,0,0.6862,0.1203,0.8658,0.9717
1,2382,0,0.6856,0.1230,0.8643,0.9723
2,2382,0,0.6829,0.1256,0.8631,0.9734
3,2382,0,0.6801,0.1276,0.8612,0.9727
4,2382,0,0.6770,0.1303,0.8584,0.9714
5,2382,0,0.6749,0.1371,0.8563,0.9737
6,2382,0,0.6727,0.1402,0.8561,0.9755
7,2382,0,0.6701,0.1428,0.8557,0.9760
8,2382,0,0.6648,0.1443,0.8550,0.9730
9,2382,0,0.6591,0.1502,0.8543,0.9712
10,2382,0,0.6543,0.1494,0.8541,0.9715
11,2382,0,0.6513,0.1570,0.8536,0.9690
12,2382,0,0.6489,0.1580,0.8518,0.9598
13,2382,0,0.6436,0.1579,0.8520,0.9584
14,2382,0,0.6424,0.1633,0.8530,0.9630
15,2382,0,0.6385,0.1604,0.8533,0.9648
16,2382,0,0.6384,0.1638,0.8537,0.9665
17,2382,0,0.6404,0.1642,0.8547,0.9680
18,2382,0,0.6354,0.1658,0.8525,0.9677
19,2382,0,0.6284,0.1662,0.8499,0.9665
20,2382,0,0.6241,0.1682,0.8460,0.9665
21,2382,0,0.6211,0.1673,0.8404,0.9677
22,2382,0,0.6190,0.1663,0.8336,0.9705
23,2382,0,0.6186,0.1689,0.8275,0.9709
24,2382,0,0.6166,0.1680,0.8164,0.9712
25,2382,0,0.6121,0.1709,0.8025,0.9693
26,2382,0,0.6097,0.1734,0.7882,0.9694
27,2382,0,0.6084,0.1737,0.7758,0.9685
28,2382,0,0.6078,0.1761,0.7705,0.9644
29,2382,0,0.6040,0.1752,0.7667,0.9611
30,2382,0,0.5989,0.1763,0.7647,0.9572
31,2382,0,0.5970,0.1778,0.7639,0.9531
32,2382,0,0.5933,0.1772,0.7636,0.9517
33,2382,0,0.5909,0.1780,0.7632,0.9504
34,2382,0,0.5865,0.1774,0.7621,0.9517
35,2382,0,0.5828,0.1775,0.7604,0.9506
36,2382,0,0.5795,0.1745,0.7601,0.9517
37,2382,0,0.5770,0.1749,0.7598,0.9520
38,2382,0,0.5747,0.1703,0.7596,0.9514
39,2382,0,0.5728,0.1646,0.7598,0.9513
40,2382,0,0.5677,0.1524,0.7578,0.9502
41,2382,0,0.5629,0.1476,0.7565,0.9513
42,2382,0,0.5599,0.1452,0.7564,0.9506
43,2382,0,0.5565,0.1453,0.7537,0.9515
44,2382,0,0.5532,0.1454,0.7498,0.9519
45,2382,0,0.5492,0.1438,0.7466,0.9517
46,2382,0,0.5468,0.1425,0.7414,0.9514
47,2382,0,0.5433,0.1416,0.7258,0.9535
48,2382,0,0.5400,0.1415,0.7163,0.9519
49,2382,0,0.5375,0.1396,0.7084,0.9516
50,2382,0,0.5351,0.1397,0.7015,0.9532
51,2382,0,0.5312,0.1408,0.6981,0.9527
52,2382,0,0.5278,0.1423,0.6950,0.9527
53,2382,0,0.5231,0.1440,0.6918,0.9526
54,2382,0,0.5219,0.1437,0.6891,0.9533
55,2382,0,0.5185,0.1442,0.6862,0.9528
