# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,-1,0,0.6778,0.2204,0.8220,0.9354
1,6575,0,0.6778,0.2206,0.8217,0.9350
2,6575,0,0.6748,0.2212,0.8219,0.9369
3,6575,0,0.6749,0.2212,0.8219,0.9377
4,6575,0,0.6733,0.2212,0.8219,0.9378
5,6575,0,0.6709,0.2211,0.8218,0.9371
6,6575,0,0.6691,0.2208,0.8219,0.9367
7,6575,0,0.6692,0.2208,0.8219,0.9365
8,6575,0,0.6693,0.2208,0.8215,0.9364
9,6575,0,0.6704,0.2207,0.8214,0.9365
10,6575,0,0.6703,0.2206,0.8215,0.9366
11,6575,0,0.6715,0.2208,0.8212,0.9368
12,6575,0,0.6722,0.2206,0.8211,0.9367
13,6575,0,0.6719,0.2208,0.8212,0.9368
14,6575,0,0.6730,0.2210,0.8206,0.9366
15,6575,0,0.6736,0.2205,0.8206,0.9364
16,6575,0,0.6740,0.2200,0.8202,0.9363
17,6575,0,0.6716,0.2197,0.8199,0.9360
18,6575,0,0.6694,0.2197,0.8200,0.9363
19,6575,0,0.6678,0.2195,0.8196,0.9365
20,6575,0,0.6701,0.2197,0.8190,0.9364
21,6575,0,0.6721,0.2200,0.8188,0.9361
22,6575,0,0.6723,0.2203,0.8180,0.9361
23,6575,0,0.6707,0.2201,0.8175,0.9359
24,6575,0,0.6683,0.2203,0.8162,0.9362
25,6575,0,0.6652,0.2210,0.8151,0.9346
26,6575,0,0.6621,0.2209,0.8140,0.9335
27,6575,0,0.6547,0.2216,0.8132,0.9337
28,6575,0,0.6467,0.2207,0.8124,0.9331
29,6575,0,0.6403,0.2216,0.8116,0.9324
30,6575,0,0.6349,0.2233,0.8102,0.9319
31,6575,0,0.6324,0.2245,0.8082,0.9317
32,6575,0,0.6287,0.2247,0.8066,0.9318
33,6575,0,0.6272,0.2254,0.8049,0.9318
34,6575,0,0.6278,0.2261,0.8031,0.9319
35,6575,0,0.6261,0.2262,0.8013,0.9321
36,6575,0,0.6259,0.2268,0.7992,0.9327
37,6575,0,0.6272,0.2270,0.7965,0.9330
38,6575,0,0.6250,0.2268,0.7932,0.9335
39,6575,0,0.6251,0.2265,0.7888,0.9336
40,6575,0,0.6258,0.2263,0.7845,0.9332
41,6575,0,0.6260,0.2251,0.7809,0.9331
42,6575,0,0.6275,0.2247,0.7766,0.9327
43,6575,0,0.6255,0.2248,0.7736,0.9326
44,6575,0,0.6250,0.2246,0.7728,0.9327
45,6575,0,0.6287,0.2238,0.7718,0.9322
46,6575,0,0.6248,0.2230,0.7709,0.9322
47,6575,0,0.6229,0.2215,0.7708,0.9331
48,6575,0,0.6219,0.2216,0.7704,0.9339
49,6575,0,0.6202,0.2221,0.7696,0.9344
