# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,4622,0,0.0000,0.0378,0.2317,0.9248
1,4622,0,0.0225,0.0486,0.2516,0.9282
2,4622,0,0.0421,0.0543,0.2643,0.9268
3,4622,0,0.0589,0.0575,0.2708,0.9171
4,4622,0,0.0766,0.0596,0.2778,0.9118
5,4622,0,0.0920,0.0616,0.2690,0.9097
7,4622,0,0.1095,0.0639,0.2759,0.9117
8,4622,0,0.1165,0.0648,0.2958,0.9209
9,4622,0,0.1244,0.0644,0.3095,0.9259
10,4622,0,0.1310,0.0661,0.3198,0.9278
11,4622,0,0.1363,0.0675,0.3316,0.9284
12,4622,0,0.1426,0.0703,0.3453,0.9255
13,4622,0,0.1505,0.0729,0.3583,0.9261
14,4622,0,0.1578,0.0745,0.3714,0.9266
15,4622,0,0.1642,0.0763,0.3796,0.9292
16,4622,0,0.1704,0.0786,0.3834,0.9302
17,4622,0,0.1749,0.0803,0.3858,0.9365
18,4622,0,0.1758,0.0809,0.3869,0.9398
19,4622,0,0.1764,0.0804,0.3900,0.9427
20,4622,0,0.1806,0.0774,0.3915,0.9435
21,4622,0,0.1853,0.0752,0.3993,0.9450
22,4622,0,0.1910,0.0734,0.4048,0.9464
23,4622,0,0.1993,0.0720,0.4131,0.9442
24,4622,0,0.2097,0.0709,0.4195,0.9453
25,4622,0,0.2232,0.0709,0.4243,0.9489
26,4622,0,0.2342,0.0723,0.4296,0.9478
27,4622,0,0.2438,0.0719,0.4212,0.9479
28,4622,0,0.2534,0.0724,0.4376,0.9486
29,4622,0,0.2627,0.0728,0.4463,0.9479
30,4622,0,0.2704,0.0725,0.4478,0.9477
31,4622,0,0.2783,0.0720,0.4483,0.9460
32,4622,0,0.2839,0.0739,0.4632,0.9467
33,4622,0,0.2903,0.0760,0.4782,0.9481
34,4622,0,0.2956,0.0778,0.4955,0.9488
35,4622,0,0.2994,0.0804,0.5110,0.9487
36,4622,0,0.2990,0.0825,0.5221,0.9518
37,4622,0,0.2996,0.0833,0.5284,0.9492
38,4622,0,0.3060,0.0845,0.5334,0.9470
39,4622,0,0.3095,0.0851,0.5382,0.9464
40,4622,0,0.3110,0.0856,0.5403,0.9467
41,4622,0,0.3129,0.0862,0.5404,0.9483
42,4622,0,0.3162,0.0853,0.5438,0.9465
43,4622,0,0.3209,0.0867,0.5512,0.9442
44,4622,0,0.3269,0.0838,0.5499,0.9400
45,4622,0,0.3369,0.0802,0.5641,0.9368
46,4622,0,0.3507,0.0800,0.5717,0.9304
47,4622,0,0.3660,0.0793,0.5910,0.9262
48,4622,0,0.3814,0.0777,0.5943,0.9212
49,4622,0,0.3943,0.0778,0.6008,0.9249
50,4622,0,0.4047,0.0783,0.6063,0.9275
51,4622,0,0.4138,0.0779,0.6130,0.9309
52,4622,0,0.4242,0.0779,0.6071,0.9371
53,4622,0,0.4319,0.0766,0.6211,0.9402
54,4622,0,0.4383,0.0783,0.6276,0.9391
55,4622,0,0.4441,0.0786,0.6337,0.9366
56,4622,0,0.4511,0.0806,0.6426,0.9346
57,4622,0,0.4574,0.0838,0.6578,0.9328
58,4622,0,0.4610,0.0850,0.6690,0.9317
59,4622,0,0.4624,0.0863,0.6785,0.9323
60,4622,0,0.4623,0.0877,0.6860,0.9374
61,4622,0,0.4625,0.0881,0.6912,0.9442
62,4622,0,0.4629,0.0886,0.6950,0.9478
63,4622,0,0.4644,0.0878,0.6957,0.9497
64,4622,0,0.4679,0.0856,0.6956,0.9526
65,4622,0,0.4708,0.0824,0.6948,0.9545
66,4622,0,0.4766,0.0808,0.6969,0.9574
67,4622,0,0.4827,0.0793,0.7160,0.9578
68,4622,0,0.4910,0.0787,0.7269,0.9557
69,4622,0,0.5029,0.0790,0.7388,0.9535
70,4622,0,0.5155,0.0791,0.7442,0.9533
71,4622,0,0.5270,0.0788,0.7524,0.9550
72,4622,0,0.5375,0.0794,0.7250,0.9547
73,4622,0,0.5525,0.0787,0.7198,0.9587
74,4622,0,0.5674,0.0797,0.7217,0.9585
75,4622,0,0.5801,0.0802,0.7279,0.9576
76,4622,0,0.5889,0.0801,0.7371,0.9550
77,4622,0,0.5946,0.0817,0.7538,0.9535
78,4622,0,0.5983,0.0802,0.7734,0.9537
79,4622,0,0.6006,0.0848,0.7889,0.9550
80,4622,0,0.6002,0.0883,0.8049,0.9571
81,4622,0,0.6004,0.0891,0.8146,0.9607
82,4622,0,0.6005,0.0915,0.8215,0.9612
83,4622,0,0.6017,0.0939,0.8284,0.9607
84,4622,0,0.6019,0.0961,0.8326,0.9626
85,4622,0,0.6036,0.0966,0.8354,0.9691
86,4622,0,0.6052,0.0978,0.8387,0.9719
87,4622,0,0.6101,0.1012,0.8389,0.9670
88,4622,0,0.6149,0.1000,0.8425,0.9666
89,4622,0,0.6197,0.0989,0.8391,0.9611
90,4622,0,0.6256,0.0969,0.8412,0.9582
91,4622,0,0.6334,0.0939,0.8426,0.9546
92,4622,0,0.6441,0.0927,0.8438,0.9504
93,4622,0,0.6590,0.0914,0.8466,0.9481
94,4622,0,0.6723,0.0895,0.8531,0.9486
