# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,8679,0,0.8143,0.4088,0.9502,0.9467
1,8679,0,0.8145,0.4111,0.9519,0.9468
2,8679,0,0.8146,0.4119,0.9551,0.9474
3,8679,0,0.8151,0.4113,0.9565,0.9480
4,8679,0,0.8153,0.4115,0.9582,0.9485
5,8679,0,0.8149,0.4119,0.9577,0.9491
6,8679,0,0.8147,0.4116,0.9583,0.9492
7,8679,0,0.8147,0.4113,0.9650,0.9499
8,8679,0,0.8152,0.4103,0.9670,0.9507
9,8679,0,0.8149,0.4108,0.9685,0.9517
10,8679,0,0.8158,0.4107,0.9689,0.9517
11,8679,0,0.8171,0.4108,0.9691,0.9515
12,8679,0,0.8189,0.4124,0.9694,0.9506
13,8679,0,0.8217,0.4142,0.9689,0.9494
14,8679,0,0.8239,0.4155,0.9673,0.9485
15,8679,0,0.8259,0.4135,0.9608,0.9480
16,8679,0,0.8284,0.4125,0.9569,0.9475
17,8679,0,0.8305,0.4125,0.9526,0.9473
18,8679,0,0.8315,0.4135,0.9511,0.9475
19,8679,0,0.8329,0.4135,0.9503,0.9477
20,8679,0,0.8348,0.4110,0.9502,0.9493
21,8679,0,0.8356,0.4114,0.9503,0.9501
22,8679,0,0.8366,0.4117,0.9505,0.9499
23,8679,0,0.8370,0.4142,0.9507,0.9496
24,8679,0,0.8366,0.4149,0.9506,0.9498
25,8679,0,0.8358,0.4148,0.9502,0.9500
26,8679,0,0.8347,0.4143,0.9497,0.9498
27,8679,0,0.8338,0.4146,0.9495,0.9499
28,8679,0,0.8330,0.4148,0.9492,0.9496
29,8679,0,0.8321,0.4140,0.9486,0.9494
30,8679,0,0.8301,0.4130,0.9479,0.9495
31,8679,0,0.8274,0.4127,0.9478,0.9486
32,8679,0,0.8251,0.4130,0.9476,0.9481
33,8679,0,0.8223,0.4134,0.9470,0.9460
34,8679,0,0.8174,0.4145,0.9461,0.9457
35,8679,0,0.8151,0.4130,0.9441,0.9472
36,8679,0,0.8143,0.4112,0.9419,0.9478
37,8679,0,0.8153,0.4116,0.9397,0.9472
38,8679,0,0.8153,0.4140,0.9374,0.9476
39,8679,0,0.8149,0.4144,0.9354,0.9474
40,8679,0,0.8145,0.4152,0.9324,0.9475
41,8679,0,0.8144,0.4142,0.9306,0.9474
42,8679,0,0.8132,0.4120,0.9266,0.9484
43,8679,0,0.8119,0.4095,0.9230,0.9488
44,8679,0,0.8099,0.4091,0.9212,0.9480
45,8679,0,0.8071,0.4073,0.9194,0.9479
46,8679,0,0.8027,0.4058,0.9175,0.9476
47,8679,0,0.7994,0.4065,0.9149,0.9477
48,8679,0,0.7986,0.4076,0.9132,0.9483
49,8679,0,0.7973,0.4088,0.9094,0.9495
