pts,frame_type,source,confidence,cx,cy,w,h
0,I,DET,0.92,3.9886,4.39705,3.4425999999999997,5.1737
512,B,PROP,0.92,3.9027203703703703,4.398872916666667,3.4425999999999997,5.1737
1024,B,PROP,0.92,3.818461111111111,4.389758333333334,3.4425999999999997,5.1737
1536,P,PROP,0.92,3.758507407407407,4.377909375000001,3.4425999999999997,5.1737
2048,B,PROP,0.92,3.709896296296296,4.381555208333334,3.4425999999999997,5.1737
2560,B,PROP,0.92,3.7001740740740736,4.383378125000001,3.4425999999999997,5.1737
3072,P,PROP,0.92,3.6985537037037033,4.385201041666668,3.4425999999999997,5.1737
3584,B,PROP,0.92,3.709896296296296,4.392492708333334,3.4425999999999997,5.1737
4096,B,PROP,0.92,3.7163777777777773,4.400695833333334,3.4425999999999997,5.1737
4608,P,PROP,0.92,3.7293407407407404,4.395227083333333,3.4425999999999997,5.1737
5120,B,PROP,0.92,3.756887037037037,4.401607291666667,3.4425999999999997,5.1737
5632,B,PROP,0.92,3.881655555555555,4.3842895833333335,3.4425999999999997,5.1737
6144,P,PROP,0.92,3.959433333333333,4.3888468750000005,3.4425999999999997,5.1737
6656,B,PROP,0.92,4.131192592592592,4.396138541666667,3.4425999999999997,5.1737
7168,B,PROP,0.92,4.236516666666667,4.396138541666667,3.4425999999999997,5.1737
7680,P,PROP,0.92,4.332118518518518,4.406164583333333,3.4425999999999997,5.1737
8192,B,PROP,0.92,4.440683333333333,4.398872916666667,3.4425999999999997,5.1737
8704,B,PROP,0.92,4.387211111111111,4.3751750000000005,3.4425999999999997,5.1737
9216,P,PROP,0.92,4.320775925925926,4.382466666666667,3.4425999999999997,5.1737
9728,B,PROP,0.92,4.302951851851852,4.368794791666667,3.4425999999999997,5.1737
10240,B,PROP,0.92,4.2656833333333335,4.362414583333333,3.4425999999999997,5.1737
10752,P,PROP,0.92,4.2478592592592594,4.368794791666667,3.4425999999999997,5.1737
11264,B,PROP,0.92,4.221933333333333,4.360591666666667,3.4425999999999997,5.1737
11776,B,PROP,0.92,4.221933333333333,4.357857291666667,3.4425999999999997,5.1737
12288,P,PROP,0.92,4.2511,4.354211458333333,3.4425999999999997,5.1737
12800,B,PROP,0.92,4.351562962962963,4.3533,3.4425999999999997,5.1737
13312,B,PROP,0.92,4.429340740740741,4.3533,3.4425999999999997,5.1737
13824,P,PROP,0.92,4.486053703703703,4.355122916666667,3.4425999999999997,5.1737
14336,B,PROP,0.92,4.51684074074074,4.360591666666667,3.4425999999999997,5.1737
14848,B,PROP,0.92,4.51684074074074,4.362414583333334,3.4425999999999997,5.1737
15360,I,DET,0.92,3.45835,4.43345,3.8759000000000006,5.089700000000001
15872,B,PROP,0.92,3.4308037037037034,4.4307156249999995,3.8759000000000006,5.089700000000001
16384,B,PROP,0.92,3.4097388888888887,4.429804166666666,3.8759000000000006,5.089700000000001
16896,P,PROP,0.92,3.37085,4.432538541666666,3.8759000000000006,5.089700000000001
17408,B,PROP,0.92,3.2979333333333334,4.43345,3.8759000000000006,5.089700000000001
17920,B,PROP,0.92,3.2444611111111112,4.436184375,3.8759000000000006,5.089700000000001
18432,P,PROP,0.92,3.186127777777778,4.43345,3.8759000000000006,5.089700000000001
18944,B,PROP,0.92,3.1715444444444447,4.427069791666666,3.8759000000000006,5.089700000000001
19456,B,PROP,0.92,3.1926092592592594,4.417955208333333,3.8759000000000006,5.089700000000001
19968,P,PROP,0.92,3.1715444444444447,4.40610625,3.8759000000000006,5.089700000000001
20480,B,PROP,0.92,3.1650629629629634,4.3942572916666665,3.8759000000000006,5.089700000000001
20992,B,PROP,0.92,3.1245537037037043,4.379673958333333,3.8759000000000006,5.089700000000001
21504,P,PROP,0.92,3.1294148148148153,4.363267708333333,3.8759000000000006,5.089700000000001
22016,B,PROP,0.92,3.1553407407407414,4.341392708333333,3.8759000000000006,5.089700000000001
22528,B,PROP,0.92,3.179646296296297,4.331366666666667,3.8759000000000006,5.089700000000001
23040,P,PROP,0.92,3.1553407407407414,4.331366666666667,3.8759000000000006,5.089700000000001
23552,B,PROP,0.92,3.1569611111111118,4.334101041666667,3.8759000000000006,5.089700000000001
24064,B,PROP,0.92,3.1439981481481487,4.344127083333333,3.8759000000000006,5.089700000000001
24576,P,PROP,0.92,3.1294148148148153,4.354153125,3.8759000000000006,5.089700000000001
25088,B,PROP,0.92,3.1164518518518523,4.360533333333334,3.8759000000000006,5.089700000000001
25600,B,PROP,0.92,3.072701851851852,4.371470833333333,3.8759000000000006,5.089700000000001
26112,P,PROP,0.92,3.0564981481481484,4.402460416666667,3.8759000000000006,5.089700000000001
26624,B,PROP,0.92,3.0402944444444446,4.45515,3.8759000000000006,5.089700000000001
27136,B,PROP,0.92,3.0257111111111112,4.45515,3.8759000000000006,5.089700000000001
27648,P,PROP,0.92,2.994924074074074,4.45515,3.8759000000000006,5.089700000000001
28160,B,PROP,0.92,2.972238888888889,4.45515,3.8759000000000006,5.089700000000001
28672,B,PROP,0.92,2.967377777777778,4.45515,3.8759000000000006,5.089700000000001
29184,P,PROP,0.92,2.9771000000000005,4.45515,3.8759000000000006,5.089700000000001
29696,B,PROP,0.92,2.996544444444445,4.45515,3.8759000000000006,5.089700000000001
30208,B,PROP,0.92,3.0111277777777783,4.442389583333333,3.8759000000000006,5.089700000000001
30720,I,DET,0.92,3.9105499999999997,4.16535,2.4002999999999997,4.1447
31232,B,PROP,0.92,3.9105499999999997,4.158969791666666,2.4002999999999997,4.1447
31744,B,PROP,0.92,3.920272222222222,4.147120833333333,2.4002999999999997,4.1447
32256,P,PROP,0.92,3.925133333333333,4.143475,2.4002999999999997,4.1447
32768,B,PROP,0.92,3.918651851851852,4.143475,2.4002999999999997,4.1447
33280,B,PROP,0.92,3.9170314814814815,4.158058333333333,2.4002999999999997,4.1447
33792,P,PROP,0.92,3.920272222222222,4.190870833333333,2.4002999999999997,4.1447
34304,B,PROP,0.92,3.920272222222222,4.221860416666667,2.4002999999999997,4.1447
34816,B,PROP,0.92,3.9218925925925925,4.23644375,2.4002999999999997,4.1447
35328,P,PROP,0.92,3.9218925925925925,4.259230208333333,2.4002999999999997,4.1447
35840,B,PROP,0.92,3.9170314814814815,4.287485416666667,2.4002999999999997,4.1447
36352,B,PROP,0.92,3.918651851851852,4.323032291666666,2.4002999999999997,4.1447
36864,P,PROP,0.92,3.9089296296296294,4.377719791666666,2.4002999999999997,4.1447
37376,B,PROP,0.92,3.9089296296296294,4.426027083333333,2.4002999999999997,4.1447
37888,B,PROP,0.92,3.9089296296296294,4.474334374999999,2.4002999999999997,4.1447
38400,P,PROP,0.92,3.9154111111111107,4.4962093749999985,2.4002999999999997,4.1447
38912,B,PROP,0.92,3.917031481481481,4.5053239583333315,2.4002999999999997,4.1447
39424,B,PROP,0.92,3.9235129629629624,4.5053239583333315,2.4002999999999997,4.1447
39936,P,PROP,0.92,3.939716666666666,4.498943749999998,2.4002999999999997,4.1447
40448,B,PROP,0.92,3.95754074074074,4.4916520833333315,2.4002999999999997,4.1447
40960,B,PROP,0.92,3.9672629629629625,4.483448958333332,2.4002999999999997,4.1447
41472,P,PROP,0.92,3.973744444444444,4.471599999999999,2.4002999999999997,4.1447
41984,B,PROP,0.92,3.973744444444444,4.457016666666665,2.4002999999999997,4.1447
42496,B,PROP,0.92,3.970503703703703,4.4506364583333315,2.4002999999999997,4.1447
43008,P,PROP,0.92,3.965642592592592,4.446079166666665,2.4002999999999997,4.1447
43520,B,PROP,0.92,3.951059259259259,4.454282291666664,2.4002999999999997,4.1447
44032,B,PROP,0.92,3.951059259259259,4.476157291666664,2.4002999999999997,4.1447
44544,P,PROP,0.92,3.9494388888888885,4.504412499999997,2.4002999999999997,4.1447
45056,B,PROP,0.92,3.9267537037037035,4.5253760416666635,2.4002999999999997,4.1447
45568,B,PROP,0.92,3.9056888888888888,4.54087083333333,2.4002999999999997,4.1447
46080,I,DET,0.92,3.9333000000000005,3.7775499999999997,1.561,3.1129
46592,B,PROP,0.92,3.9219574074074077,3.797602083333333,1.561,3.1129
47104,B,PROP,0.92,3.918716666666667,3.8276802083333332,1.561,3.1129
47616,P,PROP,0.92,3.9203370370370374,3.8595812499999997,1.561,3.1129
48128,B,PROP,0.92,3.9333000000000005,3.8805447916666664,1.561,3.1129
48640,B,PROP,0.92,3.949503703703704,3.901508333333333,1.561,3.1129
49152,P,PROP,0.92,3.9592259259259266,3.9106229166666666,1.561,3.1129
49664,B,PROP,0.92,3.9592259259259266,3.915180208333333,1.561,3.1129
50176,B,PROP,0.92,3.960846296296297,3.922471875,1.561,3.1129
50688,P,PROP,0.92,3.960846296296297,3.9552843749999997,1.561,3.1129
51200,B,PROP,0.92,3.947883333333334,3.9844510416666665,1.561,3.1129
51712,B,PROP,0.92,3.943022222222223,3.9844510416666665,1.561,3.1129
52224,P,PROP,0.92,3.943022222222223,3.9142687499999997,1.561,3.1129
52736,B,PROP,0.92,3.943022222222223,3.890570833333333,1.561,3.1129
53248,B,PROP,0.92,3.938161111111112,3.893305208333333,1.561,3.1129
53760,P,PROP,0.92,3.933300000000001,3.9005968749999997,1.561,3.1129
54272,B,PROP,0.92,3.92843888888889,3.912445833333333,1.561,3.1129
54784,B,PROP,0.92,3.92843888888889,3.916091666666666,1.561,3.1129
55296,P,PROP,0.92,3.92843888888889,3.9252062499999996,1.561,3.1129
55808,B,PROP,0.92,3.917096296296297,3.9407010416666663,1.561,3.1129
56320,B,PROP,0.92,3.9073740740740748,3.972602083333333,1.561,3.1129
56832,P,PROP,0.92,3.8976518518518524,3.992654166666666,1.561,3.1129
57344,B,PROP,0.92,3.891170370370371,4.013617708333332,1.561,3.1129
57856,B,PROP,0.92,3.8895500000000007,4.040049999999999,1.561,3.1129
58368,P,PROP,0.92,3.899272222222223,4.047341666666665,1.561,3.1129
58880,B,PROP,0.92,3.9073740740740748,4.052810416666666,1.561,3.1129
59392,B,PROP,0.92,3.9106148148148154,4.051898958333332,1.561,3.1129
59904,P,PROP,0.92,3.920337037037038,4.044607291666666,1.561,3.1129
60416,B,PROP,0.92,3.917096296296297,4.045518749999999,1.561,3.1129
60928,B,PROP,0.92,3.9138555555555565,4.041872916666666,1.561,3.1129
61440,I,DET,0.92,3.9648000000000003,3.5090999999999997,1.316,2.471
61952,B,PROP,0.92,3.96317962962963,3.5027197916666664,1.316,2.471
62464,B,PROP,0.92,3.9664203703703707,3.493605208333333,1.316,2.471
62976,P,PROP,0.92,3.955077777777778,3.4926937499999995,1.316,2.471
63488,B,PROP,0.92,3.9518370370370373,3.491782291666666,1.316,2.471
64000,B,PROP,0.92,3.955077777777778,3.4899593749999993,1.316,2.471
64512,P,PROP,0.92,3.942114814814815,3.4926937499999995,1.316,2.471
65024,B,PROP,0.92,3.942114814814815,3.5045427083333327,1.316,2.471
65536,B,PROP,0.92,3.942114814814815,3.510922916666666,1.316,2.471
66048,P,PROP,0.92,3.9404944444444445,3.5236833333333326,1.316,2.471
66560,B,PROP,0.92,3.925911111111111,3.535532291666666,1.316,2.471
67072,B,PROP,0.92,3.925911111111111,3.543735416666666,1.316,2.471
67584,P,PROP,0.92,3.9145685185185184,3.5646989583333326,1.316,2.471
68096,B,PROP,0.92,3.9145685185185184,3.584751041666666,1.316,2.471
68608,B,PROP,0.92,3.9145685185185184,3.606626041666666,1.316,2.471
69120,P,PROP,0.92,3.9161888888888887,3.609360416666666,1.316,2.471
69632,B,PROP,0.92,3.9161888888888887,3.6212093749999994,1.316,2.471
70144,B,PROP,0.92,3.9113277777777777,3.6294124999999995,1.316,2.471
70656,P,PROP,0.92,3.9145685185185184,3.6294124999999995,1.316,2.471
71168,B,PROP,0.92,3.9097074074074074,3.6266781249999993,1.316,2.471
