pts,frame_type,source,confidence,cx,cy,w,h
1536,P,PROP,0.92,3.758507407407407,4.377909375000001,3.4425999999999997,5.1737
3072,P,PROP,0.92,3.6985537037037033,4.385201041666668,3.4425999999999997,5.1737
4608,P,PROP,0.92,3.7293407407407404,4.395227083333333,3.4425999999999997,5.1737
6144,P,PROP,0.92,3.959433333333333,4.3888468750000005,3.4425999999999997,5.1737
7680,P,PROP,0.92,4.332118518518518,4.406164583333333,3.4425999999999997,5.1737
9216,P,PROP,0.92,4.320775925925926,4.382466666666667,3.4425999999999997,5.1737
10752,P,PROP,0.92,4.2478592592592594,4.368794791666667,3.4425999999999997,5.1737
12288,P,PROP,0.92,4.2511,4.354211458333333,3.4425999999999997,5.1737
13824,P,PROP,0.92,4.486053703703703,4.355122916666667,3.4425999999999997,5.1737
16896,P,PROP,0.92,3.37085,4.432538541666666,3.8759000000000006,5.089700000000001
18432,P,PROP,0.92,3.186127777777778,4.43345,3.8759000000000006,5.089700000000001
19968,P,PROP,0.92,3.1715444444444447,4.40610625,3.8759000000000006,5.089700000000001
21504,P,PROP,0.92,3.1294148148148153,4.363267708333333,3.8759000000000006,5.089700000000001
23040,P,PROP,0.92,3.1553407407407414,4.331366666666667,3.8759000000000006,5.089700000000001
24576,P,PROP,0.92,3.1294148148148153,4.354153125,3.8759000000000006,5.089700000000001
26112,P,PROP,0.92,3.0564981481481484,4.402460416666667,3.8759000000000006,5.089700000000001
27648,P,PROP,0.92,2.994924074074074,4.45515,3.8759000000000006,5.089700000000001
29184,P,PROP,0.92,2.9771000000000005,4.45515,3.8759000000000006,5.089700000000001
32256,P,PROP,0.92,3.925133333333333,4.143475,2.4002999999999997,4.1447
33792,P,PROP,0.92,3.920272222222222,4.190870833333333,2.4002999999999997,4.1447
35328,P,PROP,0.92,3.9218925925925925,4.259230208333333,2.4002999999999997,4.1447
36864,P,PROP,0.92,3.9089296296296294,4.377719791666666,2.4002999999999997,4.1447
38400,P,PROP,0.92,3.9154111111111107,4.4962093749999985,2.4002999999999997,4.1447
39936,P,PROP,0.92,3.939716666666666,4.498943749999998,2.4002999999999997,4.1447
41472,P,PROP,0.92,3.973744444444444,4.471599999999999,2.4002999999999997,4.1447
43008,P,PROP,0.92,3.965642592592592,4.446079166666665,2.4002999999999997,4.1447
44544,P,PROP,0.92,3.9494388888888885,4.504412499999997,2.4002999999999997,4.1447
47616,P,PROP,0.92,3.9203370370370374,3.8595812499999997,1.561,3.1129
49152,P,PROP,0.92,3.9592259259259266,3.9106229166666666,1.561,3.1129
50688,P,PROP,0.92,3.960846296296297,3.9552843749999997,1.561,3.1129
52224,P,PROP,0.92,3.943022222222223,3.9142687499999997,1.561,3.1129
53760,P,PROP,0.92,3.933300000000001,3.9005968749999997,1.561,3.1129
55296,P,PROP,0.92,3.92843888888889,3.9252062499999996,1.561,3.1129
56832,P,PROP,0.92,3.8976518518518524,3.992654166666666,1.561,3.1129
58368,P,PROP,0.92,3.899272222222223,4.047341666666665,1.561,3.1129
59904,P,PROP,0.92,3.920337037037038,4.044607291666666,1.561,3.1129
62976,P,PROP,0.92,3.955077777777778,3.4926937499999995,1.316,2.471
64512,P,PROP,0.92,3.942114814814815,3.4926937499999995,1.316,2.471
66048,P,PROP,0.92,3.9404944444444445,3.5236833333333326,1.316,2.471
67584,P,PROP,0.92,3.9145685185185184,3.5646989583333326,1.316,2.471
69120,P,PROP,0.92,3.9161888888888887,3.609360416666666,1.316,2.471
70656,P,PROP,0.92,3.9145685185185184,3.6294124999999995,1.316,2.471
72192,P,PROP,0.92,3.9064666666666668,3.6303239583333324,1.316,2.471
73728,P,PROP,0.92,3.9097074074074074,3.6248552083333325,1.316,2.471
75264,P,PROP,0.92,3.8999851851851854,3.6303239583333324,1.316,2.471
78336,P,PROP,0.92,3.839733333333333,3.366496875,1.2445999999999997,2.1504000000000003
79872,P,PROP,0.92,3.7198259259259254,3.3482677083333336,1.2445999999999997,2.1504000000000003
81408,P,PROP,0.92,3.658251851851851,3.3291270833333333,1.2445999999999997,2.1504000000000003
82944,P,PROP,0.92,3.6712148148148143,3.307252083333333,1.2445999999999997,2.1504000000000003
84480,P,PROP,0.92,3.8478351851851844,3.309075,1.2445999999999997,2.1504000000000003
86016,P,PROP,0.92,3.9888074074074065,3.2926687500000003,1.2445999999999997,2.1504000000000003
87552,P,PROP,0.92,4.042279629629629,3.2926687500000003,1.2445999999999997,2.1504000000000003
89088,P,PROP,0.92,4.008251851851852,3.294491666666667,1.2445999999999997,2.1504000000000003
90624,P,PROP,0.92,3.9726037037037036,3.3136322916666665,1.2445999999999997,2.1504000000000003
93696,P,PROP,0.92,4.164183333333333,3.371404166666667,1.4468999999999996,2.3611
95232,P,PROP,0.92,4.2144148148148135,3.3258312500000007,1.4468999999999996,2.3611
96768,P,PROP,0.92,4.253303703703702,3.3112479166666677,1.4468999999999996,2.3611
98304,P,PROP,0.92,4.271127777777776,3.3185395833333344,1.4468999999999996,2.3611
99840,P,PROP,0.92,4.256544444444443,3.327654166666668,1.4468999999999996,2.3611
101376,P,PROP,0.92,4.227377777777777,3.333122916666668,1.4468999999999996,2.3611
102912,P,PROP,0.92,4.220896296296296,3.251091666666668,1.4468999999999996,2.3611
104448,P,PROP,0.92,4.245201851851852,3.2210135416666676,1.4468999999999996,2.3611
105984,P,PROP,0.92,4.2662666666666675,3.153565625000001,1.4468999999999996,2.3611
109056,P,PROP,0.92,3.916201851851852,3.795276041666666,1.7115,3.0904999999999996
110592,P,PROP,0.92,3.9518500000000003,3.814416666666666,1.7115,3.0904999999999996
