# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,1538,0,0.0000,0.1477,0.8254,0.8451
1,1538,0,0.0000,0.0740,0.8032,0.8612
2,1538,0,0.0012,0.0398,0.7960,0.8686
3,1538,0,0.0065,0.0264,0.7938,0.8714
4,1538,0,0.0076,0.0219,0.7938,0.8719
5,1538,0,0.0072,0.0207,0.7940,0.8715
6,1538,0,0.0065,0.0208,0.7943,0.8719
7,1538,0,0.0057,0.0216,0.7949,0.8750
8,1538,0,0.0050,0.0224,0.7952,0.8790
9,1538,0,0.0044,0.0234,0.7955,0.8811
10,1538,0,0.0039,0.0247,0.7961,0.8834
11,1538,0,0.0034,0.0261,0.7958,0.8835
12,1538,0,0.0031,0.0273,0.7959,0.8830
13,1538,0,0.0027,0.0284,0.7958,0.8836
14,1538,0,0.0024,0.0297,0.7954,0.8832
15,1538,0,0.0024,0.0302,0.7958,0.8839
16,1538,0,0.0020,0.0315,0.7962,0.8836
17,1538,0,0.0033,0.0319,0.7953,0.8823
18,1538,0,0.0056,0.0320,0.7950,0.8804
19,1538,0,0.0088,0.0322,0.7960,0.8790
20,1538,0,0.0130,0.0333,0.7965,0.8797
21,1538,0,0.0162,0.0344,0.7971,0.8844
22,1538,0,0.0229,0.0336,0.8041,0.8819
23,1538,0,0.0281,0.0322,0.8097,0.8821
24,1538,0,0.0335,0.0323,0.8108,0.8829
25,1538,0,0.0401,0.0333,0.8122,0.8832
26,1538,0,0.0458,0.0367,0.8035,0.8859
27,1538,0,0.0473,0.0378,0.8026,0.8877
28,1538,0,0.0470,0.0378,0.8023,0.8900
29,1538,0,0.0494,0.0401,0.8038,0.8903
30,1538,0,0.0531,0.0408,0.8035,0.8925
31,1538,0,0.0533,0.0402,0.8037,0.8933
32,1538,0,0.0525,0.0407,0.8060,0.8944
33,1538,0,0.0566,0.0402,0.8076,0.8912
34,1538,0,0.0623,0.0409,0.8087,0.8898
35,1538,0,0.0713,0.0395,0.8097,0.8905
36,1538,0,0.0791,0.0377,0.8102,0.8904
37,1538,0,0.0836,0.0355,0.8107,0.8893
38,1538,0,0.0876,0.0341,0.8114,0.8880
