# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,-1,0,0.1618,0.1940,0.8066,0.7434
1,1739,0,0.1623,0.1935,0.8065,0.7443
2,1739,0,0.1621,0.1929,0.8063,0.7458
3,1739,0,0.1637,0.1940,0.8016,0.7396
4,1739,0,0.1644,0.1943,0.8006,0.7374
5,1739,0,0.1646,0.1949,0.8003,0.7354
6,1739,0,0.1621,0.1935,0.8035,0.7426
7,1739,0,0.1616,0.1942,0.8047,0.7413
8,1739,0,0.1610,0.1956,0.8059,0.7386
9,1739,0,0.1615,0.1961,0.8063,0.7308
10,1739,0,0.1615,0.1968,0.8070,0.7283
11,1739,0,0.1616,0.1970,0.8070,0.7295
12,1739,0,0.1612,0.1963,0.8076,0.7300
13,1739,0,0.1662,0.1980,0.8033,0.7182
14,1739,0,0.1670,0.1986,0.8020,0.7133
15,1739,0,0.1667,0.1983,0.8012,0.7130
16,1739,0,0.1630,0.1957,0.8054,0.7252
17,1739,0,0.1614,0.1941,0.8074,0.7310
18,1739,0,0.1607,0.1930,0.8081,0.7350
19,1739,0,0.1604,0.1922,0.8085,0.7357
20,1739,0,0.1602,0.1919,0.8087,0.7367
21,1739,0,0.1631,0.1939,0.8043,0.7309
22,1739,0,0.1638,0.1942,0.8028,0.7289
23,1739,0,0.1608,0.1919,0.8074,0.7344
24,1739,0,0.1598,0.1918,0.8065,0.7325
25,1739,0,0.1626,0.1932,0.8042,0.7284
26,1739,0,0.1637,0.1940,0.8037,0.7265
27,1739,0,0.1610,0.1924,0.8086,0.7323
28,1739,0,0.1603,0.1921,0.8088,0.7297
29,1739,0,0.1597,0.1922,0.8092,0.7289
30,1739,0,0.1630,0.1932,0.8067,0.7266
31,1739,0,0.1645,0.1941,0.8058,0.7250
32,1739,0,0.1652,0.1947,0.8048,0.7246
33,1739,0,0.1650,0.1945,0.8041,0.7241
34,1739,0,0.1648,0.1947,0.8043,0.7243
35,1739,0,0.1646,0.1953,0.8036,0.7244
36,1739,0,0.1642,0.1954,0.8031,0.7253
37,1739,0,0.1640,0.1957,0.8027,0.7263
38,1739,0,0.1613,0.1955,0.8048,0.7292
39,1739,0,0.1636,0.1963,0.8029,0.7269
40,1739,0,0.1644,0.1965,0.8014,0.7271
41,1739,0,0.1645,0.1964,0.8007,0.7260
42,1739,0,0.1644,0.1963,0.8000,0.7251
43,1739,0,0.1639,0.1964,0.7998,0.7228
44,1739,0,0.1635,0.1962,0.8008,0.7228
45,1739,0,0.1607,0.1952,0.8037,0.7249
46,1739,0,0.1620,0.1953,0.8024,0.7254
47,1739,0,0.1625,0.1954,0.8019,0.7276
48,1739,0,0.1601,0.1946,0.8046,0.7294
49,1739,0,0.1596,0.1929,0.8084,0.7343
50,1739,0,0.1592,0.1930,0.8103,0.7365
51,1739,0,0.1591,0.1928,0.8119,0.7379
52,1739,0,0.1594,0.1924,0.8126,0.7385
53,1739,0,0.1591,0.1922,0.8129,0.7385
54,1739,0,0.1596,0.1936,0.8113,0.7344
55,1739,0,0.1599,0.1933,0.8115,0.7381
56,1739,0,0.1605,0.1934,0.8116,0.7387
57,1739,0,0.1605,0.1946,0.8109,0.7364
58,1739,0,0.1602,0.1953,0.8104,0.7348
59,1739,0,0.1606,0.1957,0.8102,0.7343
60,1739,0,0.1607,0.1951,0.8104,0.7348
61,1739,0,0.1629,0.1965,0.8078,0.7288
62,1739,0,0.1636,0.1967,0.8069,0.7280
63,1739,0,0.1640,0.1969,0.8069,0.7275
64,1739,0,0.1649,0.1969,0.8067,0.7253
65,1739,0,0.1655,0.1973,0.8066,0.7252
66,1739,0,0.1650,0.1976,0.8065,0.7273
67,1739,0,0.1643,0.1980,0.8064,0.7278
68,1739,0,0.1614,0.1960,0.8107,0.7333
69,1739,0,0.1614,0.1979,0.8086,0.7297
70,1739,0,0.1619,0.1988,0.8076,0.7266
71,1739,0,0.1619,0.1995,0.8072,0.7255
72,1739,0,0.1623,0.1998,0.8072,0.7253
73,1739,0,0.1623,0.2001,0.8071,0.7256
74,1739,0,0.1620,0.2004,0.8071,0.7275
75,1739,0,0.1621,0.2006,0.8069,0.7281
76,1739,0,0.1625,0.2005,0.8068,0.7282
77,1739,0,0.1625,0.2003,0.8068,0.7279
