# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,-1,0,0.2171,0.1829,0.8535,0.6327
1,1720,0,0.2178,0.1833,0.8531,0.6327
2,1720,0,0.2163,0.1835,0.8533,0.6326
3,1720,0,0.2164,0.1841,0.8533,0.6327
4,1720,0,0.2143,0.1847,0.8531,0.6330
5,1720,0,0.2087,0.1847,0.8531,0.6331
6,1720,0,0.2073,0.1846,0.8527,0.6331
7,1720,0,0.2086,0.1848,0.8517,0.6332
8,1720,0,0.2099,0.1865,0.8521,0.6333
9,1720,0,0.2123,0.1874,0.8521,0.6334
10,1720,0,0.2158,0.1876,0.8522,0.6335
11,1720,0,0.2201,0.1877,0.8508,0.6336
12,1720,0,0.2180,0.1874,0.8482,0.6336
13,1720,0,0.2148,0.1869,0.8460,0.6338
14,1720,0,0.2139,0.1867,0.8429,0.6340
15,1720,0,0.2108,0.1870,0.8462,0.6342
16,1720,0,0.2105,0.1874,0.8678,0.6344
17,1720,0,0.2099,0.1882,0.8931,0.6338
18,1720,0,0.2088,0.1875,0.9205,0.6335
19,1720,0,0.2100,0.1868,0.9427,0.6333
20,1720,0,0.2077,0.1856,0.9601,0.6339
21,1720,0,0.2070,0.1848,0.9691,0.6338
22,1720,0,0.2080,0.1845,0.9739,0.6336
23,1720,0,0.2095,0.1838,0.9722,0.6340
24,1720,0,0.2117,0.1834,0.9737,0.6340
25,1720,0,0.2117,0.1838,0.9694,0.6339
26,1720,0,0.2112,0.1841,0.9667,0.6339
27,1720,0,0.2112,0.1843,0.9688,0.6339
28,1720,0,0.2102,0.1847,0.9707,0.6339
29,1720,0,0.2116,0.1850,0.9696,0.6334
30,1720,0,0.2121,0.1848,0.9696,0.6336
31,1720,0,0.2127,0.1847,0.9698,0.6337
32,1720,0,0.2117,0.1848,0.9694,0.6337
33,1720,0,0.2113,0.1847,0.9701,0.6338
34,1720,0,0.2100,0.1843,0.9698,0.6340
35,1720,0,0.2064,0.1839,0.9696,0.6340
36,1720,0,0.2044,0.1838,0.9659,0.6339
37,1720,0,0.2042,0.1840,0.9546,0.6341
38,1720,0,0.2060,0.1845,0.9265,0.6341
39,1720,0,0.2076,0.1847,0.8927,0.6342
40,1720,0,0.2070,0.1855,0.8571,0.6341
41,1720,0,0.2086,0.1848,0.8450,0.6338
42,1720,0,0.2125,0.1851,0.8399,0.6336
43,1720,0,0.2157,0.1856,0.8391,0.6335
44,1720,0,0.2169,0.1865,0.8404,0.6333
45,1720,0,0.2184,0.1864,0.8418,0.6331
46,1720,0,0.2198,0.1862,0.8424,0.6330
47,1720,0,0.2212,0.1864,0.8428,0.6331
48,1720,0,0.2213,0.1866,0.8428,0.6332
49,1720,0,0.2217,0.1867,0.8424,0.6331
50,1720,0,0.2224,0.1864,0.8414,0.6331
51,1720,0,0.2217,0.1855,0.8405,0.6331
52,1720,0,0.2214,0.1850,0.8403,0.6331
53,1720,0,0.2218,0.1849,0.8402,0.6331
54,1720,0,0.2229,0.1849,0.8424,0.6332
55,1720,0,0.2235,0.1851,0.8433,0.6332
56,1720,0,0.2268,0.1853,0.8415,0.6332
57,1720,0,0.2277,0.1855,0.8422,0.6330
58,1720,0,0.2256,0.1857,0.8422,0.6329
59,1720,0,0.2226,0.1857,0.8425,0.6328
60,1720,0,0.2215,0.1852,0.8431,0.6326
61,1720,0,0.2227,0.1851,0.8437,0.6325
62,1720,0,0.2232,0.1853,0.8442,0.6324
63,1720,0,0.2263,0.1856,0.8443,0.6323
64,1720,0,0.2281,0.1856,0.8436,0.6323
65,1720,0,0.2269,0.1851,0.8454,0.6324
66,1720,0,0.2253,0.1851,0.8464,0.6324
67,1720,0,0.2273,0.1852,0.8466,0.6325
68,1720,0,0.2266,0.1851,0.8469,0.6325
69,1720,0,0.2263,0.1852,0.8473,0.6326
70,1720,0,0.2238,0.1850,0.8481,0.6326
71,1720,0,0.2248,0.1850,0.8487,0.6326
72,1720,0,0.2263,0.1850,0.8492,0.6325
73,1720,0,0.2246,0.1850,0.8490,0.6325
74,1720,0,0.2245,0.1851,0.8487,0.6325
75,1720,0,0.2235,0.1852,0.8490,0.6325
76,1720,0,0.2233,0.1854,0.8496,0.6326
77,1720,0,0.2226,0.1855,0.8490,0.6326
78,1720,0,0.2208,0.1855,0.8491,0.6326
79,1720,0,0.2215,0.1857,0.8491,0.6326
80,1720,0,0.2212,0.1856,0.8481,0.6326
81,1720,0,0.2200,0.1854,0.8478,0.6326
82,1720,0,0.2224,0.1856,0.8483,0.6326
83,1720,0,0.2239,0.1856,0.8486,0.6324
84,1720,0,0.2252,0.1853,0.8482,0.6323
85,1720,0,0.2264,0.1853,0.8478,0.6322
86,1720,0,0.2271,0.1856,0.8474,0.6323
87,1720,0,0.2275,0.1854,0.8480,0.6322
88,1720,0,0.2261,0.1856,0.8483,0.6323
89,1720,0,0.2257,0.1862,0.8483,0.6322
90,1720,0,0.2267,0.1863,0.8483,0.6322
91,1720,0,0.2288,0.1860,0.8484,0.6322
92,1720,0,0.2282,0.1858,0.8489,0.6323
93,1720,0,0.2265,0.1859,0.8492,0.6325
94,1720,0,0.2239,0.1861,0.8492,0.6324
95,1720,0,0.2224,0.1867,0.8495,0.6323
96,1720,0,0.2227,0.1870,0.8499,0.6323
97,1720,0,0.2213,0.1867,0.8495,0.6323
98,1720,0,0.2213,0.1864,0.8495,0.6324
99,1720,0,0.2205,0.1860,0.8498,0.6325
100,1720,0,0.2181,0.1856,0.8497,0.6326
101,1720,0,0.2171,0.1861,0.8497,0.6327
102,1720,0,0.2192,0.1864,0.8494,0.6326
103,1720,0,0.2215,0.1868,0.8494,0.6326
104,1720,0,0.2241,0.1868,0.8489,0.6325
105,1720,0,0.2260,0.1865,0.8487,0.6324
106,1720,0,0.2283,0.1866,0.8487,0.6323
107,1720,0,0.2309,0.1864,0.8484,0.6323
108,1720,0,0.2302,0.1862,0.8479,0.6323
109,1720,0,0.2294,0.1860,0.8477,0.6323
110,1720,0,0.2303,0.1862,0.8477,0.6324
111,1720,0,0.2307,0.1862,0.8476,0.6325
112,1720,0,0.2307,0.1862,0.8485,0.6327
113,1720,0,0.2306,0.1862,0.8480,0.6326
114,1720,0,0.2271,0.1864,0.8479,0.6326
115,1720,0,0.2260,0.1867,0.8470,0.6327
116,1720,0,0.2267,0.1870,0.8465,0.6327
117,1720,0,0.2301,0.1870,0.8456,0.6327
118,1720,0,0.2293,0.1867,0.8450,0.6329
119,1720,0,0.2273,0.1864,0.8447,0.6328
120,1720,0,0.2249,0.1864,0.8445,0.6327
121,1720,0,0.2242,0.1867,0.8440,0.6328
122,1720,0,0.2227,0.1869,0.8445,0.6326
123,1720,0,0.2242,0.1871,0.8443,0.6327
124,1720,0,0.2266,0.1872,0.8440,0.6327
125,1720,0,0.2249,0.1873,0.8432,0.6322
126,1720,0,0.2237,0.1872,0.8430,0.6320
127,1720,0,0.2229,0.1871,0.8433,0.6320
128,1720,0,0.2243,0.1866,0.8430,0.6319
129,1720,0,0.2256,0.1867,0.8419,0.6317
130,1720,0,0.2253,0.1868,0.8416,0.6317
131,1720,0,0.2261,0.1869,0.8404,0.6316
132,1720,0,0.2280,0.1868,0.8397,0.6315
133,1720,0,0.2292,0.1868,0.8386,0.6315
134,1720,0,0.2293,0.1868,0.8371,0.6315
135,1720,0,0.2297,0.1869,0.8371,0.6315
136,1720,0,0.2286,0.1866,0.8376,0.6315
137,1720,0,0.2289,0.1868,0.8366,0.6316
138,1720,0,0.2305,0.1868,0.8360,0.6316
139,1720,0,0.2298,0.1865,0.8360,0.6315
140,1720,0,0.2302,0.1865,0.8351,0.6315
141,1720,0,0.2308,0.1865,0.8348,0.6314
142,1720,0,0.2278,0.1866,0.8354,0.6314
143,1720,0,0.2265,0.1864,0.8363,0.6315
144,1720,0,0.2285,0.1863,0.8365,0.6317
145,1720,0,0.2323,0.1862,0.8361,0.6316
146,1720,0,0.2351,0.1861,0.8347,0.6317
147,1720,0,0.2358,0.1857,0.8337,0.6317
148,1720,0,0.2369,0.1859,0.8333,0.6319
149,1720,0,0.2402,0.1863,0.8331,0.6320
150,1720,0,0.2401,0.1860,0.8326,0.6320
