# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,1985,0,0.1940,0.2553,0.8949,0.8226
1,1985,0,0.2580,0.2088,0.8914,0.8696
2,1985,0,0.2769,0.1855,0.8904,0.8937
3,1985,0,0.2824,0.1761,0.8909,0.9042
4,1985,0,0.2838,0.1727,0.8915,0.9082
5,1985,0,0.2818,0.1763,0.8864,0.9079
6,1985,0,0.2803,0.1784,0.8844,0.9067
7,1985,0,0.2793,0.1801,0.8839,0.9057
8,1985,0,0.2806,0.1769,0.8884,0.9060
9,1985,0,0.2806,0.1761,0.8906,0.9060
10,1985,0,0.2800,0.1760,0.8917,0.9057
11,1985,0,0.2795,0.1766,0.8916,0.9054
12,1985,0,0.2788,0.1776,0.8910,0.9041
13,1985,0,0.2779,0.1783,0.8908,0.9029
14,1985,0,0.2775,0.1786,0.8905,0.9018
15,1985,0,0.2767,0.1791,0.8905,0.9012
16,1985,0,0.2760,0.1796,0.8914,0.9011
17,1985,0,0.2758,0.1799,0.8922,0.9003
18,1985,0,0.2753,0.1805,0.8928,0.9007
19,1985,0,0.2753,0.1804,0.8927,0.9011
20,1985,0,0.2750,0.1808,0.8929,0.9009
21,1985,0,0.2749,0.1813,0.8929,0.9011
22,1985,0,0.2752,0.1818,0.8927,0.8998
23,1985,0,0.2754,0.1822,0.8925,0.8991
24,1985,0,0.2755,0.1823,0.8925,0.8989
25,1985,0,0.2757,0.1824,0.8930,0.8991
26,1985,0,0.2753,0.1822,0.8934,0.8994
27,1985,0,0.2751,0.1823,0.8932,0.8992
28,1985,0,0.2750,0.1825,0.8934,0.8992
29,1985,0,0.2750,0.1827,0.8932,0.8993
30,1985,0,0.2752,0.1827,0.8928,0.8989
31,1985,0,0.2753,0.1828,0.8927,0.8986
32,1985,0,0.2751,0.1829,0.8923,0.8985
33,1985,0,0.2748,0.1829,0.8920,0.8985
34,1985,0,0.2746,0.1830,0.8920,0.8982
35,1985,0,0.2747,0.1831,0.8923,0.8979
36,1985,0,0.2747,0.1829,0.8921,0.8981
37,1985,0,0.2746,0.1832,0.8922,0.8982
38,1985,0,0.2747,0.1831,0.8918,0.8981
39,1985,0,0.2748,0.1831,0.8914,0.8976
40,1985,0,0.2748,0.1829,0.8909,0.8973
41,1985,0,0.2749,0.1830,0.8913,0.8977
42,1985,0,0.2753,0.1829,0.8912,0.8978
43,1985,0,0.2755,0.1830,0.8911,0.8977
44,1985,0,0.2755,0.1828,0.8915,0.8979
45,1985,0,0.2754,0.1827,0.8916,0.8983
46,1985,0,0.2750,0.1826,0.8915,0.8987
47,1985,0,0.2748,0.1825,0.8916,0.8985
48,1985,0,0.2747,0.1826,0.8920,0.8989
49,1985,0,0.2746,0.1825,0.8923,0.8991
50,1985,0,0.2750,0.1830,0.8928,0.8993
51,1985,0,0.2753,0.1831,0.8926,0.8990
52,1985,0,0.2758,0.1832,0.8926,0.8998
53,1985,0,0.2761,0.1833,0.8925,0.9003
54,1985,0,0.2763,0.1836,0.8925,0.9005
55,1985,0,0.2764,0.1838,0.8923,0.9005
56,1985,0,0.2765,0.1838,0.8922,0.9002
57,1985,0,0.2766,0.1837,0.8927,0.9001
58,1985,0,0.2764,0.1833,0.8923,0.8999
59,1985,0,0.2758,0.1834,0.8920,0.8996
60,1985,0,0.2756,0.1834,0.8918,0.8995
61,1985,0,0.2752,0.1836,0.8914,0.8991
62,1985,0,0.2748,0.1837,0.8915,0.8989
63,1985,0,0.2746,0.1836,0.8915,0.8990
64,1985,0,0.2746,0.1834,0.8913,0.8991
65,1985,0,0.2745,0.1833,0.8915,0.8993
66,1985,0,0.2743,0.1830,0.8916,0.8996
67,1985,0,0.2742,0.1832,0.8916,0.8996
68,1985,0,0.2744,0.1833,0.8915,0.8994
69,1985,0,0.2744,0.1833,0.8915,0.8995
70,1985,0,0.2744,0.1834,0.8916,0.8997
71,1985,0,0.2744,0.1836,0.8918,0.8998
72,1985,0,0.2745,0.1838,0.8917,0.8999
73,1985,0,0.2744,0.1843,0.8916,0.9002
74,1985,0,0.2741,0.1845,0.8915,0.9007
75,1985,0,0.2740,0.1846,0.8908,0.9003
76,1985,0,0.2740,0.1847,0.8906,0.9001
77,1985,0,0.2736,0.1846,0.8901,0.8998
78,1985,0,0.2739,0.1846,0.8902,0.8995
79,1985,0,0.2741,0.1848,0.8903,0.8992
80,1985,0,0.2740,0.1847,0.8904,0.8989
81,1985,0,0.2741,0.1845,0.8904,0.8987
82,1985,0,0.2742,0.1847,0.8900,0.8984
83,1985,0,0.2743,0.1845,0.8898,0.8984
84,1985,0,0.2745,0.1845,0.8899,0.8983
85,1985,0,0.2746,0.1848,0.8899,0.8985
86,1985,0,0.2733,0.1875,0.8860,0.8963
87,1985,0,0.2734,0.1887,0.8844,0.8955
88,1985,0,0.2736,0.1896,0.8836,0.8950
89,1985,0,0.2732,0.1893,0.8835,0.8949
90,1985,0,0.2725,0.1897,0.8836,0.8949
91,1985,0,0.2726,0.1898,0.8837,0.8951
92,1985,0,0.2732,0.1900,0.8836,0.8951
93,1985,0,0.2738,0.1898,0.8837,0.8950
94,1985,0,0.2740,0.1902,0.8835,0.8947
95,1985,0,0.2744,0.1901,0.8836,0.8946
96,1985,0,0.2744,0.1899,0.8838,0.8945
97,1985,0,0.2746,0.1898,0.8838,0.8947
98,1985,0,0.2751,0.1892,0.8839,0.8949
99,1985,0,0.2751,0.1899,0.8837,0.8950
100,1985,0,0.2750,0.1899,0.8839,0.8948
101,1985,0,0.2751,0.1900,0.8838,0.8945
