pts,frame_type,source,confidence,cx,cy,w,h
512,B,PROP,0.92,3.1387481481481485,3.793715625,0.9303000000000001,2.1833
1024,B,PROP,0.92,3.1387481481481485,3.791892708333333,0.9303000000000001,2.1833
2048,B,PROP,0.92,3.1662944444444445,3.7900697916666664,0.9303000000000001,2.1833
2560,B,PROP,0.92,3.185738888888889,3.7900697916666664,0.9303000000000001,2.1833
3584,B,PROP,0.92,3.1954611111111113,3.789158333333333,0.9303000000000001,2.1833
4096,B,PROP,0.92,3.2019425925925926,3.7900697916666664,0.9303000000000001,2.1833
5120,B,PROP,0.92,3.231109259259259,3.7937156249999995,0.9303000000000001,2.1833
5632,B,PROP,0.92,3.2246277777777776,3.7918927083333327,0.9303000000000001,2.1833
6656,B,PROP,0.92,3.239211111111111,3.787335416666666,0.9303000000000001,2.1833
7168,B,PROP,0.92,3.2489333333333335,3.787335416666666,0.9303000000000001,2.1833
8192,B,PROP,0.92,3.282961111111111,3.780955208333333,0.9303000000000001,2.1833
8704,B,PROP,0.92,3.3007851851851853,3.7800437499999995,0.9303000000000001,2.1833
9728,B,PROP,0.92,3.3218500000000004,3.779132291666666,0.9303000000000001,2.1833
10240,B,PROP,0.92,3.315368518518519,3.776397916666666,0.9303000000000001,2.1833
11264,B,PROP,0.92,3.258655555555556,3.774574999999999,0.9303000000000001,2.1833
11776,B,PROP,0.92,3.2213870370370374,3.774574999999999,0.9303000000000001,2.1833
12800,B,PROP,0.92,3.1970814814814816,3.7754864583333325,0.9303000000000001,2.1833
13312,B,PROP,0.92,3.1776370370370373,3.774574999999999,0.9303000000000001,2.1833
14336,B,PROP,0.92,3.154951851851852,3.7700177083333326,0.9303000000000001,2.1833
14848,B,PROP,0.92,3.1452296296296294,3.769106249999999,0.9303000000000001,2.1833
15872,B,PROP,0.92,3.1454888888888886,3.8390041666666663,1.1850999999999996,2.1300999999999997
16384,B,PROP,0.92,3.1406277777777776,3.8371812499999995,1.1850999999999996,2.1300999999999997
17408,B,PROP,0.92,3.137387037037037,3.832623958333333,1.1850999999999996,2.1300999999999997
17920,B,PROP,0.92,3.1390074074074072,3.8335354166666664,1.1850999999999996,2.1300999999999997
18944,B,PROP,0.92,3.1454888888888886,3.8426499999999995,1.1850999999999996,2.1300999999999997
19456,B,PROP,0.92,3.1454888888888886,3.8481187499999994,1.1850999999999996,2.1300999999999997
20480,B,PROP,0.92,3.158451851851851,3.860879166666666,1.1850999999999996,2.1300999999999997
20992,B,PROP,0.92,3.1600722222222215,3.8672593749999993,1.1850999999999996,2.1300999999999997
22016,B,PROP,0.92,3.163312962962962,3.8772854166666657,1.1850999999999996,2.1300999999999997
22528,B,PROP,0.92,3.163312962962962,3.8827541666666656,1.1850999999999996,2.1300999999999997
23552,B,PROP,0.92,3.1649333333333325,3.889134374999999,1.1850999999999996,2.1300999999999997
24064,B,PROP,0.92,3.1649333333333325,3.8900458333333323,1.1850999999999996,2.1300999999999997
25088,B,PROP,0.92,3.1552111111111105,3.8709052083333324,1.1850999999999996,2.1300999999999997
25600,B,PROP,0.92,3.158451851851851,3.8599677083333326,1.1850999999999996,2.1300999999999997
26624,B,PROP,0.92,3.156831481481481,3.8535874999999993,1.1850999999999996,2.1300999999999997
27136,B,PROP,0.92,3.15359074074074,3.850853124999999,1.1850999999999996,2.1300999999999997
28160,B,PROP,0.92,3.134146296296296,3.832623958333332,1.1850999999999996,2.1300999999999997
28672,B,PROP,0.92,3.1244240740740734,3.815306249999999,1.1850999999999996,2.1300999999999997
