# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,511,0,0.2531,0.1715,0.5335,0.7362
1,511,0,0.2560,0.1667,0.5442,0.7600
2,511,0,0.2546,0.1640,0.5467,0.7693
3,511,0,0.2533,0.1617,0.5470,0.7729
4,511,0,0.2512,0.1604,0.5466,0.7742
5,511,0,0.2501,0.1593,0.5448,0.7743
6,511,0,0.2484,0.1584,0.5453,0.7732
7,511,0,0.2482,0.1576,0.5483,0.7763
8,511,0,0.2478,0.1577,0.5547,0.7812
9,511,0,0.2473,0.1574,0.5607,0.7892
10,511,0,0.2465,0.1576,0.5616,0.8057
11,511,0,0.2467,0.1574,0.5604,0.8146
12,511,0,0.2474,0.1561,0.5566,0.8251
13,511,0,0.2487,0.1545,0.5532,0.8344
14,511,0,0.2492,0.1515,0.5473,0.8423
15,511,0,0.2501,0.1498,0.5411,0.8467
16,511,0,0.2512,0.1493,0.5381,0.8507
17,511,0,0.2541,0.1487,0.5398,0.8524
18,511,0,0.2573,0.1525,0.5361,0.8538
19,511,0,0.2597,0.1526,0.5362,0.8560
20,511,0,0.2639,0.1516,0.5341,0.8523
21,511,0,0.2677,0.1499,0.5310,0.8552
22,511,0,0.2751,0.1488,0.5319,0.8555
23,511,0,0.2870,0.1448,0.5350,0.8512
24,511,0,0.2967,0.1395,0.5406,0.8542
25,511,0,0.3020,0.1372,0.5467,0.8555
26,511,0,0.3018,0.1348,0.5499,0.8530
27,511,0,0.3014,0.1338,0.5503,0.8490
28,511,0,0.2968,0.1336,0.5470,0.8496
29,511,0,0.2877,0.1326,0.5424,0.8513
30,511,0,0.2775,0.1321,0.5382,0.8546
31,511,0,0.2619,0.1306,0.5342,0.8589
32,511,0,0.2495,0.1275,0.5311,0.8561
33,511,0,0.2341,0.1236,0.5301,0.8578
34,511,0,0.2195,0.1220,0.5318,0.8524
35,511,0,0.2067,0.1266,0.5361,0.8555
36,511,0,0.1916,0.1257,0.5443,0.8528
37,511,0,0.1759,0.1249,0.5520,0.8490
38,511,0,0.1627,0.1285,0.5603,0.8501
39,511,0,0.1508,0.1288,0.5686,0.8502
40,511,0,0.1423,0.1302,0.5741,0.8509
41,511,0,0.1359,0.1306,0.5793,0.8528
42,511,0,0.1329,0.1315,0.5825,0.8511
43,511,0,0.1336,0.1334,0.5851,0.8489
44,511,0,0.1357,0.1351,0.5862,0.8500
45,511,0,0.1383,0.1364,0.5860,0.8471
46,511,0,0.1393,0.1381,0.5861,0.8549
47,511,0,0.1406,0.1384,0.5866,0.8559
48,511,0,0.1414,0.1391,0.5876,0.8556
49,511,0,0.1421,0.1398,0.5885,0.8543
50,511,0,0.1436,0.1411,0.5886,0.8488
51,511,0,0.1447,0.1422,0.5884,0.8343
52,511,0,0.1476,0.1431,0.5881,0.8255
53,511,0,0.1514,0.1431,0.5886,0.8166
54,511,0,0.1554,0.1438,0.5892,0.8151
55,511,0,0.1600,0.1448,0.5896,0.8073
56,511,0,0.1641,0.1450,0.5897,0.8046
57,511,0,0.1675,0.1462,0.5903,0.8006
58,511,0,0.1722,0.1470,0.5901,0.7993
59,511,0,0.1771,0.1480,0.5899,0.7989
60,511,0,0.1808,0.1490,0.5892,0.7989
61,511,0,0.1843,0.1503,0.5891,0.8016
62,511,0,0.1886,0.1518,0.5885,0.8015
63,511,0,0.1923,0.1544,0.5879,0.8023
64,511,0,0.1972,0.1571,0.5862,0.8030
65,511,0,0.2002,0.1589,0.5853,0.8033
66,511,0,0.2040,0.1609,0.5843,0.8027
67,511,0,0.2080,0.1635,0.5825,0.8021
68,511,0,0.2113,0.1656,0.5803,0.8008
69,511,0,0.2149,0.1667,0.5783,0.7996
70,511,0,0.2187,0.1667,0.5765,0.7944
71,511,0,0.2229,0.1655,0.5740,0.7880
72,511,0,0.2268,0.1640,0.5700,0.7836
73,511,0,0.2312,0.1628,0.5663,0.7778
74,511,0,0.2344,0.1624,0.5621,0.7675
75,511,0,0.2373,0.1613,0.5586,0.7585
