# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
84,-1,0,0.8379,0.4654,1.0000,0.7343
85,2535,0,0.7967,0.4579,0.9995,0.7323
86,2535,0,0.7610,0.4487,0.9991,0.7321
87,2535,0,0.7244,0.4271,0.9996,0.7337
88,2535,0,0.6984,0.2541,0.9999,0.7340
89,2535,0,0.6828,0.1879,1.0000,0.7354
90,2535,0,0.6744,0.1579,1.0000,0.7367
91,2535,0,0.6683,0.1486,1.0000,0.7386
92,2535,0,0.6607,0.1472,1.0000,0.7403
93,2535,0,0.6573,0.1465,1.0000,0.7416
94,2535,0,0.6577,0.1468,0.9999,0.7422
95,2535,0,0.6614,0.1478,0.9990,0.7407
96,2535,0,0.6626,0.1499,0.9991,0.7409
97,2535,0,0.6639,0.1509,0.9987,0.7392
98,2535,0,0.6797,0.1523,0.9991,0.7392
99,2535,0,0.6753,0.1562,0.9992,0.7405
100,2535,0,0.6744,0.1583,0.9988,0.7464
101,2535,0,0.6744,0.1593,0.9990,0.7497
102,2535,0,0.6683,0.1603,0.9794,0.7506
103,2535,0,0.6660,0.1613,0.9535,0.7493
104,2535,0,0.6627,0.1609,0.9371,0.7596
105,2535,0,0.6371,0.1628,0.9240,0.7619
106,2535,0,0.5866,0.1655,0.9033,0.7595
107,2535,0,0.5293,0.1661,0.8896,0.7543
108,2535,0,0.4790,0.1655,0.8764,0.7493
109,2535,0,0.4357,0.1670,0.8618,0.7453
110,2535,0,0.3984,0.1692,0.8522,0.7436
111,2535,0,0.3714,0.1725,0.8515,0.7422
112,2535,0,0.3511,0.1739,0.8514,0.7423
113,2535,0,0.3419,0.1723,0.8477,0.7433
114,2535,0,0.3370,0.1719,0.8373,0.7440
115,2535,0,0.3334,0.1688,0.8297,0.7462
116,2535,0,0.3304,0.1663,0.8217,0.7465
117,2535,0,0.3289,0.1654,0.8161,0.7456
118,2535,0,0.3307,0.1618,0.8098,0.7457
119,2535,0,0.3297,0.1631,0.7957,0.7458
120,2535,0,0.3340,0.1613,0.7873,0.7459
121,2535,0,0.3351,0.1609,0.7696,0.7464
122,2535,0,0.3346,0.1636,0.7408,0.7473
123,2535,0,0.3387,0.1591,0.7060,0.7478
124,2535,0,0.3376,0.1575,0.6716,0.7478
125,2535,0,0.3126,0.1569,0.6179,0.7487
126,2535,0,0.2817,0.1560,0.5903,0.7486
127,2535,0,0.2483,0.1549,0.5737,0.7486
128,2535,0,0.2204,0.1547,0.5599,0.7479
129,2535,0,0.1969,0.1546,0.5481,0.7477
130,2535,0,0.1631,0.1554,0.5330,0.7485
131,2535,0,0.1193,0.1579,0.5229,0.7477
132,2535,0,0.0744,0.1613,0.5153,0.7481
133,2535,0,0.0419,0.1641,0.5118,0.7477
134,2535,0,0.0236,0.1660,0.5049,0.7478
135,2535,0,0.0155,0.1651,0.4982,0.7479
136,2535,0,0.0063,0.1672,0.4970,0.7460
137,2535,0,0.0120,0.1678,0.4994,0.7470
138,2535,0,0.0011,0.1585,0.4985,0.7472
139,2535,0,0.0000,0.1515,0.4964,0.7475
140,2535,0,0.0000,0.1557,0.4932,0.7461
141,2535,0,0.0000,0.1540,0.4891,0.7462
142,2535,0,0.0000,0.1523,0.4886,0.7477
143,2535,0,0.0000,0.1527,0.4758,0.7482
144,2535,0,0.0000,0.1446,0.4541,0.7476
145,2535,0,0.0000,0.1522,0.4215,0.7459
146,2535,0,0.0000,0.1556,0.3735,0.7431
147,2535,0,0.0000,0.1540,0.3279,0.7429
148,2535,0,0.0000,0.1530,0.2705,0.7415
149,2535,0,0.0000,0.1593,0.2457,0.7462
150,2535,0,0.0000,0.1620,0.2310,0.7444
151,2535,0,0.0006,0.1641,0.2202,0.7431
153,2535,0,0.0021,0.1765,0.2003,0.7381
154,2535,0,0.0025,0.1842,0.1893,0.7386
155,2535,0,0.0034,0.1907,0.1794,0.7379
156,2535,0,0.0031,0.2001,0.1677,0.7376
157,2535,0,0.0031,0.2172,0.1642,0.7370
158,2535,0,0.0030,0.2309,0.1579,0.7351
159,2535,0,0.0034,0.2476,0.1579,0.7355
160,2535,0,0.0038,0.3161,0.1573,0.7342
161,2535,0,0.0039,0.3771,0.1550,0.7329
162,2535,0,0.0043,0.4282,0.1457,0.7333
163,2535,0,0.0035,0.4846,0.1384,0.7335
164,2535,0,0.0041,0.5235,0.1267,0.7328
250,-1,0,0.0029,0.1537,0.1449,0.7598
251,2551,0,0.0034,0.1599,0.1406,0.7575
252,2551,0,0.0027,0.1575,0.1368,0.7573
252,2553,0,0.0023,0.1517,0.0731,0.7585
253,2551,0,0.0029,0.1554,0.1345,0.7568
253,2553,0,0.0026,0.1501,0.0873,0.7580
254,2551,0,0.0032,0.1506,0.1321,0.7579
255,2551,0,0.0031,0.1506,0.1330,0.7602
256,2551,0,0.0030,0.1522,0.1399,0.7594
257,2551,0,0.0022,0.1536,0.1466,0.7578
258,2551,0,0.0024,0.1545,0.1642,0.7570
259,2551,0,0.0018,0.1560,0.1817,0.7515
260,2551,0,0.0012,0.1569,0.2143,0.7501
261,2551,0,0.0004,0.1617,0.2594,0.7497
262,2551,0,0.0001,0.1633,0.3063,0.7518
263,2551,0,0.0019,0.1609,0.3543,0.7543
264,2551,0,0.0011,0.1640,0.3987,0.7548
265,2551,0,0.0011,0.1645,0.4272,0.7564
266,2551,0,0.0010,0.1669,0.4446,0.7534
267,2551,0,0.0028,0.1671,0.4555,0.7516
268,2551,0,0.0031,0.1710,0.4573,0.7517
269,2551,0,0.0037,0.1711,0.4577,0.7532
270,2551,0,0.0039,0.1691,0.4571,0.7543
271,2551,0,0.0041,0.1625,0.4602,0.7536
272,2551,0,0.0074,0.1664,0.4570,0.7526
273,2551,0,0.0222,0.1661,0.4565,0.7487
274,2551,0,0.0410,0.1674,0.4571,0.7469
275,2551,0,0.0726,0.1634,0.4649,0.7418
276,2551,0,0.1065,0.1680,0.4717,0.7356
277,2551,0,0.1414,0.1657,0.4823,0.7351
278,2551,0,0.1908,0.1656,0.4913,0.7313
279,2551,0,0.2392,0.1637,0.5009,0.7349
280,2551,0,0.2609,0.1632,0.5143,0.7373
281,2551,0,0.2736,0.1629,0.5319,0.7428
282,2551,0,0.2845,0.1621,0.5584,0.7470
283,2551,0,0.2955,0.1682,0.6074,0.7508
284,2551,0,0.3025,0.1713,0.6601,0.7500
285,2551,0,0.3047,0.1729,0.7073,0.7487
286,2551,0,0.3010,0.1722,0.7399,0.7479
287,2551,0,0.2991,0.1725,0.7601,0.7487
288,2551,0,0.2988,0.1730,0.7689,0.7495
289,2551,0,0.3012,0.1734,0.7696,0.7525
290,2551,0,0.3008,0.1739,0.7730,0.7552
291,2551,0,0.3003,0.1724,0.7727,0.7554
292,2551,0,0.3001,0.1677,0.7739,0.7552
293,2551,0,0.3002,0.1650,0.7732,0.7551
294,2551,0,0.3011,0.1637,0.7683,0.7554
295,2551,0,0.3354,0.1623,0.7660,0.7562
296,2551,0,0.3633,0.1660,0.7694,0.7562
297,2551,0,0.3832,0.1645,0.7776,0.7550
298,2551,0,0.4175,0.1635,0.7863,0.7545
299,2551,0,0.4540,0.1603,0.7997,0.7556
300,2551,0,0.4849,0.1576,0.8135,0.7549
301,2551,0,0.5116,0.1565,0.8306,0.7559
302,2551,0,0.5355,0.1567,0.8407,0.7550
303,2551,0,0.5601,0.1573,0.8535,0.7508
304,2551,0,0.5768,0.1574,0.8697,0.7515
305,2551,0,0.5850,0.1610,0.8879,0.7538
306,2551,0,0.5948,0.1647,0.9299,0.7556
307,2551,0,0.6029,0.1701,0.9644,0.7550
308,2551,0,0.6045,0.1740,0.9882,0.7553
309,2551,0,0.6039,0.1745,1.0000,0.7561
310,2551,0,0.6037,0.1739,1.0000,0.7554
311,2551,0,0.6045,0.1737,1.0000,0.7553
312,2551,0,0.6067,0.1741,1.0000,0.7540
313,2551,0,0.6102,0.1732,1.0000,0.7537
314,2551,0,0.6217,0.1725,1.0000,0.7539
315,2551,0,0.6266,0.1717,1.0000,0.7544
316,2551,0,0.6327,0.1665,1.0000,0.7542
317,2551,0,0.6460,0.1625,1.0000,0.7538
318,2551,0,0.6644,0.1611,1.0000,0.7506
319,2551,0,0.6942,0.1649,1.0000,0.7455
320,2551,0,0.7278,0.1694,1.0000,0.7442
321,2551,0,0.7678,0.1778,1.0000,0.7420
322,2551,0,0.8084,0.1816,1.0000,0.7402
323,2551,0,0.8458,0.1880,1.0000,0.7472
324,2551,0,0.8580,0.1972,0.9994,0.7457
325,2551,0,0.8739,0.2043,1.0000,0.7440
326,2551,0,0.8785,0.2113,1.0000,0.7423
327,2551,0,0.8778,0.2238,1.0000,0.7412
