# resolution: 1920,1080
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,3079,0,0.0000,0.1180,0.1573,0.9009
1,3079,0,0.0011,0.1142,0.1596,0.9055
2,3079,0,0.0060,0.1139,0.1773,0.9068
3,3079,0,0.0110,0.1138,0.1967,0.9058
4,3079,0,0.0130,0.1153,0.2133,0.9066
5,3079,0,0.0147,0.1206,0.2282,0.9066
6,3079,0,0.0158,0.1247,0.2351,0.9057
7,3079,0,0.0165,0.1272,0.2405,0.9040
8,3079,0,0.0171,0.1303,0.2446,0.9029
9,3079,0,0.0185,0.1307,0.2463,0.9034
10,3079,0,0.0221,0.1289,0.2468,0.9046
11,3079,0,0.0300,0.1272,0.2461,0.9033
12,3079,0,0.0411,0.1244,0.2477,0.8986
13,3079,0,0.0574,0.1228,0.2491,0.8914
14,3079,0,0.0744,0.1227,0.2480,0.8834
15,3079,0,0.0924,0.1212,0.2499,0.8747
16,3079,0,0.1113,0.1189,0.2607,0.8702
17,3079,0,0.1278,0.1185,0.2745,0.8676
18,3079,0,0.1379,0.1180,0.2886,0.8711
19,3079,0,0.1448,0.1162,0.3010,0.8710
20,3079,0,0.1502,0.1157,0.3111,0.8672
21,3079,0,0.1541,0.1152,0.3191,0.8685
22,3079,0,0.1618,0.1151,0.3288,0.8664
23,3079,0,0.1692,0.1154,0.3462,0.8655
24,3079,0,0.1750,0.1166,0.3608,0.8653
25,3079,0,0.1777,0.1187,0.3697,0.8647
26,3079,0,0.1784,0.1198,0.3736,0.8659
27,3079,0,0.1783,0.1193,0.3768,0.8643
28,3079,0,0.1781,0.1159,0.3785,0.8642
29,3079,0,0.1791,0.1140,0.3786,0.8647
30,3079,0,0.1827,0.1121,0.3782,0.8655
31,3079,0,0.1873,0.1096,0.3779,0.8663
32,3079,0,0.1959,0.1073,0.3771,0.8639
33,3079,0,0.2095,0.1063,0.3765,0.8619
34,3079,0,0.2232,0.1054,0.3777,0.8618
35,3079,0,0.2376,0.1026,0.3763,0.8618
36,3079,0,0.2522,0.1004,0.3763,0.8637
37,3079,0,0.2642,0.0984,0.3804,0.8643
38,3079,0,0.2735,0.0968,0.3885,0.8640
39,3079,0,0.2790,0.0960,0.3961,0.8648
40,3079,0,0.2842,0.0956,0.4036,0.8619
41,3079,0,0.2916,0.0960,0.4101,0.8650
42,3079,0,0.2984,0.0962,0.4325,0.8636
