# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,2140,0,0.4144,0.2470,0.6144,0.5735
1,2140,0,0.4121,0.2470,0.6120,0.5739
2,2140,0,0.4080,0.2466,0.6073,0.5760
3,2140,0,0.4092,0.2459,0.6006,0.5780
4,2140,0,0.4088,0.2463,0.5984,0.5776
5,2140,0,0.4084,0.2462,0.5953,0.5780
6,2140,0,0.4023,0.2462,0.5916,0.5781
7,2140,0,0.3998,0.2459,0.5910,0.5779
8,2140,0,0.4006,0.2458,0.5901,0.5781
9,2140,0,0.4056,0.2463,0.5886,0.5785
10,2140,0,0.4150,0.2471,0.5864,0.5783
11,2140,0,0.4260,0.2477,0.5876,0.5782
12,2140,0,0.4387,0.2481,0.5896,0.5766
13,2140,0,0.4448,0.2487,0.5904,0.5744
14,2140,0,0.4436,0.2491,0.5936,0.5745
15,2140,0,0.4409,0.2489,0.5999,0.5747
16,2140,0,0.4373,0.2493,0.6057,0.5761
17,2140,0,0.4341,0.2491,0.6123,0.5763
18,2140,0,0.4317,0.2490,0.6197,0.5772
19,2140,0,0.4284,0.2487,0.6226,0.5781
20,2140,0,0.4257,0.2487,0.6263,0.5801
21,2140,0,0.4230,0.2491,0.6310,0.5809
22,2140,0,0.4213,0.2493,0.6347,0.5787
23,2140,0,0.4197,0.2491,0.6452,0.5773
24,2140,0,0.4185,0.2501,0.6431,0.5776
25,2140,0,0.4191,0.2507,0.6317,0.5767
26,2140,0,0.4204,0.2512,0.6530,0.5791
27,2140,0,0.4193,0.2516,0.6509,0.5826
28,2140,0,0.4201,0.2518,0.6470,0.5886
29,2140,0,0.4217,0.2518,0.6473,0.5926
30,2140,0,0.4225,0.2517,0.6427,0.5938
31,2140,0,0.4238,0.2510,0.6343,0.5932
32,2140,0,0.4235,0.2512,0.6301,0.5924
33,2140,0,0.4220,0.2510,0.6341,0.5893
34,2140,0,0.4216,0.2508,0.6320,0.5910
35,2140,0,0.4206,0.2507,0.6398,0.5920
36,2140,0,0.4189,0.2502,0.6394,0.5928
37,2140,0,0.4193,0.2500,0.6359,0.5926
38,2140,0,0.4209,0.2499,0.6330,0.5927
39,2140,0,0.4231,0.2497,0.6316,0.5926
40,2140,0,0.4231,0.2497,0.6319,0.5930
41,2140,0,0.4224,0.2492,0.6314,0.5934
42,2140,0,0.4211,0.2490,0.6313,0.5943
43,2140,0,0.4198,0.2479,0.6316,0.5950
44,2140,0,0.4212,0.2478,0.6359,0.5980
45,2140,0,0.4236,0.2476,0.6339,0.6012
46,2140,0,0.4254,0.2475,0.6339,0.6075
47,2140,0,0.4262,0.2469,0.6351,0.6040
48,2140,0,0.4256,0.2471,0.6312,0.6034
49,2140,0,0.4247,0.2474,0.6301,0.6044
50,2140,0,0.4224,0.2483,0.6289,0.6070
51,2140,0,0.4188,0.2475,0.6331,0.6132
52,2140,0,0.4159,0.2471,0.6287,0.6175
53,2140,0,0.4131,0.2452,0.6242,0.6175
54,2140,0,0.4093,0.2430,0.6217,0.6173
55,2140,0,0.4064,0.2410,0.6206,0.6173
56,2140,0,0.4031,0.2390,0.6207,0.6176
57,2140,0,0.3996,0.2374,0.6196,0.6170
58,2140,0,0.3958,0.2356,0.6185,0.6165
59,2140,0,0.3915,0.2347,0.6172,0.6161
60,2140,0,0.3885,0.2343,0.6160,0.6157
61,2140,0,0.3859,0.2341,0.6145,0.6158
62,2140,0,0.3844,0.2336,0.6145,0.6155
63,2140,0,0.3825,0.2332,0.6125,0.6165
64,2140,0,0.3811,0.2328,0.6120,0.6185
65,2140,0,0.3780,0.2323,0.6111,0.6218
66,2140,0,0.3753,0.2314,0.6075,0.6243
67,2140,0,0.3728,0.2303,0.6059,0.6294
68,2140,0,0.3711,0.2294,0.6055,0.6332
69,2140,0,0.3698,0.2292,0.6086,0.6352
70,2140,0,0.3685,0.2295,0.6111,0.6349
71,2140,0,0.3686,0.2300,0.6138,0.6363
72,2140,0,0.3681,0.2305,0.6173,0.6383
73,2140,0,0.3677,0.2314,0.6196,0.6411
74,2140,0,0.3679,0.2321,0.6210,0.6459
75,2140,0,0.3679,0.2323,0.6243,0.6527
76,2140,0,0.3681,0.2318,0.6264,0.6581
77,2140,0,0.3693,0.2300,0.6294,0.6608
78,2140,0,0.3703,0.2278,0.6349,0.6629
79,2140,0,0.3712,0.2257,0.6389,0.6631
80,2140,0,0.3719,0.2243,0.6440,0.6615
81,2140,0,0.3721,0.2236,0.6478,0.6625
82,2140,0,0.3720,0.2226,0.6503,0.6629
83,2140,0,0.3715,0.2216,0.6513,0.6625
84,2140,0,0.3718,0.2202,0.6539,0.6612
85,2140,0,0.3719,0.2179,0.6562,0.6604
86,2140,0,0.3720,0.2160,0.6592,0.6605
87,2140,0,0.3727,0.2139,0.6624,0.6639
88,2140,0,0.3727,0.2132,0.6655,0.6683
89,2140,0,0.3722,0.2137,0.6692,0.6772
90,2140,0,0.3705,0.2132,0.6713,0.6828
91,2140,0,0.3684,0.2137,0.6738,0.6834
92,2140,0,0.3652,0.2144,0.6762,0.6849
93,2140,0,0.3642,0.2156,0.6771,0.6886
94,2140,0,0.3603,0.2156,0.6788,0.6922
95,2140,0,0.3584,0.2159,0.6785,0.6982
96,2140,0,0.3573,0.2154,0.6809,0.7027
97,2140,0,0.3567,0.2145,0.6821,0.7051
98,2140,0,0.3562,0.2134,0.6825,0.7065
99,2140,0,0.3543,0.2114,0.6826,0.7068
100,2140,0,0.3513,0.2094,0.6821,0.7067
101,2140,0,0.3487,0.2078,0.6826,0.7064
102,2140,0,0.3466,0.2055,0.6818,0.7063
103,2140,0,0.3434,0.2028,0.6809,0.7059
104,2140,0,0.3406,0.2007,0.6818,0.7055
105,2140,0,0.3387,0.1995,0.6827,0.7045
106,2140,0,0.3378,0.1974,0.6828,0.7042
107,2140,0,0.3369,0.1953,0.6826,0.7045
108,2140,0,0.3372,0.1932,0.6816,0.7043
109,2140,0,0.3368,0.1915,0.6811,0.7042
110,2140,0,0.3348,0.1898,0.6790,0.7063
111,2140,0,0.3349,0.1888,0.6799,0.7080
112,2140,0,0.3322,0.1882,0.6803,0.7190
113,2140,0,0.3271,0.1870,0.6821,0.7282
114,2140,0,0.3241,0.1860,0.6847,0.7357
115,2140,0,0.3240,0.1862,0.6857,0.7400
116,2140,0,0.3286,0.1861,0.6867,0.7415
117,2140,0,0.3327,0.1864,0.6879,0.7427
118,2140,0,0.3352,0.1869,0.6897,0.7470
119,2140,0,0.3369,0.1864,0.6931,0.7563
120,2140,0,0.3400,0.1858,0.6961,0.7658
121,2140,0,0.3428,0.1840,0.6988,0.7744
