# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,-1,0,0.4677,0.3239,0.7054,0.7724
1,25,0,0.4683,0.3245,0.7063,0.7726
2,25,0,0.4679,0.3248,0.7057,0.7727
3,25,0,0.4679,0.3248,0.7063,0.7727
4,25,0,0.4679,0.3245,0.7060,0.7724
5,25,0,0.4683,0.3245,0.7060,0.7724
6,25,0,0.4691,0.3243,0.7068,0.7725
7,25,0,0.4702,0.3250,0.7072,0.7726
8,25,0,0.4714,0.3249,0.7076,0.7725
9,25,0,0.4724,0.3242,0.7077,0.7726
10,25,0,0.4732,0.3244,0.7063,0.7726
11,25,0,0.4733,0.3244,0.7054,0.7725
12,25,0,0.4731,0.3244,0.7052,0.7723
13,25,0,0.4734,0.3243,0.7054,0.7722
14,25,0,0.4739,0.3243,0.7037,0.7722
15,25,0,0.4745,0.3245,0.7033,0.7722
16,25,0,0.4751,0.3247,0.7020,0.7723
17,25,0,0.4741,0.3249,0.6991,0.7724
18,25,0,0.4720,0.3249,0.6974,0.7725
19,25,0,0.4694,0.3252,0.6977,0.7723
20,25,0,0.4653,0.3249,0.6966,0.7719
21,25,0,0.4618,0.3248,0.6965,0.7720
22,25,0,0.4575,0.3243,0.6972,0.7720
23,25,0,0.4535,0.3239,0.6988,0.7715
24,25,0,0.4458,0.3233,0.7007,0.7716
25,25,0,0.4403,0.3231,0.7025,0.7714
26,25,0,0.4353,0.3237,0.7025,0.7714
27,25,0,0.4332,0.3241,0.7015,0.7712
28,25,0,0.4312,0.3240,0.7006,0.7710
29,25,0,0.4287,0.3239,0.6988,0.7708
30,25,0,0.4275,0.3241,0.6972,0.7705
31,25,0,0.4266,0.3241,0.6952,0.7703
32,25,0,0.4270,0.3242,0.6939,0.7702
33,25,0,0.4243,0.3244,0.6923,0.7703
34,25,0,0.4223,0.3243,0.6913,0.7705
35,25,0,0.4221,0.3245,0.6913,0.7709
36,25,0,0.4256,0.3247,0.6913,0.7709
37,25,0,0.4315,0.3251,0.6913,0.7709
38,25,0,0.4422,0.3254,0.6918,0.7710
39,25,0,0.4526,0.3254,0.6918,0.7711
40,25,0,0.4597,0.3251,0.6945,0.7710
41,25,0,0.4637,0.3249,0.6957,0.7709
42,25,0,0.4632,0.3246,0.6968,0.7708
43,25,0,0.4617,0.3248,0.6982,0.7710
44,25,0,0.4573,0.3248,0.6995,0.7709
45,25,0,0.4571,0.3250,0.7008,0.7710
46,25,0,0.4567,0.3251,0.7028,0.7712
47,25,0,0.4619,0.3255,0.7044,0.7718
48,25,0,0.4666,0.3261,0.7061,0.7720
49,25,0,0.4689,0.3263,0.7070,0.7721
50,25,0,0.4696,0.3266,0.7077,0.7721
51,25,0,0.4707,0.3265,0.7105,0.7721
52,25,0,0.4716,0.3264,0.7122,0.7722
53,25,0,0.4709,0.3259,0.7137,0.7721
54,25,0,0.4711,0.3258,0.7144,0.7723
55,25,0,0.4705,0.3256,0.7148,0.7722
56,25,0,0.4684,0.3257,0.7152,0.7721
57,25,0,0.4641,0.3258,0.7158,0.7718
58,25,0,0.4596,0.3255,0.7157,0.7717
59,25,0,0.4568,0.3250,0.7155,0.7714
60,25,0,0.4522,0.3244,0.7153,0.7714
61,25,0,0.4471,0.3242,0.7174,0.7711
62,25,0,0.4437,0.3253,0.7192,0.7713
63,25,0,0.4408,0.3256,0.7282,0.7714
64,25,0,0.4439,0.3254,0.7380,0.7713
65,25,0,0.4489,0.3256,0.7463,0.7713
66,25,0,0.4571,0.3259,0.7461,0.7714
67,25,0,0.4635,0.3256,0.7368,0.7715
68,25,0,0.4675,0.3257,0.7282,0.7718
69,25,0,0.4698,0.3259,0.7227,0.7720
70,25,0,0.4731,0.3258,0.7188,0.7721
71,25,0,0.4734,0.3260,0.7210,0.7720
72,25,0,0.4737,0.3257,0.7191,0.7718
73,25,0,0.4715,0.3253,0.7185,0.7717
74,25,0,0.4718,0.3253,0.7172,0.7719
75,25,0,0.4712,0.3254,0.7160,0.7718
76,25,0,0.4713,0.3251,0.7146,0.7719
77,25,0,0.4725,0.3251,0.7144,0.7718
78,25,0,0.4726,0.3249,0.7148,0.7718
79,25,0,0.4753,0.3247,0.7152,0.7719
80,25,0,0.4766,0.3246,0.7158,0.7720
81,25,0,0.4773,0.3250,0.7180,0.7722
82,25,0,0.4744,0.3249,0.7208,0.7722
83,25,0,0.4718,0.3249,0.7232,0.7720
84,25,0,0.4708,0.3251,0.7252,0.7721
85,25,0,0.4708,0.3253,0.7263,0.7720
86,25,0,0.4719,0.3256,0.7263,0.7719
87,25,0,0.4723,0.3259,0.7268,0.7720
88,25,0,0.4722,0.3258,0.7268,0.7721
89,25,0,0.4713,0.3266,0.7257,0.7723
90,25,0,0.4695,0.3266,0.7239,0.7727
91,25,0,0.4686,0.3267,0.7227,0.7728
92,25,0,0.4649,0.3267,0.7215,0.7728
93,25,0,0.4616,0.3268,0.7221,0.7728
94,25,0,0.4597,0.3269,0.7231,0.7728
95,25,0,0.4549,0.3264,0.7268,0.7725
96,25,0,0.4566,0.3263,0.7312,0.7724
97,25,0,0.4558,0.3261,0.7348,0.7722
98,25,0,0.4608,0.3255,0.7372,0.7721
99,25,0,0.4672,0.3253,0.7408,0.7715
100,25,0,0.4711,0.3258,0.7406,0.7719
101,25,0,0.4730,0.3262,0.7390,0.7719
102,25,0,0.4734,0.3262,0.7362,0.7720
103,25,0,0.4736,0.3262,0.7342,0.7718
104,25,0,0.4744,0.3259,0.7327,0.7719
105,25,0,0.4740,0.3258,0.7295,0.7720
106,25,0,0.4738,0.3256,0.7267,0.7722
107,25,0,0.4729,0.3254,0.7247,0.7723
108,25,0,0.4723,0.3253,0.7226,0.7726
109,25,0,0.4718,0.3251,0.7225,0.7726
110,25,0,0.4712,0.3249,0.7207,0.7724
111,25,0,0.4712,0.3251,0.7189,0.7725
112,25,0,0.4710,0.3251,0.7190,0.7725
113,25,0,0.4703,0.3248,0.7175,0.7725
114,25,0,0.4698,0.3247,0.7157,0.7724
115,25,0,0.4692,0.3246,0.7150,0.7725
116,25,0,0.4695,0.3244,0.7150,0.7726
117,25,0,0.4694,0.3243,0.7155,0.7728
118,25,0,0.4691,0.3244,0.7154,0.7727
119,25,0,0.4685,0.3245,0.7151,0.7726
120,25,0,0.4674,0.3246,0.7141,0.7725
121,25,0,0.4669,0.3247,0.7133,0.7726
122,25,0,0.4671,0.3249,0.7125,0.7726
123,25,0,0.4672,0.3248,0.7125,0.7726
124,25,0,0.4673,0.3251,0.7130,0.7727
125,25,0,0.4682,0.3251,0.7131,0.7729
126,25,0,0.4688,0.3251,0.7137,0.7728
