# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,1625,0,0.2515,0.1448,0.6120,0.7751
1,1625,0,0.2600,0.1463,0.6431,0.8210
2,1625,0,0.2672,0.1498,0.6575,0.8374
3,1625,0,0.2710,0.1502,0.6637,0.8425
4,1625,0,0.2749,0.1500,0.6675,0.8440
5,1625,0,0.2782,0.1504,0.6701,0.8444
6,1625,0,0.2824,0.1511,0.6712,0.8445
7,1625,0,0.2851,0.1508,0.6711,0.8440
8,1625,0,0.2876,0.1494,0.6731,0.8435
9,1625,0,0.2881,0.1471,0.6761,0.8478
10,1625,0,0.2900,0.1470,0.6783,0.8490
11,1625,0,0.2916,0.1476,0.6798,0.8482
12,1625,0,0.2941,0.1489,0.6798,0.8436
13,1625,0,0.2960,0.1485,0.6813,0.8420
14,1625,0,0.2975,0.1494,0.6826,0.8410
15,1625,0,0.2985,0.1493,0.6819,0.8402
16,1625,0,0.2993,0.1493,0.6808,0.8396
17,1625,0,0.2996,0.1487,0.6814,0.8387
18,1625,0,0.3009,0.1478,0.6823,0.8384
19,1625,0,0.3028,0.1471,0.6835,0.8379
20,1625,0,0.3040,0.1466,0.6836,0.8377
21,1625,0,0.3045,0.1469,0.6833,0.8379
22,1625,0,0.3046,0.1472,0.6829,0.8381
23,1625,0,0.3046,0.1470,0.6824,0.8381
24,1625,0,0.3042,0.1470,0.6819,0.8380
25,1625,0,0.3026,0.1463,0.6823,0.8374
26,1625,0,0.3018,0.1459,0.6829,0.8373
27,1625,0,0.3027,0.1462,0.6823,0.8375
28,1625,0,0.3031,0.1465,0.6823,0.8374
29,1625,0,0.3032,0.1462,0.6823,0.8375
30,1625,0,0.3031,0.1458,0.6811,0.8379
31,1625,0,0.3028,0.1449,0.6806,0.8377
32,1625,0,0.3015,0.1451,0.6803,0.8373
33,1625,0,0.2997,0.1451,0.6784,0.8370
34,1625,0,0.2981,0.1454,0.6778,0.8366
35,1625,0,0.2976,0.1452,0.6738,0.8366
36,1625,0,0.2977,0.1455,0.6692,0.8362
37,1625,0,0.2977,0.1461,0.6625,0.8361
38,1625,0,0.2973,0.1464,0.6582,0.8360
39,1625,0,0.2970,0.1473,0.6548,0.8359
40,1625,0,0.2967,0.1475,0.6522,0.8356
41,1625,0,0.2966,0.1483,0.6509,0.8354
42,1625,0,0.2972,0.1493,0.6504,0.8354
43,1625,0,0.2978,0.1497,0.6499,0.8352
44,1625,0,0.2975,0.1495,0.6498,0.8353
45,1625,0,0.2971,0.1500,0.6499,0.8352
46,1625,0,0.2972,0.1496,0.6507,0.8352
47,1625,0,0.2970,0.1494,0.6515,0.8351
48,1625,0,0.2970,0.1492,0.6523,0.8353
49,1625,0,0.2970,0.1493,0.6526,0.8353
50,1625,0,0.2965,0.1491,0.6529,0.8352
51,1625,0,0.2958,0.1486,0.6532,0.8352
52,1625,0,0.2961,0.1484,0.6529,0.8352
53,1625,0,0.2964,0.1481,0.6525,0.8352
54,1625,0,0.2973,0.1482,0.6521,0.8352
55,1625,0,0.2975,0.1482,0.6518,0.8353
56,1625,0,0.2981,0.1482,0.6519,0.8354
57,1625,0,0.2985,0.1484,0.6521,0.8354
58,1625,0,0.2987,0.1483,0.6518,0.8353
59,1625,0,0.2987,0.1481,0.6520,0.8355
60,1625,0,0.2991,0.1480,0.6517,0.8358
61,1625,0,0.2996,0.1482,0.6516,0.8358
62,1625,0,0.2997,0.1482,0.6517,0.8359
63,1625,0,0.3003,0.1480,0.6516,0.8360
64,1625,0,0.3012,0.1477,0.6520,0.8360
65,1625,0,0.3021,0.1482,0.6522,0.8360
66,1625,0,0.3027,0.1479,0.6519,0.8361
67,1625,0,0.3033,0.1479,0.6517,0.8360
68,1625,0,0.3037,0.1482,0.6517,0.8358
69,1625,0,0.3039,0.1483,0.6522,0.8355
70,1625,0,0.3040,0.1487,0.6526,0.8355
71,1625,0,0.3039,0.1490,0.6528,0.8358
72,1625,0,0.3038,0.1490,0.6538,0.8360
73,1625,0,0.3039,0.1481,0.6537,0.8360
74,1625,0,0.3038,0.1459,0.6543,0.8361
75,1625,0,0.3037,0.1456,0.6554,0.8360
76,1625,0,0.3039,0.1456,0.6558,0.8358
77,1625,0,0.3042,0.1460,0.6561,0.8356
78,1625,0,0.3043,0.1460,0.6562,0.8355
79,1625,0,0.3046,0.1466,0.6562,0.8354
80,1625,0,0.3050,0.1461,0.6564,0.8354
81,1625,0,0.3052,0.1466,0.6570,0.8359
82,1625,0,0.3054,0.1470,0.6570,0.8360
83,1625,0,0.3056,0.1465,0.6570,0.8362
84,1625,0,0.3058,0.1468,0.6568,0.8362
85,1625,0,0.3059,0.1470,0.6573,0.8364
86,1625,0,0.3058,0.1476,0.6578,0.8363
87,1625,0,0.3059,0.1479,0.6585,0.8364
88,1625,0,0.3056,0.1478,0.6594,0.8364
89,1625,0,0.3053,0.1477,0.6596,0.8364
90,1625,0,0.3052,0.1481,0.6596,0.8364
