# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,-1,0,0.3229,0.2453,0.5701,0.6858
1,1227,0,0.3202,0.2460,0.5699,0.6859
2,1227,0,0.3173,0.2461,0.5702,0.6860
3,1227,0,0.3131,0.2471,0.5703,0.6860
4,1227,0,0.3098,0.2474,0.5701,0.6859
5,1227,0,0.3051,0.2475,0.5698,0.6859
6,1227,0,0.3005,0.2472,0.5697,0.6861
7,1227,0,0.2971,0.2474,0.5700,0.6861
8,1227,0,0.2931,0.2480,0.5697,0.6860
9,1227,0,0.2896,0.2479,0.5696,0.6860
10,1227,0,0.2858,0.2486,0.5692,0.6857
11,1227,0,0.2822,0.2485,0.5682,0.6856
12,1227,0,0.2786,0.2493,0.5677,0.6851
13,1227,0,0.2772,0.2500,0.5675,0.6844
14,1227,0,0.2754,0.2507,0.5678,0.6843
15,1227,0,0.2742,0.2512,0.5682,0.6839
16,1227,0,0.2712,0.2515,0.5678,0.6832
17,1227,0,0.2684,0.2515,0.5666,0.6824
18,1227,0,0.2665,0.2515,0.5657,0.6811
19,1227,0,0.2649,0.2514,0.5626,0.6804
20,1227,0,0.2630,0.2514,0.5579,0.6803
21,1227,0,0.2598,0.2515,0.5557,0.6804
22,1227,0,0.2584,0.2514,0.5555,0.6806
23,1227,0,0.2571,0.2514,0.5553,0.6806
24,1227,0,0.2565,0.2514,0.5569,0.6808
25,1227,0,0.2561,0.2513,0.5588,0.6810
26,1227,0,0.2556,0.2513,0.5584,0.6809
27,1227,0,0.2552,0.2513,0.5578,0.6809
28,1227,0,0.2549,0.2513,0.5565,0.6811
29,1227,0,0.2547,0.2512,0.5551,0.6812
30,1227,0,0.2543,0.2511,0.5565,0.6813
31,1227,0,0.2540,0.2509,0.5563,0.6813
32,1227,0,0.2539,0.2509,0.5577,0.6816
33,1227,0,0.2538,0.2510,0.5580,0.6817
34,1227,0,0.2539,0.2511,0.5560,0.6814
35,1227,0,0.2543,0.2513,0.5558,0.6813
36,1227,0,0.2548,0.2515,0.5564,0.6813
37,1227,0,0.2550,0.2516,0.5575,0.6814
38,1227,0,0.2556,0.2516,0.5577,0.6812
39,1227,0,0.2560,0.2517,0.5582,0.6811
40,1227,0,0.2567,0.2518,0.5596,0.6812
41,1227,0,0.2572,0.2520,0.5607,0.6811
42,1227,0,0.2574,0.2520,0.5616,0.6810
43,1227,0,0.2579,0.2522,0.5611,0.6809
44,1227,0,0.2586,0.2522,0.5623,0.6809
45,1227,0,0.2591,0.2523,0.5594,0.6808
46,1227,0,0.2595,0.2523,0.5612,0.6808
47,1227,0,0.2615,0.2524,0.5608,0.6806
48,1227,0,0.2624,0.2522,0.5617,0.6807
49,1227,0,0.2636,0.2524,0.5610,0.6805
50,1227,0,0.2654,0.2524,0.5617,0.6805
51,1227,0,0.2660,0.2523,0.5630,0.6809
52,1227,0,0.2676,0.2526,0.5625,0.6807
53,1227,0,0.2682,0.2530,0.5640,0.6810
54,1227,0,0.2702,0.2528,0.5647,0.6819
55,1227,0,0.2715,0.2524,0.5661,0.6822
56,1227,0,0.2735,0.2521,0.5662,0.6830
57,1227,0,0.2756,0.2517,0.5665,0.6834
58,1227,0,0.2770,0.2517,0.5673,0.6840
59,1227,0,0.2780,0.2520,0.5684,0.6844
60,1227,0,0.2790,0.2514,0.5686,0.6848
61,1227,0,0.2806,0.2511,0.5685,0.6851
62,1227,0,0.2819,0.2506,0.5686,0.6851
63,1227,0,0.2851,0.2502,0.5686,0.6851
64,1227,0,0.2872,0.2501,0.5690,0.6853
65,1227,0,0.2890,0.2495,0.5697,0.6858
66,1227,0,0.2914,0.2494,0.5698,0.6860
67,1227,0,0.2931,0.2495,0.5701,0.6859
68,1227,0,0.2963,0.2488,0.5703,0.6860
69,1227,0,0.2975,0.2490,0.5711,0.6860
70,1227,0,0.2989,0.2485,0.5711,0.6858
71,1227,0,0.2993,0.2479,0.5709,0.6857
72,1227,0,0.2987,0.2474,0.5705,0.6857
73,1227,0,0.2986,0.2471,0.5689,0.6855
74,1227,0,0.2989,0.2466,0.5686,0.6856
75,1227,0,0.2986,0.2469,0.5674,0.6855
76,1227,0,0.2989,0.2462,0.5676,0.6857
77,1227,0,0.3003,0.2456,0.5684,0.6859
78,1227,0,0.3031,0.2452,0.5694,0.6859
79,1227,0,0.3057,0.2447,0.5714,0.6860
80,1227,0,0.3080,0.2449,0.5736,0.6860
81,1227,0,0.3100,0.2438,0.5757,0.6858
82,1227,0,0.3122,0.2431,0.5791,0.6857
83,1227,0,0.3134,0.2428,0.5826,0.6858
84,1227,0,0.3160,0.2425,0.5850,0.6856
85,1227,0,0.3194,0.2429,0.5863,0.6855
86,1227,0,0.3224,0.2429,0.5884,0.6854
87,1227,0,0.3245,0.2438,0.5910,0.6853
88,1227,0,0.3271,0.2442,0.5931,0.6850
89,1227,0,0.3324,0.2442,0.5949,0.6851
90,1227,0,0.3368,0.2441,0.5966,0.6851
91,1227,0,0.3418,0.2436,0.5986,0.6851
92,1227,0,0.3448,0.2430,0.6011,0.6849
93,1227,0,0.3465,0.2429,0.6048,0.6847
94,1227,0,0.3473,0.2428,0.6079,0.6847
95,1227,0,0.3484,0.2426,0.6119,0.6845
96,1227,0,0.3493,0.2427,0.6179,0.6847
97,1227,0,0.3493,0.2421,0.6292,0.6848
98,1227,0,0.3492,0.2418,0.6392,0.6848
99,1227,0,0.3497,0.2425,0.6401,0.6847
100,1227,0,0.3497,0.2429,0.6377,0.6847
101,1227,0,0.3508,0.2426,0.6357,0.6847
102,1227,0,0.3524,0.2421,0.6320,0.6848
103,1227,0,0.3533,0.2418,0.6276,0.6848
104,1227,0,0.3537,0.2417,0.6253,0.6852
105,1227,0,0.3538,0.2414,0.6232,0.6854
106,1227,0,0.3538,0.2413,0.6204,0.6854
107,1227,0,0.3531,0.2411,0.6187,0.6854
108,1227,0,0.3529,0.2409,0.6174,0.6854
109,1227,0,0.3525,0.2409,0.6167,0.6855
110,1227,0,0.3526,0.2409,0.6165,0.6855
111,1227,0,0.3522,0.2408,0.6164,0.6855
112,1227,0,0.3553,0.2414,0.6154,0.6863
113,1227,0,0.3536,0.2409,0.6153,0.6860
114,1227,0,0.3522,0.2404,0.6135,0.6859
115,1227,0,0.3507,0.2402,0.6110,0.6858
116,1227,0,0.3502,0.2402,0.6097,0.6858
117,1227,0,0.3489,0.2401,0.6071,0.6856
118,1227,0,0.3470,0.2396,0.6064,0.6857
119,1227,0,0.3462,0.2398,0.6063,0.6866
120,1227,0,0.3459,0.2399,0.6068,0.6859
121,1227,0,0.3462,0.2405,0.6058,0.6868
122,1227,0,0.3471,0.2409,0.6058,0.6869
123,1227,0,0.3480,0.2413,0.6039,0.6866
124,1227,0,0.3486,0.2420,0.6027,0.6865
125,1227,0,0.3480,0.2421,0.6020,0.6865
126,1227,0,0.3461,0.2421,0.5996,0.6864
127,1227,0,0.3436,0.2419,0.5994,0.6857
128,1227,0,0.3400,0.2423,0.5965,0.6855
129,1227,0,0.3356,0.2432,0.5930,0.6856
130,1227,0,0.3320,0.2438,0.5924,0.6857
131,1227,0,0.3273,0.2441,0.5916,0.6855
132,1227,0,0.3233,0.2446,0.5889,0.6854
133,1227,0,0.3212,0.2450,0.5852,0.6855
134,1227,0,0.3175,0.2455,0.5803,0.6857
135,1227,0,0.3147,0.2449,0.5748,0.6863
136,1227,0,0.3103,0.2454,0.5712,0.6860
137,1227,0,0.3060,0.2458,0.5668,0.6862
138,1227,0,0.3014,0.2458,0.5663,0.6859
139,1227,0,0.2974,0.2461,0.5659,0.6857
140,1227,0,0.2926,0.2464,0.5664,0.6857
141,1227,0,0.2893,0.2468,0.5667,0.6857
142,1227,0,0.2849,0.2471,0.5666,0.6858
143,1227,0,0.2815,0.2475,0.5666,0.6859
144,1227,0,0.2783,0.2478,0.5667,0.6860
145,1227,0,0.2755,0.2482,0.5670,0.6860
146,1227,0,0.2725,0.2483,0.5675,0.6859
147,1227,0,0.2697,0.2486,0.5677,0.6857
148,1227,0,0.2675,0.2478,0.5679,0.6856
149,1227,0,0.2654,0.2480,0.5677,0.6856
150,1227,0,0.2637,0.2472,0.5677,0.6857
151,1227,0,0.2630,0.2471,0.5676,0.6856
