# resolution: 1080,1920
frame,track_id,class,x1_norm,y1_norm,x2_norm,y2_norm
0,1541,0,0.2851,0.1484,0.7909,0.7671
1,1541,0,0.3078,0.1318,0.7154,0.8099
2,1541,0,0.3176,0.1240,0.6821,0.8306
3,1541,0,0.3208,0.1205,0.6714,0.8392
4,1541,0,0.3216,0.1188,0.6678,0.8427
5,1541,0,0.3216,0.1181,0.6669,0.8439
6,1541,0,0.3210,0.1177,0.6668,0.8442
7,1541,0,0.3205,0.1176,0.6669,0.8441
8,1541,0,0.3202,0.1171,0.6671,0.8440
9,1541,0,0.3198,0.1175,0.6674,0.8435
10,1541,0,0.3193,0.1174,0.6677,0.8432
11,1541,0,0.3187,0.1176,0.6679,0.8427
12,1541,0,0.3180,0.1178,0.6682,0.8418
13,1541,0,0.3174,0.1176,0.6683,0.8414
14,1541,0,0.3166,0.1182,0.6685,0.8408
15,1541,0,0.3154,0.1192,0.6688,0.8406
16,1541,0,0.3153,0.1195,0.6692,0.8402
17,1541,0,0.3147,0.1200,0.6694,0.8399
18,1541,0,0.3138,0.1213,0.6692,0.8399
19,1541,0,0.3127,0.1214,0.6690,0.8398
20,1541,0,0.3120,0.1216,0.6687,0.8396
21,1541,0,0.3116,0.1216,0.6686,0.8397
22,1541,0,0.3111,0.1216,0.6684,0.8396
23,1541,0,0.3101,0.1218,0.6682,0.8398
24,1541,0,0.3090,0.1216,0.6683,0.8389
25,1541,0,0.3085,0.1213,0.6683,0.8382
26,1541,0,0.3087,0.1209,0.6675,0.8389
27,1541,0,0.3090,0.1213,0.6671,0.8392
28,1541,0,0.3096,0.1214,0.6670,0.8391
29,1541,0,0.3096,0.1221,0.6671,0.8392
30,1541,0,0.3092,0.1225,0.6682,0.8386
31,1541,0,0.3091,0.1229,0.6677,0.8390
32,1541,0,0.3089,0.1228,0.6676,0.8394
33,1541,0,0.3091,0.1218,0.6676,0.8395
34,1541,0,0.3090,0.1216,0.6676,0.8395
35,1541,0,0.3088,0.1210,0.6677,0.8397
36,1541,0,0.3089,0.1213,0.6677,0.8398
37,1541,0,0.3090,0.1209,0.6678,0.8397
38,1541,0,0.3089,0.1210,0.6678,0.8400
39,1541,0,0.3087,0.1209,0.6678,0.8399
40,1541,0,0.3088,0.1211,0.6677,0.8401
41,1541,0,0.3088,0.1214,0.6676,0.8402
42,1541,0,0.3090,0.1216,0.6676,0.8402
43,1541,0,0.3089,0.1221,0.6676,0.8402
44,1541,0,0.3120,0.1191,0.6680,0.8331
45,1541,0,0.3103,0.1211,0.6678,0.8373
46,1541,0,0.3098,0.1216,0.6676,0.8389
47,1541,0,0.3092,0.1217,0.6675,0.8394
48,1541,0,0.3086,0.1211,0.6674,0.8395
49,1541,0,0.3087,0.1211,0.6673,0.8396
50,1541,0,0.3083,0.1210,0.6672,0.8396
51,1541,0,0.3111,0.1177,0.6677,0.8326
52,1541,0,0.3119,0.1162,0.6680,0.8294
53,1541,0,0.3121,0.1156,0.6680,0.8284
54,1541,0,0.3120,0.1160,0.6679,0.8275
55,1541,0,0.3120,0.1164,0.6679,0.8271
56,1541,0,0.3090,0.1186,0.6674,0.8351
57,1541,0,0.3080,0.1188,0.6673,0.8381
58,1541,0,0.3077,0.1183,0.6672,0.8392
59,1541,0,0.3077,0.1180,0.6671,0.8395
60,1541,0,0.3079,0.1186,0.6670,0.8396
61,1541,0,0.3078,0.1189,0.6670,0.8397
62,1541,0,0.3079,0.1189,0.6671,0.8398
63,1541,0,0.3078,0.1182,0.6672,0.8396
64,1541,0,0.3081,0.1182,0.6674,0.8393
65,1541,0,0.3081,0.1183,0.6674,0.8392
66,1541,0,0.3078,0.1181,0.6675,0.8391
67,1541,0,0.3078,0.1181,0.6674,0.8390
68,1541,0,0.3075,0.1185,0.6674,0.8392
69,1541,0,0.3071,0.1179,0.6673,0.8393
70,1541,0,0.3069,0.1175,0.6674,0.8391
71,1541,0,0.3068,0.1175,0.6674,0.8392
72,1541,0,0.3067,0.1178,0.6673,0.8391
73,1541,0,0.3066,0.1180,0.6672,0.8391
74,1541,0,0.3066,0.1183,0.6672,0.8392
75,1541,0,0.3067,0.1184,0.6671,0.8391
76,1541,0,0.3066,0.1181,0.6671,0.8390
77,1541,0,0.3064,0.1179,0.6672,0.8390
78,1541,0,0.3062,0.1176,0.6673,0.8393
79,1541,0,0.3063,0.1176,0.6674,0.8393
80,1541,0,0.3066,0.1180,0.6673,0.8393
81,1541,0,0.3067,0.1179,0.6673,0.8393
82,1541,0,0.3068,0.1188,0.6674,0.8391
83,1541,0,0.3065,0.1198,0.6675,0.8392
84,1541,0,0.3060,0.1209,0.6675,0.8394
85,1541,0,0.3052,0.1212,0.6675,0.8394
86,1541,0,0.3045,0.1211,0.6673,0.8396
87,1541,0,0.3045,0.1205,0.6672,0.8395
88,1541,0,0.3045,0.1199,0.6672,0.8393
89,1541,0,0.3071,0.1178,0.6670,0.8317
90,1541,0,0.3054,0.1191,0.6672,0.8368
91,1541,0,0.3046,0.1193,0.6672,0.8387
92,1541,0,0.3037,0.1195,0.6682,0.8388
93,1541,0,0.3034,0.1201,0.6687,0.8387
94,1541,0,0.3036,0.1204,0.6678,0.8396
95,1541,0,0.3036,0.1210,0.6673,0.8399
96,1541,0,0.3036,0.1211,0.6670,0.8404
97,1541,0,0.3039,0.1207,0.6670,0.8405
98,1541,0,0.3043,0.1204,0.6671,0.8407
99,1541,0,0.3046,0.1210,0.6671,0.8408
100,1541,0,0.3048,0.1213,0.6670,0.8410
101,1541,0,0.3051,0.1212,0.6670,0.8411
102,1541,0,0.3052,0.1210,0.6669,0.8410
103,1541,0,0.3052,0.1211,0.6669,0.8410
104,1541,0,0.3052,0.1212,0.6668,0.8410
105,1541,0,0.3051,0.1218,0.6667,0.8409
106,1541,0,0.3048,0.1218,0.6666,0.8410
107,1541,0,0.3045,0.1219,0.6664,0.8409
108,1541,0,0.3046,0.1221,0.6663,0.8409
109,1541,0,0.3048,0.1218,0.6662,0.8409
110,1541,0,0.3047,0.1218,0.6661,0.8409
111,1541,0,0.3045,0.1215,0.6661,0.8409
112,1541,0,0.3044,0.1214,0.6661,0.8408
113,1541,0,0.3044,0.1213,0.6662,0.8407
114,1541,0,0.3049,0.1209,0.6659,0.8409
115,1541,0,0.3044,0.1210,0.6658,0.8410
116,1541,0,0.3037,0.1221,0.6660,0.8413
117,1541,0,0.3035,0.1226,0.6662,0.8413
118,1541,0,0.3034,0.1224,0.6664,0.8415
119,1541,0,0.3033,0.1216,0.6663,0.8415
120,1541,0,0.3032,0.1210,0.6662,0.8414
121,1541,0,0.3031,0.1207,0.6662,0.8413
122,1541,0,0.3030,0.1206,0.6663,0.8413
123,1541,0,0.3030,0.1207,0.6664,0.8416
124,1541,0,0.3030,0.1206,0.6666,0.8418
125,1541,0,0.3030,0.1204,0.6666,0.8418
126,1541,0,0.3029,0.1204,0.6665,0.8419
127,1541,0,0.3028,0.1206,0.6663,0.8417
128,1541,0,0.3030,0.1204,0.6662,0.8408
129,1541,0,0.3032,0.1206,0.6661,0.8405
130,1541,0,0.3033,0.1206,0.6661,0.8406
131,1541,0,0.3034,0.1208,0.6663,0.8405
132,1541,0,0.3034,0.1209,0.6662,0.8404
133,1541,0,0.3033,0.1206,0.6663,0.8403
134,1541,0,0.3033,0.1206,0.6663,0.8402
135,1541,0,0.3032,0.1204,0.6663,0.8402
136,1541,0,0.3030,0.1202,0.6664,0.8403
137,1541,0,0.3027,0.1199,0.6664,0.8402
138,1541,0,0.3025,0.1199,0.6663,0.8402
139,1541,0,0.3024,0.1197,0.6661,0.8401
140,1541,0,0.3026,0.1192,0.6660,0.8402
141,1541,0,0.3027,0.1196,0.6658,0.8402
142,1541,0,0.3020,0.1201,0.6657,0.8404
143,1541,0,0.3051,0.1185,0.6657,0.8324
144,1541,0,0.3031,0.1214,0.6657,0.8373
145,1541,0,0.3013,0.1230,0.6670,0.8388
146,1541,0,0.3009,0.1245,0.6674,0.8391
147,1541,0,0.3010,0.1250,0.6676,0.8392
148,1541,0,0.3010,0.1251,0.6677,0.8395
149,1541,0,0.3010,0.1252,0.6675,0.8394
150,1541,0,0.3013,0.1255,0.6666,0.8402
151,1541,0,0.3011,0.1255,0.6661,0.8403
152,1541,0,0.3005,0.1252,0.6670,0.8399
153,1541,0,0.3004,0.1253,0.6673,0.8395
154,1541,0,0.3008,0.1254,0.6675,0.8394
155,1541,0,0.3011,0.1254,0.6675,0.8393
156,1541,0,0.3013,0.1254,0.6673,0.8391
157,1541,0,0.3014,0.1248,0.6670,0.8390
158,1541,0,0.3012,0.1248,0.6668,0.8391
159,1541,0,0.3010,0.1247,0.6666,0.8387
160,1541,0,0.3010,0.1249,0.6666,0.8386
161,1541,0,0.3007,0.1249,0.6664,0.8387
162,1541,0,0.3007,0.1252,0.6662,0.8388
163,1541,0,0.3005,0.1255,0.6659,0.8386
164,1541,0,0.3001,0.1255,0.6657,0.8383
165,1541,0,0.3007,0.1258,0.6656,0.8384
166,1541,0,0.3015,0.1261,0.6654,0.8388
167,1541,0,0.3017,0.1262,0.6653,0.8387
168,1541,0,0.3018,0.1262,0.6650,0.8385
169,1541,0,0.3014,0.1264,0.6645,0.8387
170,1541,0,0.3012,0.1266,0.6640,0.8391
171,1541,0,0.3008,0.1266,0.6637,0.8395
172,1541,0,0.3000,0.1266,0.6633,0.8393
173,1541,0,0.2992,0.1263,0.6633,0.8391
174,1541,0,0.2988,0.1262,0.6631,0.8389
175,1541,0,0.2979,0.1265,0.6631,0.8387
176,1541,0,0.2968,0.1268,0.6631,0.8385
177,1541,0,0.2960,0.1265,0.6630,0.8384
178,1541,0,0.2955,0.1264,0.6630,0.8383
179,1541,0,0.2953,0.1263,0.6629,0.8381
180,1541,0,0.2955,0.1264,0.6631,0.8382
181,1541,0,0.2953,0.1263,0.6634,0.8383
182,1541,0,0.2949,0.1263,0.6632,0.8384
183,1541,0,0.2944,0.1261,0.6633,0.8383
184,1541,0,0.2942,0.1261,0.6635,0.8384
185,1541,0,0.2939,0.1263,0.6634,0.8385
186,1541,0,0.2939,0.1262,0.6633,0.8386
187,1541,0,0.2936,0.1263,0.6631,0.8387
188,1541,0,0.2941,0.1268,0.6633,0.8385
189,1541,0,0.2938,0.1265,0.6633,0.8383
190,1541,0,0.2941,0.1256,0.6634,0.8381
191,1541,0,0.2943,0.1250,0.6638,0.8379
192,1541,0,0.2949,0.1252,0.6642,0.8380
193,1541,0,0.2956,0.1254,0.6647,0.8380
194,1541,0,0.2959,0.1252,0.6650,0.8379
195,1541,0,0.2960,0.1250,0.6653,0.8382
196,1541,0,0.2968,0.1250,0.6656,0.8384
197,1541,0,0.2969,0.1246,0.6658,0.8386
198,1541,0,0.2974,0.1246,0.6660,0.8387
199,1541,0,0.2982,0.1248,0.6663,0.8385
200,1541,0,0.2994,0.1247,0.6666,0.8380
201,1541,0,0.2999,0.1245,0.6655,0.8384
202,1541,0,0.3019,0.1247,0.6652,0.8387
203,1541,0,0.3033,0.1246,0.6652,0.8386
204,1541,0,0.3041,0.1241,0.6652,0.8386
205,1541,0,0.3044,0.1236,0.6653,0.8388
206,1541,0,0.3052,0.1231,0.6656,0.8389
207,1541,0,0.3062,0.1230,0.6658,0.8391
208,1541,0,0.3067,0.1230,0.6660,0.8391
209,1541,0,0.3072,0.1220,0.6660,0.8393
210,1541,0,0.3078,0.1216,0.6662,0.8395
211,1541,0,0.3081,0.1211,0.6663,0.8398
212,1541,0,0.3082,0.1217,0.6663,0.8396
213,1541,0,0.3111,0.1184,0.6670,0.8329
214,1541,0,0.3091,0.1210,0.6669,0.8370
215,1541,0,0.3114,0.1189,0.6671,0.8324
216,1541,0,0.3095,0.1206,0.6672,0.8373
217,1541,0,0.3117,0.1186,0.6677,0.8319
218,1541,0,0.3097,0.1202,0.6676,0.8371
219,1541,0,0.3090,0.1210,0.6675,0.8390
220,1541,0,0.3087,0.1209,0.6674,0.8393
221,1541,0,0.3086,0.1201,0.6675,0.8392
222,1541,0,0.3086,0.1201,0.6675,0.8393
223,1541,0,0.3086,0.1204,0.6676,0.8393
224,1541,0,0.3087,0.1204,0.6676,0.8394
225,1541,0,0.3091,0.1202,0.6678,0.8396
226,1541,0,0.3092,0.1202,0.6680,0.8396
227,1541,0,0.3095,0.1204,0.6679,0.8392
228,1541,0,0.3097,0.1200,0.6678,0.8389
229,1541,0,0.3093,0.1199,0.6679,0.8389
230,1541,0,0.3085,0.1197,0.6680,0.8388
231,1541,0,0.3080,0.1194,0.6679,0.8386
232,1541,0,0.3076,0.1192,0.6678,0.8386
233,1541,0,0.3074,0.1189,0.6676,0.8385
234,1541,0,0.3074,0.1186,0.6678,0.8382
235,1541,0,0.3076,0.1184,0.6680,0.8382
236,1541,0,0.3077,0.1181,0.6681,0.8382
237,1541,0,0.3081,0.1182,0.6681,0.8384
238,1541,0,0.3085,0.1185,0.6680,0.8383
239,1541,0,0.3088,0.1193,0.6680,0.8379
240,1541,0,0.3116,0.1172,0.6685,0.8306
