pts,frame_type,source,confidence,cx,cy,w,h
0,I,DET,0.92,3.5063,3.62075,1.4392,2.3401
512,B,PROP,0.92,3.4965777777777776,3.6134583333333334,1.4392,2.3401
1024,B,PROP,0.92,3.4917166666666666,3.5915833333333333,1.4392,2.3401
1536,P,PROP,0.92,3.4917166666666666,3.5897604166666666,1.4392,2.3401
2048,B,PROP,0.92,3.499818518518518,3.585203125,1.4392,2.3401
2560,B,PROP,0.92,3.493337037037037,3.585203125,1.4392,2.3401
3072,P,PROP,0.92,3.4917166666666666,3.5861145833333334,1.4392,2.3401
3584,B,PROP,0.92,3.4868555555555556,3.587026041666667,1.4392,2.3401
4096,B,PROP,0.92,3.4852351851851853,3.590671875,1.4392,2.3401
4608,P,PROP,0.92,3.4852351851851853,3.594317708333333,1.4392,2.3401
5120,B,PROP,0.92,3.472272222222222,3.602520833333333,1.4392,2.3401
5632,B,PROP,0.92,3.457688888888889,3.6061666666666663,1.4392,2.3401
6144,P,PROP,0.92,3.441485185185185,3.6061666666666663,1.4392,2.3401
6656,B,PROP,0.92,3.428522222222222,3.603432291666666,1.4392,2.3401
7168,B,PROP,0.92,3.4187999999999996,3.583380208333333,1.4392,2.3401
7680,P,PROP,0.92,3.4171796296296293,3.5615052083333327,1.4392,2.3401
8192,B,PROP,0.92,3.4058370370370366,3.5396302083333326,1.4392,2.3401
8704,B,PROP,0.92,3.4058370370370366,3.5195781249999993,1.4392,2.3401
9216,P,PROP,0.92,3.409077777777777,3.4986145833333326,1.4392,2.3401
9728,B,PROP,0.92,3.409077777777777,3.4822083333333325,1.4392,2.3401
10240,B,PROP,0.92,3.412318518518518,3.4712708333333326,1.4392,2.3401
10752,P,PROP,0.92,3.4236611111111106,3.4402812499999995,1.4392,2.3401
11264,B,PROP,0.92,3.430142592592592,3.425697916666666,1.4392,2.3401
11776,B,PROP,0.92,3.430142592592592,3.4266093749999995,1.4392,2.3401
12288,P,PROP,0.92,3.436624074074073,3.427520833333333,1.4392,2.3401
12800,B,PROP,0.92,3.441485185185184,3.427520833333333,1.4392,2.3401
13312,B,PROP,0.92,3.444725925925925,3.4293437499999997,1.4392,2.3401
13824,P,PROP,0.92,3.444725925925925,3.432989583333333,1.4392,2.3401
14336,B,PROP,0.92,3.4382444444444435,3.441192708333333,1.4392,2.3401
14848,B,PROP,0.92,3.4204203703703695,3.446661458333333,1.4392,2.3401
15360,I,DET,0.92,3.6175999999999995,3.7866500000000003,1.6576,2.9141
15872,B,PROP,0.92,3.596535185185185,3.7930302083333336,1.6576,2.9141
16384,B,PROP,0.92,3.591674074074074,3.7848270833333335,1.6576,2.9141
16896,P,PROP,0.92,3.5949148148148145,3.7547489583333333,1.6576,2.9141
17408,B,PROP,0.92,3.609498148148148,3.723759375,1.6576,2.9141
17920,B,PROP,0.92,3.6127388888888885,3.6909468750000003,1.6576,2.9141
18432,P,PROP,0.92,3.628942592592592,3.6508427083333337,1.6576,2.9141
18944,B,PROP,0.92,3.6354240740740735,3.62805625,1.6576,2.9141
19456,B,PROP,0.92,3.6305629629629625,3.613472916666667,1.6576,2.9141
19968,P,PROP,0.92,3.61922037037037,3.5915979166666667,1.6576,2.9141
20480,B,PROP,0.92,3.5997759259259254,3.5788375,1.6576,2.9141
20992,B,PROP,0.92,3.598155555555555,3.5606083333333336,1.6576,2.9141
21504,P,PROP,0.92,3.603016666666666,3.5414677083333337,1.6576,2.9141
22016,B,PROP,0.92,3.603016666666666,3.5359989583333338,1.6576,2.9141
22528,B,PROP,0.92,3.603016666666666,3.5414677083333337,1.6576,2.9141
23040,P,PROP,0.92,3.6175999999999995,3.5405562500000003,1.6576,2.9141
23552,B,PROP,0.92,3.614359259259259,3.5405562500000003,1.6576,2.9141
24064,B,PROP,0.92,3.62084074074074,3.55149375,1.6576,2.9141
24576,P,PROP,0.92,3.6224611111111105,3.558785416666667,1.6576,2.9141
25088,B,PROP,0.92,3.62084074074074,3.559696875,1.6576,2.9141
25600,B,PROP,0.92,3.6273222222222214,3.569722916666667,1.6576,2.9141
26112,P,PROP,0.92,3.6289425925925918,3.5606083333333336,1.6576,2.9141
26624,B,PROP,0.92,3.6159796296296287,3.5141239583333337,1.6576,2.9141
27136,B,PROP,0.92,3.6143592592592584,3.450321875,1.6576,2.9141
27648,P,PROP,0.92,3.6013962962962953,3.391988541666667,1.6576,2.9141
28160,B,PROP,0.92,3.586812962962962,3.35461875,1.6576,2.9141
28672,B,PROP,0.92,3.564127777777777,3.324540625,1.6576,2.9141
29184,P,PROP,0.92,3.5576462962962956,3.300842708333333,1.6576,2.9141
29696,B,PROP,0.92,3.564127777777777,3.283525,1.6576,2.9141
30208,B,PROP,0.92,3.5965351851851843,3.2498010416666667,1.6576,2.9141
30720,I,DET,0.92,3.6077999999999997,4.37115,2.2554,4.1727
31232,B,PROP,0.92,3.632105555555555,4.350186458333334,2.2554,4.1727
31744,B,PROP,0.92,3.6531703703703697,4.350186458333334,2.2554,4.1727
32256,P,PROP,0.92,3.6645129629629625,4.355655208333334,2.2554,4.1727
32768,B,PROP,0.92,3.666133333333333,4.3611239583333345,2.2554,4.1727
33280,B,PROP,0.92,3.666133333333333,4.369327083333334,2.2554,4.1727
33792,P,PROP,0.92,3.6531703703703697,4.380264583333334,2.2554,4.1727
34304,B,PROP,0.92,3.641827777777777,4.386644791666668,2.2554,4.1727
34816,B,PROP,0.92,3.619142592592592,4.393936458333334,2.2554,4.1727
35328,P,PROP,0.92,3.619142592592592,4.4039625000000004,2.2554,4.1727
35840,B,PROP,0.92,3.619142592592592,4.404873958333334,2.2554,4.1727
36352,B,PROP,0.92,3.6304851851851847,4.357478125,2.2554,4.1727
36864,P,PROP,0.92,3.6483092592592588,4.290941666666667,2.2554,4.1727
37376,B,PROP,0.92,3.6645129629629625,4.2171135416666665,2.2554,4.1727
37888,B,PROP,0.92,3.666133333333333,4.166071875,2.2554,4.1727
38400,P,PROP,0.92,3.6466888888888884,4.159691666666666,2.2554,4.1727
38912,B,PROP,0.92,3.622383333333333,4.155134374999999,2.2554,4.1727
39424,B,PROP,0.92,3.6061796296296293,4.151488541666666,2.2554,4.1727
39936,P,PROP,0.92,3.5980777777777777,4.1460197916666655,2.2554,4.1727
40448,B,PROP,0.92,3.5883555555555553,4.150577083333332,2.2554,4.1727
40960,B,PROP,0.92,3.573772222222222,4.152399999999999,2.2554,4.1727
41472,P,PROP,0.92,3.5640499999999995,4.161514583333332,2.2554,4.1727
41984,B,PROP,0.92,3.5348833333333327,4.171540624999999,2.2554,4.1727
42496,B,PROP,0.92,3.5202999999999993,4.187946874999999,2.2554,4.1727
43008,P,PROP,0.92,3.5040962962962956,4.190681249999999,2.2554,4.1727
43520,B,PROP,0.92,3.500855555555555,4.196149999999999,2.2554,4.1727
44032,B,PROP,0.92,3.495994444444444,4.199795833333333,2.2554,4.1727
44544,P,PROP,0.92,3.508957407407407,4.202530208333333,2.2554,4.1727
45056,B,PROP,0.92,3.539744444444444,4.202530208333333,2.2554,4.1727
45568,B,PROP,0.92,3.5543277777777775,4.210733333333333,2.2554,4.1727
46080,I,DET,0.92,3.6974,4.5234,3.0618,4.928
46592,B,PROP,0.92,3.6163814814814814,4.527045833333333,3.0618,4.928
47104,B,PROP,0.92,3.548325925925926,4.536,3.0618,4.928
47616,P,PROP,0.92,3.4397611111111113,4.536,3.0618,4.928
48128,B,PROP,0.92,3.329575925925926,4.536,3.0618,4.928
48640,B,PROP,0.92,3.233974074074074,4.536,3.0618,4.928
49152,P,PROP,0.92,3.1902240740740737,4.528708333333333,3.0618,4.928
49664,B,PROP,0.92,3.1351314814814812,4.527796875,3.0618,4.928
50176,B,PROP,0.92,3.1399925925925922,4.536,3.0618,4.928
50688,P,PROP,0.92,3.144853703703703,4.536,3.0618,4.928
51200,B,PROP,0.92,3.292307407407407,4.536,3.0618,4.928
51712,B,PROP,0.92,3.2680018518518517,4.532354166666666,3.0618,4.928
52224,P,PROP,0.92,3.3376777777777775,4.524151041666666,3.0618,4.928
52736,B,PROP,0.92,3.370085185185185,4.514125,3.0618,4.928
53248,B,PROP,0.92,3.3376777777777775,4.501364583333333,3.0618,4.928
53760,P,PROP,0.92,3.3376777777777775,4.493161458333334,3.0618,4.928
54272,B,PROP,0.92,3.3717055555555553,4.489515625,3.0618,4.928
54784,B,PROP,0.92,3.413835185185185,4.4858697916666666,3.0618,4.928
55296,P,PROP,0.92,3.38952962962963,4.484046875,3.0618,4.928
55808,B,PROP,0.92,3.3538814814814817,4.482223958333333,3.0618,4.928
56320,B,PROP,0.92,3.3409185185185186,4.4858697916666666,3.0618,4.928
56832,P,PROP,0.92,3.3344370370370373,4.484958333333333,3.0618,4.928
57344,B,PROP,0.92,3.3409185185185186,4.4813125,3.0618,4.928
57856,B,PROP,0.92,3.329575925925926,4.474932291666666,3.0618,4.928
58368,P,PROP,0.92,3.3392981481481483,4.472197916666666,3.0618,4.928
58880,B,PROP,0.92,3.368464814814815,4.4694635416666655,3.0618,4.928
59392,B,PROP,0.92,3.386288888888889,4.466729166666665,3.0618,4.928
59904,P,PROP,0.92,3.402492592592593,4.470374999999999,3.0618,4.928
60416,B,PROP,0.92,3.426798148148148,4.466729166666665,3.0618,4.928
60928,B,PROP,0.92,3.4543444444444447,4.463994791666665,3.0618,4.928
61440,I,DET,0.92,3.9382,4.547899999999999,2.7160000000000006,4.845400000000001
61952,B,PROP,0.92,3.943061111111111,4.542431249999999,2.7160000000000006,4.845400000000001
62464,B,PROP,0.92,3.941440740740741,4.520556249999999,2.7160000000000006,4.845400000000001
62976,P,PROP,0.92,3.941440740740741,4.510530208333333,2.7160000000000006,4.845400000000001
63488,B,PROP,0.92,3.9398203703703705,4.508707291666666,2.7160000000000006,4.845400000000001
64000,B,PROP,0.92,3.93657962962963,4.510530208333333,2.7160000000000006,4.845400000000001
64512,P,PROP,0.92,3.920375925925926,4.516910416666667,2.7160000000000006,4.845400000000001
65024,B,PROP,0.92,3.897690740740741,4.525113541666666,2.7160000000000006,4.845400000000001
65536,B,PROP,0.92,3.8814870370370373,4.528759375,2.7160000000000006,4.845400000000001
66048,P,PROP,0.92,3.855561111111111,4.577299999999999,2.7160000000000006,4.845400000000001
66560,B,PROP,0.92,3.832875925925926,4.569096875,2.7160000000000006,4.845400000000001
67072,B,PROP,0.92,3.836116666666667,4.577299999999999,2.7160000000000006,4.845400000000001
67584,P,PROP,0.92,3.840977777777778,4.577299999999999,2.7160000000000006,4.845400000000001
68096,B,PROP,0.92,3.8523203703703706,4.577299999999999,2.7160000000000006,4.845400000000001
68608,B,PROP,0.92,3.860422222222222,4.577299999999999,2.7160000000000006,4.845400000000001
69120,P,PROP,0.92,3.8620425925925925,4.577299999999999,2.7160000000000006,4.845400000000001
69632,B,PROP,0.92,3.8750055555555556,4.577299999999999,2.7160000000000006,4.845400000000001
70144,B,PROP,0.92,3.881487037037037,4.5754770833333325,2.7160000000000006,4.845400000000001
70656,P,PROP,0.92,3.881487037037037,4.564539583333333,2.7160000000000006,4.845400000000001
71168,B,PROP,0.92,3.89445,4.552690624999999,2.7160000000000006,4.845400000000001
71680,B,PROP,0.92,3.899311111111111,4.549044791666666,2.7160000000000006,4.845400000000001
72192,P,PROP,0.92,3.9074129629629626,4.5435760416666655,2.7160000000000006,4.845400000000001
72704,B,PROP,0.92,3.921996296296296,4.577299999999999,2.7160000000000006,4.845400000000001
73216,B,PROP,0.92,3.9317185185185184,4.426909374999999,2.7160000000000006,4.845400000000001
73728,P,PROP,0.92,3.943061111111111,4.392273958333333,2.7160000000000006,4.845400000000001
74240,B,PROP,0.92,3.946301851851852,4.384070833333333,2.7160000000000006,4.845400000000001
74752,B,PROP,0.92,3.986811111111111,4.425086458333333,2.7160000000000006,4.845400000000001
75264,P,PROP,0.92,3.986811111111111,4.436935416666667,2.7160000000000006,4.845400000000001
75776,B,PROP,0.92,3.986811111111111,4.463367708333333,2.7160000000000006,4.845400000000001
76288,B,PROP,0.92,3.9981537037037036,4.484331249999999,2.7160000000000006,4.845400000000001
76800,I,DET,0.92,3.86505,4.110399999999999,1.8081000000000003,3.6806
77312,B,PROP,0.92,3.876392592592593,4.155061458333333,1.8081000000000003,3.6806
77824,B,PROP,0.92,3.881253703703704,4.211571875,1.8081000000000003,3.6806
78336,P,PROP,0.92,3.882874074074074,4.26899375,1.8081000000000003,3.6806
78848,B,PROP,0.92,3.8925962962962966,4.2954260416666665,1.8081000000000003,3.6806
79360,B,PROP,0.92,3.8974574074074075,4.308186458333333,1.8081000000000003,3.6806
79872,P,PROP,0.92,3.903938888888889,4.305452083333333,1.8081000000000003,3.6806
80384,B,PROP,0.92,3.91042037037037,4.301806249999999,1.8081000000000003,3.6806
80896,B,PROP,0.92,3.913661111111111,4.294514583333333,1.8081000000000003,3.6806
81408,P,PROP,0.92,3.915281481481481,4.2817541666666665,1.8081000000000003,3.6806
81920,B,PROP,0.92,3.9120407407407405,4.271728125,1.8081000000000003,3.6806
82432,B,PROP,0.92,3.918522222222222,4.261702083333334,1.8081000000000003,3.6806
82944,P,PROP,0.92,3.918522222222222,4.253498958333334,1.8081000000000003,3.6806
83456,B,PROP,0.92,3.918522222222222,4.250764583333334,1.8081000000000003,3.6806
83968,B,PROP,0.92,3.923383333333333,4.25805625,1.8081000000000003,3.6806
84480,P,PROP,0.92,3.9347259259259255,4.283577083333333,1.8081000000000003,3.6806
84992,B,PROP,0.92,3.9460685185185183,4.300894791666667,1.8081000000000003,3.6806
85504,B,PROP,0.92,3.9655129629629626,4.3182125000000005,1.8081000000000003,3.6806
86016,P,PROP,0.92,3.989818518518518,4.342821875,1.8081000000000003,3.6806
86528,B,PROP,0.92,4.012503703703703,4.365608333333333,1.8081000000000003,3.6806
87040,B,PROP,0.92,4.023846296296296,4.402066666666666,1.8081000000000003,3.6806
87552,P,PROP,0.92,4.023846296296296,4.433967708333333,1.8081000000000003,3.6806
88064,B,PROP,0.92,4.022225925925925,4.455842708333333,1.8081000000000003,3.6806
88576,B,PROP,0.92,4.025466666666666,4.474071875,1.8081000000000003,3.6806
89088,P,PROP,0.92,4.030327777777777,4.4932125,1.8081000000000003,3.6806
89600,B,PROP,0.92,4.030327777777777,4.496858333333334,1.8081000000000003,3.6806
90112,B,PROP,0.92,4.020605555555555,4.503238541666668,1.8081000000000003,3.6806
90624,P,PROP,0.92,4.010883333333333,4.550634375000001,1.8081000000000003,3.6806
91136,B,PROP,0.92,4.010883333333333,4.489566666666668,1.8081000000000003,3.6806
91648,B,PROP,0.92,4.010883333333333,4.470426041666667,1.8081000000000003,3.6806
92160,I,DET,0.92,3.69845,3.7561999999999998,1.4483000000000001,2.7314
92672,B,PROP,0.92,3.704931481481481,3.75073125,1.4483000000000001,2.7314
93184,B,PROP,0.92,3.716274074074074,3.7516427083333332,1.4483000000000001,2.7314
93696,P,PROP,0.92,3.7195148148148145,3.7662260416666666,1.4483000000000001,2.7314
94208,B,PROP,0.92,3.709792592592592,3.7789864583333332,1.4483000000000001,2.7314
94720,B,PROP,0.92,3.7016907407407404,3.7890125,1.4483000000000001,2.7314
95232,P,PROP,0.92,3.70007037037037,3.812710416666667,1.4483000000000001,2.7314
95744,B,PROP,0.92,3.69845,3.824559375,1.4483000000000001,2.7314
96256,B,PROP,0.92,3.69845,3.8446114583333335,1.4483000000000001,2.7314
96768,P,PROP,0.92,3.704931481481481,3.872866666666667,1.4483000000000001,2.7314
97280,B,PROP,0.92,3.7081722222222218,3.90385625,1.4483000000000001,2.7314
97792,B,PROP,0.92,3.7033111111111108,3.913882291666667,1.4483000000000001,2.7314
98304,P,PROP,0.92,3.7081722222222218,3.9266427083333335,1.4483000000000001,2.7314
98816,B,PROP,0.92,3.7081722222222218,3.927554166666667,1.4483000000000001,2.7314
99328,B,PROP,0.92,3.7081722222222218,3.9266427083333335,1.4483000000000001,2.7314
99840,P,PROP,0.92,3.766505555555555,3.9184395833333334,1.4483000000000001,2.7314
100352,B,PROP,0.92,3.8053944444444436,3.9157052083333332,1.4483000000000001,2.7314
100864,B,PROP,0.92,3.807014814814814,3.9138822916666665,1.4483000000000001,2.7314
101376,P,PROP,0.92,3.8134962962962953,3.909325,1.4483000000000001,2.7314
101888,B,PROP,0.92,3.8264592592592583,3.90385625,1.4483000000000001,2.7314
102400,B,PROP,0.92,3.8329407407407396,3.901121875,1.4483000000000001,2.7314
102912,P,PROP,0.92,3.8378018518518506,3.9002104166666665,1.4483000000000001,2.7314
103424,B,PROP,0.92,3.839422222222221,3.899298958333333,1.4483000000000001,2.7314
103936,B,PROP,0.92,3.839422222222221,3.904767708333333,1.4483000000000001,2.7314
104448,P,PROP,0.92,3.83456111111111,3.91479375,1.4483000000000001,2.7314
104960,B,PROP,0.92,3.839422222222221,3.9302885416666666,1.4483000000000001,2.7314
105472,B,PROP,0.92,3.839422222222221,3.9403145833333335,1.4483000000000001,2.7314
105984,P,PROP,0.92,3.8410425925925913,3.9558093750000003,1.4483000000000001,2.7314
106496,B,PROP,0.92,3.8280796296296282,3.979507291666667,1.4483000000000001,2.7314
107008,B,PROP,0.92,3.826459259259258,3.989533333333334,1.4483000000000001,2.7314
107520,I,DET,0.92,3.54795,3.5161,1.1053,2.2330000000000005
108032,B,PROP,0.92,3.54632962962963,3.5215687499999997,1.1053,2.2330000000000005
