pts,frame_type,source,confidence,cx,cy,w,h
512,B,PROP,0.92,3.4965777777777776,3.6134583333333334,1.4392,2.3401
1024,B,PROP,0.92,3.4917166666666666,3.5915833333333333,1.4392,2.3401
2048,B,PROP,0.92,3.499818518518518,3.585203125,1.4392,2.3401
2560,B,PROP,0.92,3.493337037037037,3.585203125,1.4392,2.3401
3584,B,PROP,0.92,3.4868555555555556,3.587026041666667,1.4392,2.3401
4096,B,PROP,0.92,3.4852351851851853,3.590671875,1.4392,2.3401
5120,B,PROP,0.92,3.472272222222222,3.602520833333333,1.4392,2.3401
5632,B,PROP,0.92,3.457688888888889,3.6061666666666663,1.4392,2.3401
6656,B,PROP,0.92,3.428522222222222,3.603432291666666,1.4392,2.3401
7168,B,PROP,0.92,3.4187999999999996,3.583380208333333,1.4392,2.3401
8192,B,PROP,0.92,3.4058370370370366,3.5396302083333326,1.4392,2.3401
8704,B,PROP,0.92,3.4058370370370366,3.5195781249999993,1.4392,2.3401
9728,B,PROP,0.92,3.409077777777777,3.4822083333333325,1.4392,2.3401
10240,B,PROP,0.92,3.412318518518518,3.4712708333333326,1.4392,2.3401
11264,B,PROP,0.92,3.430142592592592,3.425697916666666,1.4392,2.3401
11776,B,PROP,0.92,3.430142592592592,3.4266093749999995,1.4392,2.3401
12800,B,PROP,0.92,3.441485185185184,3.427520833333333,1.4392,2.3401
13312,B,PROP,0.92,3.444725925925925,3.4293437499999997,1.4392,2.3401
14336,B,PROP,0.92,3.4382444444444435,3.441192708333333,1.4392,2.3401
14848,B,PROP,0.92,3.4204203703703695,3.446661458333333,1.4392,2.3401
15872,B,PROP,0.92,3.596535185185185,3.7930302083333336,1.6576,2.9141
16384,B,PROP,0.92,3.591674074074074,3.7848270833333335,1.6576,2.9141
17408,B,PROP,0.92,3.609498148148148,3.723759375,1.6576,2.9141
17920,B,PROP,0.92,3.6127388888888885,3.6909468750000003,1.6576,2.9141
18944,B,PROP,0.92,3.6354240740740735,3.62805625,1.6576,2.9141
19456,B,PROP,0.92,3.6305629629629625,3.613472916666667,1.6576,2.9141
20480,B,PROP,0.92,3.5997759259259254,3.5788375,1.6576,2.9141
20992,B,PROP,0.92,3.598155555555555,3.5606083333333336,1.6576,2.9141
22016,B,PROP,0.92,3.603016666666666,3.5359989583333338,1.6576,2.9141
22528,B,PROP,0.92,3.603016666666666,3.5414677083333337,1.6576,2.9141
23552,B,PROP,0.92,3.614359259259259,3.5405562500000003,1.6576,2.9141
24064,B,PROP,0.92,3.62084074074074,3.55149375,1.6576,2.9141
25088,B,PROP,0.92,3.62084074074074,3.559696875,1.6576,2.9141
25600,B,PROP,0.92,3.6273222222222214,3.569722916666667,1.6576,2.9141
26624,B,PROP,0.92,3.6159796296296287,3.5141239583333337,1.6576,2.9141
27136,B,PROP,0.92,3.6143592592592584,3.450321875,1.6576,2.9141
28160,B,PROP,0.92,3.586812962962962,3.35461875,1.6576,2.9141
28672,B,PROP,0.92,3.564127777777777,3.324540625,1.6576,2.9141
29696,B,PROP,0.92,3.564127777777777,3.283525,1.6576,2.9141
30208,B,PROP,0.92,3.5965351851851843,3.2498010416666667,1.6576,2.9141
31232,B,PROP,0.92,3.632105555555555,4.350186458333334,2.2554,4.1727
31744,B,PROP,0.92,3.6531703703703697,4.350186458333334,2.2554,4.1727
32768,B,PROP,0.92,3.666133333333333,4.3611239583333345,2.2554,4.1727
33280,B,PROP,0.92,3.666133333333333,4.369327083333334,2.2554,4.1727
34304,B,PROP,0.92,3.641827777777777,4.386644791666668,2.2554,4.1727
34816,B,PROP,0.92,3.619142592592592,4.393936458333334,2.2554,4.1727
35840,B,PROP,0.92,3.619142592592592,4.404873958333334,2.2554,4.1727
36352,B,PROP,0.92,3.6304851851851847,4.357478125,2.2554,4.1727
37376,B,PROP,0.92,3.6645129629629625,4.2171135416666665,2.2554,4.1727
37888,B,PROP,0.92,3.666133333333333,4.166071875,2.2554,4.1727
38912,B,PROP,0.92,3.622383333333333,4.155134374999999,2.2554,4.1727
39424,B,PROP,0.92,3.6061796296296293,4.151488541666666,2.2554,4.1727
40448,B,PROP,0.92,3.5883555555555553,4.150577083333332,2.2554,4.1727
40960,B,PROP,0.92,3.573772222222222,4.152399999999999,2.2554,4.1727
41984,B,PROP,0.92,3.5348833333333327,4.171540624999999,2.2554,4.1727
42496,B,PROP,0.92,3.5202999999999993,4.187946874999999,2.2554,4.1727
43520,B,PROP,0.92,3.500855555555555,4.196149999999999,2.2554,4.1727
44032,B,PROP,0.92,3.495994444444444,4.199795833333333,2.2554,4.1727
