pts,frame_type,source,confidence,cx,cy,w,h
1536,P,PROP,0.92,3.4917166666666666,3.5897604166666666,1.4392,2.3401
3072,P,PROP,0.92,3.4917166666666666,3.5861145833333334,1.4392,2.3401
4608,P,PROP,0.92,3.4852351851851853,3.594317708333333,1.4392,2.3401
6144,P,PROP,0.92,3.441485185185185,3.6061666666666663,1.4392,2.3401
7680,P,PROP,0.92,3.4171796296296293,3.5615052083333327,1.4392,2.3401
9216,P,PROP,0.92,3.409077777777777,3.4986145833333326,1.4392,2.3401
10752,P,PROP,0.92,3.4236611111111106,3.4402812499999995,1.4392,2.3401
12288,P,PROP,0.92,3.436624074074073,3.427520833333333,1.4392,2.3401
13824,P,PROP,0.92,3.444725925925925,3.432989583333333,1.4392,2.3401
16896,P,PROP,0.92,3.5949148148148145,3.7547489583333333,1.6576,2.9141
18432,P,PROP,0.92,3.628942592592592,3.6508427083333337,1.6576,2.9141
19968,P,PROP,0.92,3.61922037037037,3.5915979166666667,1.6576,2.9141
21504,P,PROP,0.92,3.603016666666666,3.5414677083333337,1.6576,2.9141
23040,P,PROP,0.92,3.6175999999999995,3.5405562500000003,1.6576,2.9141
24576,P,PROP,0.92,3.6224611111111105,3.558785416666667,1.6576,2.9141
26112,P,PROP,0.92,3.6289425925925918,3.5606083333333336,1.6576,2.9141
27648,P,PROP,0.92,3.6013962962962953,3.391988541666667,1.6576,2.9141
29184,P,PROP,0.92,3.5576462962962956,3.300842708333333,1.6576,2.9141
32256,P,PROP,0.92,3.6645129629629625,4.355655208333334,2.2554,4.1727
33792,P,PROP,0.92,3.6531703703703697,4.380264583333334,2.2554,4.1727
35328,P,PROP,0.92,3.619142592592592,4.4039625000000004,2.2554,4.1727
36864,P,PROP,0.92,3.6483092592592588,4.290941666666667,2.2554,4.1727
38400,P,PROP,0.92,3.6466888888888884,4.159691666666666,2.2554,4.1727
39936,P,PROP,0.92,3.5980777777777777,4.1460197916666655,2.2554,4.1727
41472,P,PROP,0.92,3.5640499999999995,4.161514583333332,2.2554,4.1727
43008,P,PROP,0.92,3.5040962962962956,4.190681249999999,2.2554,4.1727
44544,P,PROP,0.92,3.508957407407407,4.202530208333333,2.2554,4.1727
47616,P,PROP,0.92,3.4397611111111113,4.536,3.0618,4.928
49152,P,PROP,0.92,3.1902240740740737,4.528708333333333,3.0618,4.928
50688,P,PROP,0.92,3.144853703703703,4.536,3.0618,4.928
52224,P,PROP,0.92,3.3376777777777775,4.524151041666666,3.0618,4.928
53760,P,PROP,0.92,3.3376777777777775,4.493161458333334,3.0618,4.928
55296,P,PROP,0.92,3.38952962962963,4.484046875,3.0618,4.928
56832,P,PROP,0.92,3.3344370370370373,4.484958333333333,3.0618,4.928
58368,P,PROP,0.92,3.3392981481481483,4.472197916666666,3.0618,4.928
59904,P,PROP,0.92,3.402492592592593,4.470374999999999,3.0618,4.928
62976,P,PROP,0.92,3.941440740740741,4.510530208333333,2.7160000000000006,4.845400000000001
64512,P,PROP,0.92,3.920375925925926,4.516910416666667,2.7160000000000006,4.845400000000001
66048,P,PROP,0.92,3.855561111111111,4.577299999999999,2.7160000000000006,4.845400000000001
67584,P,PROP,0.92,3.840977777777778,4.577299999999999,2.7160000000000006,4.845400000000001
69120,P,PROP,0.92,3.8620425925925925,4.577299999999999,2.7160000000000006,4.845400000000001
70656,P,PROP,0.92,3.881487037037037,4.564539583333333,2.7160000000000006,4.845400000000001
72192,P,PROP,0.92,3.9074129629629626,4.5435760416666655,2.7160000000000006,4.845400000000001
73728,P,PROP,0.92,3.943061111111111,4.392273958333333,2.7160000000000006,4.845400000000001
75264,P,PROP,0.92,3.986811111111111,4.436935416666667,2.7160000000000006,4.845400000000001
78336,P,PROP,0.92,3.882874074074074,4.26899375,1.8081000000000003,3.6806
79872,P,PROP,0.92,3.903938888888889,4.305452083333333,1.8081000000000003,3.6806
81408,P,PROP,0.92,3.915281481481481,4.2817541666666665,1.8081000000000003,3.6806
82944,P,PROP,0.92,3.918522222222222,4.253498958333334,1.8081000000000003,3.6806
84480,P,PROP,0.92,3.9347259259259255,4.283577083333333,1.8081000000000003,3.6806
86016,P,PROP,0.92,3.989818518518518,4.342821875,1.8081000000000003,3.6806
87552,P,PROP,0.92,4.023846296296296,4.433967708333333,1.8081000000000003,3.6806
89088,P,PROP,0.92,4.030327777777777,4.4932125,1.8081000000000003,3.6806
90624,P,PROP,0.92,4.010883333333333,4.550634375000001,1.8081000000000003,3.6806
93696,P,PROP,0.92,3.7195148148148145,3.7662260416666666,1.4483000000000001,2.7314
95232,P,PROP,0.92,3.70007037037037,3.812710416666667,1.4483000000000001,2.7314
96768,P,PROP,0.92,3.704931481481481,3.872866666666667,1.4483000000000001,2.7314
98304,P,PROP,0.92,3.7081722222222218,3.9266427083333335,1.4483000000000001,2.7314
99840,P,PROP,0.92,3.766505555555555,3.9184395833333334,1.4483000000000001,2.7314
101376,P,PROP,0.92,3.8134962962962953,3.909325,1.4483000000000001,2.7314
102912,P,PROP,0.92,3.8378018518518506,3.9002104166666665,1.4483000000000001,2.7314
104448,P,PROP,0.92,3.83456111111111,3.91479375,1.4483000000000001,2.7314
105984,P,PROP,0.92,3.8410425925925913,3.9558093750000003,1.4483000000000001,2.7314
109056,P,PROP,0.92,3.5560518518518522,3.5288604166666664,1.1053,2.2330000000000005
110592,P,PROP,0.92,3.6224870370370374,3.530683333333333,1.1053,2.2330000000000005
112128,P,PROP,0.92,3.5965611111111113,3.531594791666666,1.1053,2.2330000000000005
113664,P,PROP,0.92,3.5349870370370375,3.5352406249999997,1.1053,2.2330000000000005
115200,P,PROP,0.92,3.5317462962962964,3.53250625,1.1053,2.2330000000000005
116736,P,PROP,0.92,3.450727777777778,3.5188343750000004,1.1053,2.2330000000000005
118272,P,PROP,0.92,3.3292,3.5015166666666673,1.1053,2.2330000000000005
119808,P,PROP,0.92,3.28545,3.492402083333334,1.1053,2.2330000000000005
121344,P,PROP,0.92,3.317857407407407,3.478730208333334,1.1053,2.2330000000000005
124416,P,PROP,0.92,3.7665833333333327,3.5501593750000002,1.3502999999999998,2.2791999999999994
125952,P,PROP,0.92,3.811953703703703,3.5456020833333337,1.3502999999999998,2.2791999999999994
127488,P,PROP,0.92,3.808712962962962,3.548336458333334,1.3502999999999998,2.2791999999999994
129024,P,PROP,0.92,3.7827870370370364,3.5501593750000007,1.3502999999999998,2.2791999999999994
130560,P,PROP,0.92,3.7730648148148145,3.5583625000000008,1.3502999999999998,2.2791999999999994
132096,P,PROP,0.92,3.747138888888889,3.5373989583333336,1.3502999999999998,2.2791999999999994
133632,P,PROP,0.92,3.7293148148148147,3.4571906250000004,1.3502999999999998,2.2791999999999994
135168,P,PROP,0.92,3.7649629629629633,3.4262010416666673,1.3502999999999998,2.2791999999999994
136704,P,PROP,0.92,3.7989907407407415,3.397945833333334,1.3502999999999998,2.2791999999999994
139776,P,PROP,0.92,3.5857240740740743,3.7488572916666665,1.4874999999999998,2.7314
141312,P,PROP,0.92,3.558177777777778,3.7643520833333333,1.4874999999999998,2.7314
142848,P,PROP,0.92,3.543594444444445,3.6887010416666666,1.4874999999999998,2.7314
144384,P,PROP,0.92,3.548455555555556,3.6349249999999995,1.4874999999999998,2.7314
145920,P,PROP,0.92,3.558177777777778,3.5829718749999997,1.4874999999999998,2.7314
147456,P,PROP,0.92,3.5679,3.5556281249999997,1.4874999999999998,2.7314
148992,P,PROP,0.92,3.5857240740740735,3.5601854166666667,1.4874999999999998,2.7314
150528,P,PROP,0.92,3.5614185185185177,3.575680208333333,1.4874999999999998,2.7314
152064,P,PROP,0.92,3.533872222222221,3.5164354166666665,1.4874999999999998,2.7314
155136,P,PROP,0.92,3.729068518518519,4.019378124999999,1.967,3.5153999999999996
156672,P,PROP,0.92,3.7971240740740746,3.9665135416666657,1.967,3.5153999999999996
158208,P,PROP,0.92,3.8149481481481486,3.9628677083333326,1.967,3.5153999999999996
159744,P,PROP,0.92,3.7971240740740746,3.985654166666666,1.967,3.5153999999999996
161280,P,PROP,0.92,3.789022222222223,3.984742708333333,1.967,3.5153999999999996
162816,P,PROP,0.92,3.806846296296297,3.8106541666666667,1.967,3.5153999999999996
164352,P,PROP,0.92,3.8003648148148153,3.678492708333333,1.967,3.5153999999999996
165888,P,PROP,0.92,3.8133277777777783,3.593727083333333,1.967,3.5153999999999996
167424,P,PROP,0.92,3.8505962962962967,3.5846124999999995,1.967,3.5153999999999996
170496,P,PROP,0.92,3.508814814814814,4.567397916666667,2.6306000000000003,4.8251
172032,P,PROP,0.92,3.4764074074074065,4.544611458333334,2.6306000000000003,4.8251
173568,P,PROP,0.92,3.426175925925925,4.539142708333333,2.6306000000000003,4.8251
175104,P,PROP,0.92,3.445620370370369,4.542788541666667,2.6306000000000003,4.8251
176640,P,PROP,0.92,3.4213148148148136,4.559194791666668,2.6306000000000003,4.8251
178176,P,PROP,0.92,3.3500185185185174,4.564663541666667,2.6306000000000003,4.8251
179712,P,PROP,0.92,3.256037037037036,4.5874500000000005,2.6306000000000003,4.8251
181248,P,PROP,0.92,3.2268703703703694,4.5874500000000005,2.6306000000000003,4.8251
182784,P,PROP,0.92,3.1766388888888883,4.58198125,2.6306000000000003,4.8251
185856,P,PROP,0.92,3.8744611111111116,4.4861031250000005,3.2466000000000004,5.012
187392,P,PROP,0.92,3.773998148148149,4.491571875000001,3.2466000000000004,5.012
188928,P,PROP,0.92,3.365664814814816,4.494,3.2466000000000004,5.012
